date,P1Name,P2Name,P1WinProb,P2WinProb,P1Hand,P2Hand,Gender
2023-01-14,Belinda Bencic,Daria Kasatkina,,,RH,RH,F
2023-01-09,Lauren Davis,Sloane Stephens,,,RH,RH,F
2023-01-10,Alison Van Uytvanck,Magda Linette,,,RH,RH,F
2023-01-16,Petra Kvitova,Alison Van Uytvanck,,,LH,RH,F
2023-01-16,Jelena Ostapenko,Dayana Yastremska,,,RH,RH,F
2023-01-17,Camila Giorgi,Anastasia Pavlyuchenkova,,,RH,RH,F
2023-01-17,Yulia Putintseva,Sorana Cirstea,,,RH,RH,F
2023-01-18,Lauren Davis,Danka Kovinic,,,RH,RH,F
2023-01-19,Magda Linette,Anett Kontaveit,,,RH,RH,F
2023-01-19,Shuai Zhang,Petra Martic,,,RH,RH,F
2023-01-19,Marketa Vondrousova,Ons Jabeur,,,LH,RH,F
2023-01-20,Jelena Ostapenko,Kateryna Baindl,,,RH,RH,F
2023-01-20,Victoria Azarenka,Madison Keys,,,RH,RH,F
2023-01-20,Lin Zhu,Maria Sakkari,,,RH,RH,F
2023-01-21,Belinda Bencic,Camila Giorgi,,,RH,RH,F
2023-01-21,Caroline Garcia,Laura Siegemund,,,RH,RH,F
2023-01-22,Victoria Azarenka,Lin Zhu,,,RH,RH,F
2023-01-23,Magda Linette,Caroline Garcia,,,RH,RH,F
2023-01-24,Victoria Azarenka,Jessica Pegula,,,RH,RH,F
2023-01-31,Heather Watson,Yulia Putintseva,,,RH,RH,F
2023-02-02,Tatjana Maria,Dayana Yastremska,,,RH,RH,F
2023-02-03,Lesia Tsurenko,Tatjana Maria,,,RH,RH,F
2023-02-05,Lin Zhu,Lesia Tsurenko,,,RH,RH,F
2023-01-30,Petra Martic,Kristina Mladenovic,,,RH,RH,F
2023-01-31,Shuai Zhang,Madison Brengle,,,RH,RH,F
2023-02-02,Caroline Garcia,Alison Van Uytvanck,,,RH,RH,F
2023-02-06,Anett Kontaveit,Shuai Zhang,,,RH,RH,F
2023-02-08,Shelby Rogers,Anett Kontaveit,,,RH,RH,F
2023-02-10,Belinda Bencic,Shelby Rogers,,,RH,RH,F
2023-02-09,Donna Vekic,Madison Brengle,,,RH,RH,F
2023-02-09,Petra Martic,Alison Van Uytvanck,,,RH,RH,F
2023-02-10,Maria Sakkari,Donna Vekic,,,RH,RH,F
2023-02-11,Petra Martic,Maria Sakkari,,,RH,RH,F
2023-02-14,Petra Kvitova,Shuai Zhang,,,LH,RH,F
2023-02-14,Jelena Ostapenko,Madison Keys,,,RH,RH,F
2023-02-15,Belinda Bencic,Victoria Azarenka,,,RH,RH,F
2023-02-15,Jessica Pegula,Jelena Ostapenko,,,RH,RH,F
2023-02-16,Maria Sakkari,Caroline Garcia,,,RH,RH,F
2023-02-17,Jessica Pegula,Maria Sakkari,,,RH,RH,F
2023-02-19,Dayana Yastremska,Alize Cornet,,,RH,RH,F
2023-02-20,Victoria Azarenka,Anastasia Pavlyuchenkova,,,RH,RH,F
2023-02-20,Yulia Putintseva,Petra Martic,,,RH,RH,F
2023-02-21,Madison Keys,Caroline Garcia,,,RH,RH,F
2023-02-21,Petra Kvitova,Yulia Putintseva,,,LH,RH,F
2023-02-22,Madison Keys,Victoria Azarenka,,,RH,RH,F
2023-02-21,Katerina Siniakova,Lesia Tsurenko,,,RH,RH,F
2023-02-25,Camila Giorgi,Sloane Stephens,,,RH,RH,F
2023-02-26,Camila Giorgi,Katerina Siniakova,,,RH,RH,F
2023-02-27,Heather Watson,Danka Kovinic,,,RH,RH,F
2023-02-28,Madison Brengle,Louisa Chirico,,,RH,RH,F
2023-02-28,Sloane Stephens,Taylor Townsend,,,RH,LH,F
2023-03-01,Sloane Stephens,Heather Watson,,,RH,RH,F
2023-02-28,Donna Vekic,Lesia Tsurenko,,,RH,RH,F
2023-03-04,Donna Vekic,Lin Zhu,,,RH,RH,F
2023-03-05,Donna Vekic,Caroline Garcia,,,RH,RH,F
2023-03-08,Evgeniya Rodina,Alize Cornet,,,RH,RH,F
2023-03-08,Lesia Tsurenko,Lin Zhu,,,RH,RH,F
2023-03-09,Madison Brengle,Laura Siegemund,,,RH,RH,F
2023-03-10,Lesia Tsurenko,Donna Vekic,,,RH,RH,F
2023-03-10,Maria Sakkari,Shelby Rogers,,,RH,RH,F
2023-03-11,Jessica Pegula,Camila Giorgi,,,RH,RH,F
2023-03-11,Daria Kasatkina,Tatjana Maria,,,RH,RH,F
2023-03-12,Ons Jabeur,Magdalena Frech,,,RH,RH,F
2023-03-12,Sorana Cirstea,Madison Keys,,,RH,RH,F
2023-03-13,Petra Kvitova,Jelena Ostapenko,,,LH,RH,F
2023-03-13,Marketa Vondrousova,Ons Jabeur,,,LH,RH,F
2023-03-14,Petra Kvitova,Jessica Pegula,,,LH,RH,F
2023-03-15,Sorana Cirstea,Caroline Garcia,,,RH,RH,F
2023-03-16,Maria Sakkari,Petra Kvitova,,,RH,LH,F
2023-03-21,Camila Giorgi,Kaia Kanepi,,,RH,RH,F
2023-03-22,Marketa Vondrousova,Tatjana Maria,,,LH,RH,F
2023-03-22,Shelby Rogers,Sloane Stephens,,,RH,RH,F
2023-03-23,Paula Badosa,Laura Siegemund,,,RH,RH,F
2023-03-23,Magda Linette,Evgeniya Rodina,,,RH,RH,F
2023-03-23,Victoria Azarenka,Camila Giorgi,,,RH,RH,F
2023-03-24,Sorana Cirstea,Caroline Garcia,,,RH,RH,F
2023-03-24,Donna Vekic,Madison Brengle,,,RH,RH,F
2023-03-25,Magda Linette,Victoria Azarenka,,,RH,RH,F
2023-03-26,Petra Kvitova,Donna Vekic,,,LH,RH,F
2023-03-27,Jessica Pegula,Magda Linette,,,RH,RH,F
2023-03-27,Sorana Cirstea,Marketa Vondrousova,,,RH,LH,F
2023-03-31,Petra Kvitova,Sorana Cirstea,,,LH,RH,F
2023-04-03,Madison Brengle,Kaia Kanepi,,,RH,RH,F
2023-04-03,Lesia Tsurenko,Paula Ormaechea,,,RH,RH,F
2023-04-03,Yulia Putintseva,Elina Svitolina,,,RH,RH,F
2023-04-03,Sloane Stephens,Louisa Chirico,,,RH,RH,F
2023-04-05,Victoria Azarenka,Sloane Stephens,,,RH,RH,F
2023-04-05,Ons Jabeur,Lesia Tsurenko,,,RH,RH,F
2023-04-05,Daria Kasatkina,Madison Brengle,,,RH,RH,F
2023-04-06,Belinda Bencic,Shelby Rogers,,,RH,RH,F
2023-04-07,Madison Keys,Magda Linette,,,RH,RH,F
2023-04-07,Daria Kasatkina,Madison Keys,,,RH,RH,F
2023-04-08,Jessica Pegula,Paula Badosa,,,RH,RH,F
2023-04-08,Ons Jabeur,Daria Kasatkina,,,RH,RH,F
2023-04-09,Belinda Bencic,Jessica Pegula,,,RH,RH,F
2023-04-09,Ons Jabeur,Belinda Bencic,,,RH,RH,F
2023-04-18,Paula Badosa,Daria Kasatkina,,,RH,RH,F
2023-04-19,Ons Jabeur,Jelena Ostapenko,,,RH,RH,F
2023-04-20,Caroline Garcia,Tatjana Maria,,,RH,RH,F
2023-04-25,Sorana Cirstea,Lauren Davis,,,RH,RH,F
2023-04-26,Eugenie Bouchard,Dayana Yastremska,,,RH,RH,F
2023-04-26,Danka Kovinic,Sara Errani,,,RH,RH,F
2023-04-27,Magda Linette,Marketa Vondrousova,,,RH,LH,F
2023-04-27,Caroline Garcia,Yulia Putintseva,,,RH,RH,F
2023-04-28,Daria Kasatkina,Anastasia Pavlyuchenkova,,,RH,RH,F
2023-04-28,Petra Martic,Laura Siegemund,,,RH,RH,F
2023-04-28,Jessica Pegula,Magdalena Frech,,,RH,RH,F
2023-04-30,Daria Kasatkina,Lesia Tsurenko,,,RH,RH,F
2023-05-01,Maria Sakkari,Paula Badosa,,,RH,RH,F
2023-05-09,Marketa Vondrousova,Kaia Kanepi,,,LH,RH,F
2023-05-10,Anastasia Pavlyuchenkova,Sara Errani,,,RH,RH,F
2023-05-10,Lesia Tsurenko,Elina Svitolina,,,RH,RH,F
2023-05-11,Victoria Azarenka,Sloane Stephens,,,RH,RH,F
2023-05-11,Madison Keys,Magdalena Frech,,,RH,RH,F
2023-05-11,Taylor Townsend,Jessica Pegula,,,LH,RH,F
2023-05-12,Maria Sakkari,Barbora Strycova,,,RH,RH,F
2023-05-12,Paula Badosa,Ons Jabeur,,,RH,RH,F
2023-05-12,Jelena Ostapenko,Sorana Cirstea,,,RH,RH,F
2023-05-14,Marketa Vondrousova,Maria Sakkari,,,LH,RH,F
2023-05-14,Madison Keys,Victoria Azarenka,,,RH,RH,F
2023-05-15,Jelena Ostapenko,Daria Kasatkina,,,RH,RH,F
2023-05-17,Jelena Ostapenko,Paula Badosa,,,RH,RH,F
