date,P1Name,P2Name,P1WinProb,P2WinProb,P1Hand,P2Hand,Gender
23-01-20,Dominic Thiem,Alex Bolt,,,RH,LH,M
23-01-20,Gael Monfils,Ivo Karlovic,,,RH,RH,M
23-01-20,Andrey Rublev,Yuichi Sugita,,,RH,RH,M
23-01-20,Fernando Verdasco,Nikoloz Basilashvili,,,LH,RH,M
23-01-20,Pablo Carreno Busta,Peter Gojowczyk,,,RH,RH,M
23-01-20,Nick Kyrgios,Gilles Simon,,,RH,RH,M
23-01-20,Stan Wawrinka,Andreas Seppi,,,RH,RH,M
23-01-20,Rafael Nadal,Federico Delbonis,,,LH,LH,M
24-01-20,Diego Schwartzman,Dusan Lajovic,,,RH,RH,M
24-01-20,Marin Cilic,Roberto Bautista Agut,,,RH,RH,M
24-01-20,Novak Djokovic,Yoshihito Nishioka,,,RH,LH,M
24-01-20,Tennys Sandgren,Sam Querrey,,,RH,RH,M
24-01-20,Fabio Fognini,Guido Pella,,,RH,LH,M
24-01-20,Roger Federer,John Millman,,,RH,RH,M
25-01-20,Gael Monfils,Ernests Gulbis,,,RH,RH,M
25-01-20,Andrey Rublev,David Goffin,,,RH,RH,M
25-01-20,Rafael Nadal,Pablo Carreno Busta,,,LH,RH,M
25-01-20,Stan Wawrinka,John Isner,,,RH,RH,M
25-01-20,Alexander Zverev,Fernando Verdasco,,,RH,LH,M
26-01-20,Milos Raonic,Marin Cilic,,,RH,RH,M
26-01-20,Novak Djokovic,Diego Schwartzman,,,RH,RH,M
26-01-20,Tennys Sandgren,Fabio Fognini,,,RH,RH,M
26-01-20,Roger Federer,Marton Fucsovics,,,RH,RH,M
27-01-20,Dominic Thiem,Gael Monfils,,,RH,RH,M
27-01-20,Rafael Nadal,Nick Kyrgios,,,LH,RH,M
27-01-20,Alexander Zverev,Andrey Rublev,,,RH,RH,M
28-01-20,Roger Federer,Tennys Sandgren,,,RH,RH,M
28-01-20,Novak Djokovic,Milos Raonic,,,RH,RH,M
29-01-20,Alexander Zverev,Stan Wawrinka,,,RH,RH,M
29-01-20,Dominic Thiem,Rafael Nadal,,,RH,LH,M
30-01-20,Novak Djokovic,Roger Federer,,,RH,RH,M
31-01-20,Dominic Thiem,Alexander Zverev,,,RH,RH,M
02-02-20,Novak Djokovic,Dominic Thiem,,,RH,RH,M
03-02-20,Pablo Cuevas,Federico Delbonis,,,RH,LH,M
07-02-20,Cristian Garin,Pablo Cuevas,,,RH,RH,M
08-02-20,Cristian Garin,Andrej Martin,,,RH,RH,M
09-02-20,Cristian Garin,Diego Schwartzman,,,RH,RH,M
03-02-20,Vasek Pospisil,Aljaz Bedene,,,RH,RH,M
03-02-20,Norbert Gombos,Pablo Carreno Busta,,,RH,RH,M
05-02-20,Richard Gasquet,Gilles Simon,,,RH,RH,M
06-02-20,Richard Gasquet,Feliciano Lopez,,,RH,LH,M
06-02-20,Gael Monfils,Adrian Mannarino,,,RH,LH,M
07-02-20,Vasek Pospisil,Richard Gasquet,,,RH,RH,M
07-02-20,Gael Monfils,Norbert Gombos,,,RH,RH,M
08-02-20,Gael Monfils,Filip Krajinovic,,,RH,RH,M
08-02-20,Vasek Pospisil,David Goffin,,,RH,RH,M
09-02-20,Gael Monfils,Vasek Pospisil,,,RH,RH,M
03-02-20,Yuichi Sugita,Thomas Fabbiano,,,RH,RH,M
05-02-20,Yuichi Sugita,Viktor Troicki,,,RH,RH,M
07-02-20,Ricardas Berankis,Yuichi Sugita,,,RH,RH,M
08-02-20,Jiri Vesely,Ricardas Berankis,,,LH,RH,M
11-02-20,Roberto Carballes Baena,Marco Cecchinato,,,RH,RH,M
11-02-20,Facundo Bagnis,Andrej Martin,,,LH,RH,M
13-02-20,Guido Pella,Facundo Bagnis,,,LH,LH,M
14-02-20,Diego Schwartzman,Federico Delbonis,,,RH,LH,M
14-02-20,Diego Schwartzman,Pablo Cuevas,,,RH,RH,M
10-02-20,Andreas Seppi,Damir Dzumhur,,,RH,RH,M
11-02-20,Steve Johnson,Tennys Sandgren,,,RH,RH,M
11-02-20,Marcos Giron,Jack Sock,,,RH,RH,M
12-02-20,Andreas Seppi,Steve Johnson,,,RH,RH,M
16-02-20,Kyle Edmund,Andreas Seppi,,,RH,RH,M
10-02-20,Pablo Carreno Busta,Adrian Mannarino,,,RH,LH,M
10-02-20,Roberto Bautista Agut,Marton Fucsovics,,,RH,RH,M
11-02-20,Andrey Rublev,Nikoloz Basilashvili,,,RH,RH,M
11-02-20,Aljaz Bedene,Benoit Paire,,,RH,RH,M
12-02-20,Gilles Simon,Mikhail Kukushkin,,,RH,RH,M
12-02-20,David Goffin,Robin Haase,,,RH,RH,M
12-02-20,Gael Monfils,Joao Sousa,,,RH,RH,M
12-02-20,Pablo Carreno Busta,Roberto Bautista Agut,,,RH,RH,M
13-02-20,Gael Monfils,Gilles Simon,,,RH,RH,M
13-02-20,Filip Krajinovic,Vasek Pospisil,,,RH,RH,M
14-02-20,Filip Krajinovic,Andrey Rublev,,,RH,RH,M
15-02-20,Gael Monfils,Filip Krajinovic,,,RH,RH,M
17-02-20,Ryan Harrison,Damir Dzumhur,,,RH,RH,M
17-02-20,Yoshihito Nishioka,John Millman,,,LH,RH,M
18-02-20,Milos Raonic,Denis Istomin,,,RH,RH,M
18-02-20,Jack Sock,Radu Albot,,,RH,RH,M
20-02-20,Steve Johnson,Jack Sock,,,RH,RH,M
22-02-20,Milos Raonic,Steve Johnson,,,RH,RH,M
20-02-20,Gilles Simon,Aljaz Bedene,,,RH,RH,M
17-02-20,Federico Delbonis,Roberto Carballes Baena,,,LH,RH,M
17-02-20,Cristian Garin,Andrej Martin,,,RH,RH,M
17-02-20,Pablo Andujar,Fernando Verdasco,,,RH,LH,M
18-02-20,Dusan Lajovic,Marco Cecchinato,,,RH,RH,M
19-02-20,Cristian Garin,Federico Delbonis,,,RH,LH,M
23-02-20,Cristian Garin,Borna Coric,,,RH,RH,M
25-02-20,Stan Wawrinka,Francis Tiafoe,,,RH,RH,M
25-02-20,Kyle Edmund,Feliciano Lopez,,,RH,LH,M
25-02-20,Grigor Dimitrov,Damir Dzumhur,,,RH,RH,M
26-02-20,Dusan Lajovic,Steve Johnson,,,RH,RH,M
26-02-20,Rafael Nadal,Pablo Andujar,,,LH,RH,M
26-02-20,John Isner,Mischa Zverev,,,RH,LH,M
26-02-20,John Isner,Marcos Giron,,,RH,RH,M
27-02-20,Grigor Dimitrov,Adrian Mannarino,,,RH,LH,M
28-02-20,Grigor Dimitrov,Stan Wawrinka,,,RH,RH,M
29-02-20,Rafael Nadal,Grigor Dimitrov,,,LH,RH,M
24-02-20,Philipp Kohlschreiber,Mohamed Safwat,,,RH,RH,M
24-02-20,Novak Djokovic,Malek Jaziri,,,RH,RH,M
24-02-20,Gael Monfils,Marton Fucsovics,,,RH,RH,M
25-02-20,Benoit Paire,Marin Cilic,,,RH,RH,M
25-02-20,Filip Krajinovic,Joao Sousa,,,RH,RH,M
25-02-20,Nikoloz Basilashvili,Ricardas Berankis,,,RH,RH,M
26-02-20,Andrey Rublev,Filip Krajinovic,,,RH,RH,M
26-02-20,Novak Djokovic,Philipp Kohlschreiber,,,RH,RH,M
26-02-20,Richard Gasquet,Benoit Paire,,,RH,RH,M
27-02-20,Gael Monfils,Richard Gasquet,,,RH,RH,M
28-02-20,Novak Djokovic,Gael Monfils,,,RH,RH,M
25-02-20,Federico Delbonis,Martin Klizan,,,LH,LH,M
26-02-20,Renzo Olivo,Pablo Cuevas,,,RH,RH,M
22-08-20,Pablo Carreno Busta,Dusan Lajovic,,,RH,RH,M
22-08-20,Kevin Anderson,Kyle Edmund,,,RH,RH,M
22-08-20,Borna Coric,Benoit Paire,,,RH,RH,M
22-08-20,Andy Murray,Francis Tiafoe,,,RH,RH,M
23-08-20,Milos Raonic,Sam Querrey,,,RH,RH,M
23-08-20,Aljaz Bedene,Cristian Garin,,,RH,RH,M
23-08-20,Marton Fucsovics,Norbert Gombos,,,RH,RH,M
23-08-20,John Millman,Adrian Mannarino,,,RH,LH,M
24-08-20,David Goffin,Borna Coric,,,RH,RH,M
24-08-20,John Isner,John Millman,,,RH,RH,M
24-08-20,Roberto Bautista Agut,Richard Gasquet,,,RH,RH,M
24-08-20,Andy Murray,Alexander Zverev,,,RH,RH,M
25-08-20,Marton Fucsovics,Grigor Dimitrov,,,RH,RH,M
25-08-20,Filip Krajinovic,Dominic Thiem,,,RH,RH,M
25-08-20,Novak Djokovic,Ricardas Berankis,,,RH,RH,M
25-08-20,Novak Djokovic,Tennys Sandgren,,,RH,RH,M
26-08-20,Milos Raonic,Andy Murray,,,RH,RH,M
26-08-20,Filip Krajinovic,Marton Fucsovics,,,RH,RH,M
27-08-20,Milos Raonic,Filip Krajinovic,,,RH,RH,M
28-08-20,Novak Djokovic,Roberto Bautista Agut,,,RH,RH,M
29-08-20,Novak Djokovic,Milos Raonic,,,RH,RH,M
08-09-20,Guido Pella,Yoshihito Nishioka,,,LH,LH,M
10-09-20,Federico Delbonis,Nikoloz Basilashvili,,,LH,RH,M
10-09-20,Feliciano Lopez,Guido Pella,,,LH,LH,M
31-08-20,Borna Coric,Pablo Andujar,,,RH,RH,M
31-08-20,Alexander Zverev,Kevin Anderson,,,RH,RH,M
31-08-20,Jack Sock,Pablo Cuevas,,,RH,RH,M
31-08-20,Gilles Simon,Mohamed Safwat,,,RH,RH,M
01-09-20,Steve Johnson,John Isner,,,RH,RH,M
01-09-20,Novak Djokovic,Damir Dzumhur,,,RH,RH,M
01-09-20,Andy Murray,Yoshihito Nishioka,,,RH,LH,M
01-09-20,Marin Cilic,Denis Kudla,,,RH,RH,M
01-09-20,Andrey Rublev,Jeremy Chardy,,,RH,RH,M
01-09-20,Norbert Gombos,Radu Albot,,,RH,RH,M
01-09-20,Vasek Pospisil,Philipp Kohlschreiber,,,RH,RH,M
01-09-20,Roberto Carballes Baena,Feliciano Lopez,,,RH,LH,M
01-09-20,Roberto Bautista Agut,Tennys Sandgren,,,RH,RH,M
02-09-20,Milos Raonic,Leonardo Mayer,,,RH,RH,M
02-09-20,Richard Gasquet,Ivo Karlovic,,,RH,RH,M
02-09-20,Francis Tiafoe,Andreas Seppi,,,RH,RH,M
02-09-20,John Millman,Nikoloz Basilashvili,,,RH,RH,M
02-09-20,Filip Krajinovic,Marcos Giron,,,RH,RH,M
02-09-20,Mikhail Kukushkin,Cristian Garin,,,RH,RH,M
02-09-20,Novak Djokovic,Kyle Edmund,,,RH,RH,M
02-09-20,Adrian Mannarino,Jack Sock,,,LH,RH,M
03-09-20,Pablo Carreno Busta,Mitchell Krueger,,,RH,RH,M
03-09-20,Ricardas Berankis,Steve Johnson,,,RH,RH,M
03-09-20,Marin Cilic,Norbert Gombos,,,RH,RH,M
03-09-20,Vasek Pospisil,Milos Raonic,,,RH,RH,M
03-09-20,Marton Fucsovics,Grigor Dimitrov,,,RH,RH,M
03-09-20,Francis Tiafoe,John Millman,,,RH,RH,M
04-09-20,David Goffin,Filip Krajinovic,,,RH,RH,M
04-09-20,Pablo Carreno Busta,Ricardas Berankis,,,RH,RH,M
05-09-20,Alexander Zverev,Adrian Mannarino,,,RH,LH,M
05-09-20,Vasek Pospisil,Roberto Bautista Agut,,,RH,RH,M
05-09-20,Francis Tiafoe,Marton Fucsovics,,,RH,RH,M
06-09-20,Dominic Thiem,Marin Cilic,,,RH,RH,M
06-09-20,Pablo Carreno Busta,Novak Djokovic,,,RH,RH,M
08-09-20,Alexander Zverev,Borna Coric,,,RH,RH,M
11-09-20,Alexander Zverev,Pablo Carreno Busta,,,RH,RH,M
13-09-20,Dominic Thiem,Alexander Zverev,,,RH,RH,M
14-09-20,Borna Coric,Cristian Garin,,,RH,RH,M
15-09-20,Andrey Rublev,Facundo Bagnis,,,RH,LH,M
15-09-20,John Millman,Joao Sousa,,,RH,RH,M
15-09-20,Marco Cecchinato,Kyle Edmund,,,RH,RH,M
15-09-20,Milos Raonic,Adrian Mannarino,,,RH,LH,M
16-09-20,Marin Cilic,David Goffin,,,RH,RH,M
16-09-20,Filip Krajinovic,Marco Cecchinato,,,RH,RH,M
16-09-20,Grigor Dimitrov,Yoshihito Nishioka,,,RH,LH,M
16-09-20,Rafael Nadal,Pablo Carreno Busta,,,LH,RH,M
17-09-20,Diego Schwartzman,John Millman,,,RH,RH,M
17-09-20,Dusan Lajovic,Milos Raonic,,,RH,RH,M
18-09-20,Novak Djokovic,Filip Krajinovic,,,RH,RH,M
18-09-20,Rafael Nadal,Dusan Lajovic,,,LH,RH,M
19-09-20,Diego Schwartzman,Rafael Nadal,,,RH,LH,M
21-09-20,Novak Djokovic,Diego Schwartzman,,,RH,RH,M
21-09-20,Jiri Vesely,Gilles Simon,,,LH,RH,M
21-09-20,Andrey Rublev,Tennys Sandgren,,,RH,RH,M
22-09-20,Cristian Garin,Kei Nishikori,,,RH,RH,M
22-09-20,Roberto Bautista Agut,Nikoloz Basilashvili,,,RH,RH,M
22-09-20,Fabio Fognini,Philipp Kohlschreiber,,,RH,RH,M
22-09-20,Dusan Lajovic,Adrian Mannarino,,,RH,LH,M
25-09-20,Andrey Rublev,Roberto Bautista Agut,,,RH,RH,M
27-09-20,Norbert Gombos,Borna Coric,,,RH,RH,M
27-09-20,Stan Wawrinka,Andy Murray,,,RH,RH,M
28-09-20,Dominic Thiem,Marin Cilic,,,RH,RH,M
28-09-20,Mikhail Kukushkin,Fabio Fognini,,,RH,RH,M
28-09-20,Pablo Carreno Busta,John Millman,,,RH,RH,M
29-09-20,Cristian Garin,Philipp Kohlschreiber,,,RH,RH,M
29-09-20,Andrey Rublev,Sam Querrey,,,RH,RH,M
29-09-20,Roberto Carballes Baena,Steve Johnson,,,RH,RH,M
29-09-20,Roberto Bautista Agut,Richard Gasquet,,,RH,RH,M
29-09-20,Andrej Martin,Joao Sousa,,,RH,RH,M
30-09-20,Dominic Thiem,Jack Sock,,,RH,RH,M
01-10-20,Grigor Dimitrov,Andrej Martin,,,RH,RH,M
01-10-20,Pablo Carreno Busta,Guido Pella,,,RH,LH,M
01-10-20,Novak Djokovic,Ricardas Berankis,,,RH,RH,M
01-10-20,Kevin Anderson,Dusan Lajovic,,,RH,RH,M
02-10-20,Diego Schwartzman,Norbert Gombos,,,RH,RH,M
02-10-20,Alexander Zverev,Marco Cecchinato,,,RH,RH,M
03-10-20,Andrey Rublev,Kevin Anderson,,,RH,RH,M
03-10-20,Pablo Carreno Busta,Roberto Bautista Agut,,,RH,RH,M
03-10-20,Grigor Dimitrov,Roberto Carballes Baena,,,RH,RH,M
05-10-20,Andrey Rublev,Marton Fucsovics,,,RH,RH,M
06-10-20,Diego Schwartzman,Dominic Thiem,,,RH,RH,M
07-10-20,Novak Djokovic,Pablo Carreno Busta,,,RH,RH,M
09-10-20,Rafael Nadal,Diego Schwartzman,,,LH,RH,M
11-10-20,Rafael Nadal,Novak Djokovic,,,LH,RH,M
12-10-20,Mischa Zverev,John Millman,,,LH,RH,M
12-10-20,Steve Johnson,Filip Krajinovic,,,RH,RH,M
13-10-20,Gilles Simon,Marton Fucsovics,,,RH,RH,M
13-10-20,Marin Cilic,Marcos Giron,,,RH,RH,M
13-10-20,Fernando Verdasco,Andy Murray,,,LH,RH,M
15-10-20,Alexander Zverev,Fernando Verdasco,,,RH,LH,M
15-10-20,Roberto Bautista Agut,Gilles Simon,,,RH,RH,M
13-10-20,Federico Delbonis,Andreas Seppi,,,LH,RH,M
14-10-20,Federico Delbonis,Pablo Andujar,,,LH,RH,M
13-10-20,Borna Coric,Feliciano Lopez,,,RH,LH,M
13-10-20,Andrey Rublev,Vasek Pospisil,,,RH,RH,M
14-10-20,Stan Wawrinka,Evgeny Donskoy,,,RH,RH,M
17-10-20,Borna Coric,Milos Raonic,,,RH,RH,M
18-10-20,Andrey Rublev,Borna Coric,,,RH,RH,M
19-10-20,Francis Tiafoe,Dusan Lajovic,,,RH,RH,M
21-10-20,Milos Raonic,Aljaz Bedene,,,RH,RH,M
21-10-20,Grigor Dimitrov,Pablo Andujar,,,RH,RH,M
22-10-20,Marcos Giron,David Goffin,,,RH,RH,M
23-10-20,Grigor Dimitrov,Milos Raonic,,,RH,RH,M
19-10-20,Yoshihito Nishioka,Kyle Edmund,,,LH,RH,M
19-10-20,Steve Johnson,Marin Cilic,,,RH,RH,M
20-10-20,John Millman,Fernando Verdasco,,,RH,LH,M
21-10-20,Alexander Zverev,John Millman,,,RH,RH,M
23-10-20,Alexander Zverev,Adrian Mannarino,,,RH,LH,M
25-10-20,Alexander Zverev,Diego Schwartzman,,,RH,RH,M
27-10-20,Jiri Vesely,Tennys Sandgren,,,LH,RH,M
27-10-20,Yuichi Sugita,Damir Dzumhur,,,RH,RH,M
28-10-20,Mikhail Kukushkin,Federico Delbonis,,,RH,LH,M
28-10-20,John Millman,Fernando Verdasco,,,RH,LH,M
29-10-20,Adrian Mannarino,Yuichi Sugita,,,LH,RH,M
29-10-20,Mikhail Kukushkin,Benoit Paire,,,RH,RH,M
31-10-20,John Millman,Francis Tiafoe,,,RH,RH,M
01-11-20,John Millman,Adrian Mannarino,,,RH,LH,M
26-10-20,Pablo Carreno Busta,Gael Monfils,,,RH,RH,M
26-10-20,Andrey Rublev,Norbert Gombos,,,RH,RH,M
27-10-20,Novak Djokovic,Filip Krajinovic,,,RH,RH,M
27-10-20,Cristian Garin,Stan Wawrinka,,,RH,RH,M
28-10-20,Novak Djokovic,Borna Coric,,,RH,RH,M
28-10-20,Kevin Anderson,Pablo Carreno Busta,,,RH,RH,M
29-10-20,Dominic Thiem,Cristian Garin,,,RH,RH,M
30-10-20,Andrey Rublev,Dominic Thiem,,,RH,RH,M
31-10-20,Andrey Rublev,Kevin Anderson,,,RH,RH,M
02-11-20,Borna Coric,Marton Fucsovics,,,RH,RH,M
02-11-20,Feliciano Lopez,Filip Krajinovic,,,LH,RH,M
02-11-20,Norbert Gombos,Marco Cecchinato,,,RH,RH,M
03-11-20,Yoshihito Nishioka,Pablo Andujar,,,LH,RH,M
03-11-20,Milos Raonic,Aljaz Bedene,,,RH,RH,M
03-11-20,Adrian Mannarino,Dusan Lajovic,,,LH,RH,M
03-11-20,Norbert Gombos,David Goffin,,,RH,RH,M
04-11-20,Diego Schwartzman,Richard Gasquet,,,RH,RH,M
04-11-20,Adrian Mannarino,Yoshihito Nishioka,,,LH,LH,M
04-11-20,Rafael Nadal,Feliciano Lopez,,,LH,LH,M
04-11-20,Andrey Rublev,Radu Albot,,,RH,RH,M
05-11-20,Milos Raonic,Marcos Giron,,,RH,RH,M
05-11-20,Pablo Carreno Busta,Norbert Gombos,,,RH,RH,M
05-11-20,Alexander Zverev,Adrian Mannarino,,,RH,LH,M
05-11-20,Stan Wawrinka,Andrey Rublev,,,RH,RH,M
06-11-20,Rafael Nadal,Pablo Carreno Busta,,,LH,RH,M
06-11-20,Alexander Zverev,Stan Wawrinka,,,RH,RH,M
07-11-20,Alexander Zverev,Rafael Nadal,,,RH,LH,M
08-11-20,Radu Albot,Yuichi Sugita,,,RH,RH,M
09-11-20,Vasek Pospisil,Illya Marchenko,,,RH,RH,M
09-11-20,Adrian Mannarino,Martin Klizan,,,LH,LH,M
10-11-20,Richard Gasquet,Roberto Carballes Baena,,,RH,RH,M
10-11-20,Gilles Simon,Andrej Martin,,,RH,RH,M
11-11-20,John Millman,Gilles Simon,,,RH,RH,M
12-11-20,Adrian Mannarino,Radu Albot,,,LH,RH,M
12-11-20,Vasek Pospisil,John Millman,,,RH,RH,M
13-11-20,Vasek Pospisil,Richard Gasquet,,,RH,RH,M
15-11-20,Rafael Nadal,Andrey Rublev,,,LH,RH,M
16-11-20,Novak Djokovic,Diego Schwartzman,,,RH,RH,M
17-11-20,Dominic Thiem,Rafael Nadal,,,RH,LH,M
18-11-20,Alexander Zverev,Diego Schwartzman,,,RH,RH,M
19-11-20,Andrey Rublev,Dominic Thiem,,,RH,RH,M
20-11-20,Novak Djokovic,Alexander Zverev,,,RH,RH,M
21-11-20,Dominic Thiem,Novak Djokovic,,,RH,RH,M
06-01-20,Daria Kasatkina,Carla Suarez Navarro,,,RH,RH,F
06-01-20,Caroline Garcia,Taylor Townsend,,,RH,LH,F
06-01-20,Eugenie Bouchard,Kirsten Flipkens,,,RH,RH,F
07-01-20,Serena Williams,Camila Giorgi,,,RH,RH,F
07-01-20,Lauren Davis,Varvara Lepchenko,,,RH,LH,F
08-01-20,Alize Cornet,Petra Martic,,,RH,RH,F
08-01-20,Eugenie Bouchard,Caroline Garcia,,,RH,RH,F
09-01-20,Serena Williams,Christina Mchale,,,RH,RH,F
09-01-20,Caroline Wozniacki,Lauren Davis,,,RH,RH,F
10-01-20,Jessica Pegula,Alize Cornet,,,RH,RH,F
10-01-20,Serena Williams,Laura Siegemund,,,RH,RH,F
10-01-20,Caroline Wozniacki,Julia Goerges,,,RH,RH,F
11-01-20,Jessica Pegula,Caroline Wozniacki,,,RH,RH,F
12-01-20,Serena Williams,Jessica Pegula,,,RH,RH,F
06-01-20,Barbora Strycova,Johanna Konta,,,RH,RH,F
06-01-20,Samantha Stosur,Angelique Kerber,,,RH,LH,F
07-01-20,Yulia Putintseva,Donna Vekic,,,RH,RH,F
07-01-20,Kiki Bertens,Dayana Yastremska,,,RH,RH,F
07-01-20,Petra Kvitova,Anastasia Pavlyuchenkova,,,LH,RH,F
08-01-20,Madison Keys,Samantha Stosur,,,RH,RH,F
09-01-20,Kiki Bertens,Anett Kontaveit,,,RH,RH,F
11-01-20,Madison Keys,Petra Kvitova,,,RH,LH,F
05-01-20,Kateryna Bondarenko,Misaki Doi,,,RH,LH,F
05-01-20,Shuai Zhang,Magda Linette,,,RH,RH,F
06-01-20,Shelby Rogers,Nicole Gibbs,,,RH,RH,F
06-01-20,Qiang Wang,Ons Jabeur,,,RH,RH,F
06-01-20,Shuai Peng,Lin Zhu,,,RH,RH,F
07-01-20,Kateryna Bondarenko,Shuai Zhang,,,RH,RH,F
08-01-20,Garbine Muguruza,Shelby Rogers,,,RH,RH,F
09-01-20,Garbine Muguruza,Zarina Diyas,,,RH,RH,F
13-01-20,Anastasia Pavlyuchenkova,Anett Kontaveit,,,RH,RH,F
13-01-20,Ajla Tomljanovic,Yulia Putintseva,,,RH,RH,F
13-01-20,Belinda Bencic,Daria Kasatkina,,,RH,RH,F
13-01-20,Dayana Yastremska,Timea Babos,,,RH,RH,F
13-01-20,Angelique Kerber,Qiang Wang,,,LH,RH,F
14-01-20,Maria Sakkari,Vitalia Diatchenko,,,RH,RH,F
14-01-20,Marketa Vondrousova,Tatjana Maria,,,LH,RH,F
14-01-20,Ashleigh Barty,Anastasia Pavlyuchenkova,,,RH,RH,F
14-01-20,Simona Halep,Ajla Tomljanovic,,,RH,RH,F
15-01-20,Donna Vekic,Maria Sakkari,,,RH,RH,F
15-01-20,Angelique Kerber,Dayana Yastremska,,,LH,RH,F
15-01-20,Belinda Bencic,Julia Goerges,,,RH,RH,F
16-01-20,Dayana Yastremska,Donna Vekic,,,RH,RH,F
16-01-20,Ashleigh Barty,Marketa Vondrousova,,,RH,LH,F
18-01-20,Ashleigh Barty,Dayana Yastremska,,,RH,RH,F
13-01-20,Magda Linette,Svetlana Kuznetsova,,,RH,RH,F
14-01-20,Alize Cornet,Alison Van Uytvanck,,,RH,RH,F
14-01-20,Shuai Zhang,Kirsten Flipkens,,,RH,RH,F
15-01-20,Lauren Davis,Magda Linette,,,RH,RH,F
15-01-20,Garbine Muguruza,Ons Jabeur,,,RH,RH,F
16-01-20,Shuai Zhang,Lauren Davis,,,RH,RH,F
20-01-20,Paula Badosa,Johanna Larsson,,,RH,RH,F
20-01-20,Petra Martic,Christina Mchale,,,RH,RH,F
20-01-20,Sorana Cirstea,Barbora Strycova,,,RH,RH,F
20-01-20,Petra Kvitova,Katerina Siniakova,,,LH,RH,F
20-01-20,Ashleigh Barty,Lesia Tsurenko,,,RH,RH,F
20-01-20,Shuai Zhang,Sloane Stephens,,,RH,RH,F
21-01-20,Caroline Garcia,Madison Brengle,,,RH,RH,F
21-01-20,Ons Jabeur,Johanna Konta,,,RH,RH,F
21-01-20,Madison Keys,Daria Kasatkina,,,RH,RH,F
21-01-20,Donna Vekic,Maria Sharapova,,,RH,RH,F
21-01-20,Qiang Wang,Pauline Parmentier,,,RH,RH,F
21-01-20,Garbine Muguruza,Shelby Rogers,,,RH,RH,F
21-01-20,Laura Siegemund,Coco Vandeweghe,,,RH,RH,F
21-01-20,Alize Cornet,Monica Niculescu,,,RH,RH,F
21-01-20,Svetlana Kuznetsova,Marketa Vondrousova,,,RH,LH,F
22-01-20,Taylor Townsend,Jessica Pegula,,,LH,RH,F
22-01-20,Julia Goerges,Petra Martic,,,RH,RH,F
22-01-20,Petra Kvitova,Paula Badosa,,,LH,RH,F
22-01-20,Caroline Wozniacki,Dayana Yastremska,,,RH,RH,F
