date,P1Name,P2Name,P1WinProb,P2WinProb,P1Hand,P2Hand,Gender
2016-01-20,David Goffin,Damir Dzumhur,,,RH,RH,M
2016-01-20,Federico Delbonis,Renzo Olivo,,,LH,RH,M
2016-01-20,Dominic Thiem,Nicolas Almagro,,,RH,RH,M
2016-01-20,Gilles Simon,Evgeny Donskoy,,,RH,RH,M
2016-01-20,Nick Kyrgios,Pablo Cuevas,,,RH,RH,M
2016-01-20,Andreas Seppi,Denis Kudla,,,RH,RH,M
2016-01-21,John Isner,Marcel Granollers,,,RH,RH,M
2016-01-21,Gael Monfils,Nicolas Mahut,,,RH,RH,M
2016-01-21,Joao Sousa,Santiago Giraldo,,,RH,RH,M
2016-01-21,Stephane Robert,Rajeev Ram,,,RH,RH,M
2016-01-21,Milos Raonic,Tommy Robredo,,,RH,RH,M
2016-01-21,Feliciano Lopez,Guido Pella,,,LH,LH,M
2016-01-21,Andy Murray,Samuel Groth,,,RH,RH,M
2016-01-21,Dudi Sela,Fernando Verdasco,,,RH,LH,M
2016-01-21,Viktor Troicki,Tim Smyczek,,,RH,RH,M
2016-01-21,Steve Johnson,Thomaz Bellucci,,,RH,LH,M
2016-01-21,John Millman,Gilles Muller,,,RH,LH,M
2016-01-21,Lukas Rosol,Jack Sock,,,RH,RH,M
2016-01-21,Stan Wawrinka,Radek Stepanek,,,RH,RH,M
2016-01-21,David Ferrer,Lleyton Hewitt,,,RH,RH,M
2016-01-21,Bernard Tomic,Simone Bolelli,,,RH,RH,M
2016-01-22,David Goffin,Dominic Thiem,,,RH,RH,M
2016-01-22,Roger Federer,Grigor Dimitrov,,,RH,RH,M
2016-01-22,Gilles Simon,Federico Delbonis,,,RH,LH,M
2016-01-22,Novak Djokovic,Andreas Seppi,,,RH,RH,M
2016-01-22,Tomas Berdych,Nick Kyrgios,,,RH,RH,M
2016-01-23,John Isner,Feliciano Lopez,,,RH,LH,M
2016-01-23,Milos Raonic,Viktor Troicki,,,RH,RH,M
2016-01-23,Stan Wawrinka,Lukas Rosol,,,RH,RH,M
2016-01-23,David Ferrer,Steve Johnson,,,RH,RH,M
2016-01-23,Gael Monfils,Stephane Robert,,,RH,RH,M
2016-01-23,Andy Murray,Joao Sousa,,,RH,RH,M
2016-01-23,Bernard Tomic,John Millman,,,RH,RH,M
2016-01-24,Novak Djokovic,Gilles Simon,,,RH,RH,M
2016-01-24,Roger Federer,David Goffin,,,RH,RH,M
2016-01-25,Milos Raonic,Stan Wawrinka,,,RH,RH,M
2016-01-25,David Ferrer,John Isner,,,RH,RH,M
2016-01-25,Andy Murray,Bernard Tomic,,,RH,RH,M
2016-01-26,Roger Federer,Tomas Berdych,,,RH,RH,M
2016-01-26,Novak Djokovic,Kei Nishikori,,,RH,RH,M
2016-01-27,Andy Murray,David Ferrer,,,RH,RH,M
2016-01-27,Milos Raonic,Gael Monfils,,,RH,RH,M
2016-01-28,Novak Djokovic,Roger Federer,,,RH,RH,M
2016-01-29,Andy Murray,Milos Raonic,,,RH,RH,M
2016-01-31,Novak Djokovic,Andy Murray,,,RH,RH,M
2016-02-01,Alexander Zverev,Luca Vanni,,,RH,RH,M
2016-02-01,Marcos Baghdatis,Lukas Lacko,,,RH,RH,M
2016-02-01,Taro Daniel,Denis Istomin,,,RH,RH,M
2016-02-02,Ruben Bemelmans,Joao Sousa,,,LH,RH,M
2016-02-02,Kenny De Schepper,Nikoloz Basilashvili,,,LH,RH,M
2016-02-02,Michael Berrer,Borna Coric,,,LH,RH,M
2016-02-02,Dustin Brown,Steve Darcis,,,RH,RH,M
2016-02-02,John Millman,Julien Benneteau,,,RH,RH,M
2016-02-03,Michael Berrer,Kenny De Schepper,,,LH,LH,M
2016-02-03,Marcos Baghdatis,Taro Daniel,,,RH,RH,M
2016-02-03,Richard Gasquet,Ernests Gulbis,,,RH,RH,M
2016-02-03,Alexander Zverev,Marin Cilic,,,RH,RH,M
2016-02-04,Dustin Brown,Gilles Simon,,,RH,RH,M
2016-02-05,Alexander Zverev,Michael Berrer,,,RH,LH,M
2016-02-05,Richard Gasquet,Marcos Baghdatis,,,RH,RH,M
2016-02-05,Dustin Brown,Ruben Bemelmans,,,RH,LH,M
2016-02-06,Richard Gasquet,Dustin Brown,,,RH,RH,M
2016-02-01,Roberto Carballes Baena,Austin Krajicek,,,RH,LH,M
2016-02-01,Renzo Olivo,Alejandro Gonzalez,,,RH,RH,M
2016-02-02,Rajeev Ram,Horacio Zeballos,,,RH,LH,M
2016-02-02,Andrej Martin,Marcel Granollers,,,RH,RH,M
2016-02-03,Thomaz Bellucci,Albert Montanes,,,LH,RH,M
2016-02-03,Paolo Lorenzi,Alejandro Falla,,,RH,LH,M
2016-02-03,Bernard Tomic,Roberto Carballes Baena,,,RH,RH,M
2016-02-04,Renzo Olivo,Fernando Verdasco,,,RH,LH,M
2016-02-04,Feliciano Lopez,Joao Souza,,,LH,RH,M
2016-02-05,Paolo Lorenzi,Bernard Tomic,,,RH,RH,M
2016-02-06,Thomaz Bellucci,Paolo Lorenzi,,,LH,RH,M
2016-02-01,Lukas Rosol,Robin Haase,,,RH,RH,M
2016-02-02,Thiemo De Bakker,Matthew Ebden,,,RH,RH,M
2016-02-02,Damir Dzumhur,Jiri Vesely,,,RH,LH,M
2016-02-02,Philipp Kohlschreiber,Sergiy Stakhovsky,,,RH,RH,M
2016-02-02,Gilles Muller,Malek Jaziri,,,LH,RH,M
2016-02-02,Filip Krajinovic,Marsel Ilhan,,,RH,RH,M
2016-02-03,Adrian Mannarino,Evgeny Donskoy,,,LH,RH,M
2016-02-03,Martin Klizan,Lukas Rosol,,,LH,RH,M
2016-02-04,Andreas Seppi,Thiemo De Bakker,,,RH,RH,M
2016-02-04,Gilles Muller,Ricardas Berankis,,,LH,RH,M
2016-02-04,Philipp Kohlschreiber,Damir Dzumhur,,,RH,RH,M
2016-02-05,Viktor Troicki,Philipp Kohlschreiber,,,RH,RH,M
2016-02-05,Martin Klizan,Andreas Seppi,,,LH,RH,M
2016-02-06,Viktor Troicki,Martin Klizan,,,RH,LH,M
2016-02-08,Nicolas Almagro,Albert Montanes,,,RH,RH,M
2016-02-09,Leonardo Mayer,Guido Pella,,,RH,LH,M
2016-02-09,Renzo Olivo,Facundo Bagnis,,,RH,LH,M
2016-02-09,Federico Delbonis,Fabio Fognini,,,LH,RH,M
2016-02-09,Paolo Lorenzi,Pablo Andujar,,,RH,RH,M
2016-02-09,Juan Monaco,Marco Cecchinato,,,RH,RH,M
2016-02-10,Nicolas Almagro,Federico Delbonis,,,RH,LH,M
2016-02-10,Dusan Lajovic,John Isner,,,RH,RH,M
2016-02-11,Pablo Cuevas,Santiago Giraldo,,,RH,RH,M
2016-02-11,David Ferrer,Renzo Olivo,,,RH,RH,M
2016-02-11,Paolo Lorenzi,Diego Schwartzman,,,RH,RH,M
2016-02-12,Rafael Nadal,Juan Monaco,,,LH,RH,M
2016-02-12,Dominic Thiem,Dusan Lajovic,,,RH,RH,M
2016-02-12,Rafael Nadal,Paolo Lorenzi,,,LH,RH,M
2016-02-13,David Ferrer,Pablo Cuevas,,,RH,RH,M
2016-02-13,Dominic Thiem,Rafael Nadal,,,RH,LH,M
2016-02-13,Nicolas Almagro,David Ferrer,,,RH,RH,M
2016-02-14,Dominic Thiem,Nicolas Almagro,,,RH,RH,M
2016-02-08,Denis Kudla,Rajeev Ram,,,RH,RH,M
2016-02-08,Mikhail Kukushkin,Luca Vanni,,,RH,RH,M
2016-02-08,Yoshihito Nishioka,Jared Donaldson,,,LH,RH,M
2016-02-08,Illya Marchenko,Samuel Groth,,,RH,RH,M
2016-02-09,Ryan Harrison,Francis Tiafoe,,,RH,RH,M
2016-02-09,Marcel Granollers,Malek Jaziri,,,RH,RH,M
2016-02-09,John Millman,Austin Krajicek,,,RH,LH,M
2016-02-09,Ricardas Berankis,Dudi Sela,,,RH,RH,M
2016-02-10,Damir Dzumhur,Tim Smyczek,,,RH,RH,M
2016-02-10,Mikhail Kukushkin,Denis Kudla,,,RH,RH,M
2016-02-10,Yoshihito Nishioka,Illya Marchenko,,,LH,RH,M
2016-02-11,Kei Nishikori,Ryan Harrison,,,RH,RH,M
2016-02-11,Ricardas Berankis,Damir Dzumhur,,,RH,RH,M
2016-02-11,Donald Young,Marcel Granollers,,,LH,RH,M
2016-02-11,Benjamin Becker,John Millman,,,RH,RH,M
2016-02-12,Ricardas Berankis,Donald Young,,,RH,LH,M
2016-02-12,Sam Querrey,Yoshihito Nishioka,,,RH,LH,M
2016-02-13,Kei Nishikori,Mikhail Kukushkin,,,RH,RH,M
2016-02-14,Kei Nishikori,Sam Querrey,,,RH,RH,M
2016-02-08,Jiri Vesely,Lukas Rosol,,,LH,RH,M
2016-02-08,Ivan Dodig,Benoit Paire,,,RH,RH,M
2016-02-08,Marin Cilic,Denis Istomin,,,RH,RH,M
2016-02-08,Borna Coric,Thiemo De Bakker,,,RH,RH,M
2016-02-08,Nicolas Mahut,Teymuraz Gabashvili,,,RH,RH,M
2016-02-09,Gilles Muller,Andreas Seppi,,,LH,RH,M
2016-02-09,Philipp Kohlschreiber,Julien Benneteau,,,RH,RH,M
2016-02-09,Marcos Baghdatis,David Goffin,,,RH,RH,M
2016-02-09,Gael Monfils,Ernests Gulbis,,,RH,RH,M
2016-02-09,Martin Klizan,Tommy Robredo,,,LH,RH,M
2016-02-10,Jeremy Chardy,Evgeny Donskoy,,,RH,RH,M
2016-02-10,Alexander Zverev,Vasek Pospisil,,,RH,RH,M
2016-02-10,Gilles Simon,Robin Haase,,,RH,RH,M
2016-02-10,Philipp Kohlschreiber,Ivan Dodig,,,RH,RH,M
2016-02-10,Marin Cilic,Gilles Muller,,,RH,LH,M
2016-02-10,Gael Monfils,Borna Coric,,,RH,RH,M
2016-02-11,Nicolas Mahut,Jeremy Chardy,,,RH,RH,M
2016-02-11,Viktor Troicki,Hyeon Chung,,,RH,RH,M
2016-02-11,Martin Klizan,Marcos Baghdatis,,,LH,RH,M
2016-02-11,Alexander Zverev,Gilles Simon,,,RH,RH,M
2016-02-12,Nicolas Mahut,Viktor Troicki,,,RH,RH,M
2016-02-12,Philipp Kohlschreiber,Marin Cilic,,,RH,RH,M
2016-02-12,Gael Monfils,Alexander Zverev,,,RH,RH,M
2016-02-13,Martin Klizan,Nicolas Mahut,,,LH,RH,M
2016-02-13,Gael Monfils,Philipp Kohlschreiber,,,RH,RH,M
2016-02-14,Martin Klizan,Gael Monfils,,,LH,RH,M
2016-02-15,Grigor Dimitrov,Dudi Sela,,,RH,RH,M
2016-02-15,Adrian Mannarino,Malek Jaziri,,,LH,RH,M
2016-02-16,Benjamin Becker,Radu Albot,,,RH,RH,M
2016-02-16,Jeremy Chardy,Matthew Ebden,,,RH,RH,M
2016-02-16,Steve Johnson,John Millman,,,RH,RH,M
2016-02-16,Damir Dzumhur,Ricardas Berankis,,,RH,RH,M
2016-02-16,Austin Krajicek,Kevin Anderson,,,LH,RH,M
2016-02-16,Illya Marchenko,Marcel Granollers,,,RH,RH,M
2016-02-16,Tatsuma Ito,Dennis Novikov,,,RH,RH,M
2016-02-16,Rajeev Ram,Bernard Tomic,,,RH,RH,M
2016-02-16,Donald Young,Mikhail Kukushkin,,,LH,RH,M
2016-02-16,Sam Querrey,Thiemo De Bakker,,,RH,RH,M
2016-02-17,Benjamin Becker,Steve Johnson,,,RH,RH,M
2016-02-17,Adrian Mannarino,Tatsuma Ito,,,LH,RH,M
2016-02-17,Rajeev Ram,Illya Marchenko,,,RH,RH,M
2016-02-17,Grigor Dimitrov,Damir Dzumhur,,,RH,RH,M
2016-02-18,Tim Smyczek,Donald Young,,,RH,LH,M
2016-02-18,Sam Querrey,Austin Krajicek,,,RH,LH,M
2016-02-19,Grigor Dimitrov,Adrian Mannarino,,,RH,LH,M
2016-02-19,Rajeev Ram,Benjamin Becker,,,RH,RH,M
2016-02-19,Sam Querrey,Tim Smyczek,,,RH,RH,M
2016-02-20,Rajeev Ram,Grigor Dimitrov,,,RH,RH,M
2016-02-21,Sam Querrey,Rajeev Ram,,,RH,RH,M
2016-02-15,Robin Haase,Joao Sousa,,,RH,RH,M
2016-02-15,Benoit Paire,Simone Bolelli,,,RH,RH,M
2016-02-15,David Goffin,Hyeon Chung,,,RH,RH,M
2016-02-16,Sergiy Stakhovsky,Feliciano Lopez,,,RH,LH,M
2016-02-16,Ernests Gulbis,Kenny De Schepper,,,RH,LH,M
2016-02-16,Teymuraz Gabashvili,Gilles Simon,,,RH,RH,M
2016-02-16,Nick Kyrgios,Vasek Pospisil,,,RH,RH,M
2016-02-16,Alexander Zverev,Julien Benneteau,,,RH,RH,M
2016-02-17,Vincent Millot,Nicolas Mahut,,,LH,RH,M
2016-02-17,David Goffin,Mischa Zverev,,,RH,LH,M
2016-02-17,Stan Wawrinka,Sergiy Stakhovsky,,,RH,RH,M
2016-02-17,Marin Cilic,Robin Haase,,,RH,RH,M
2016-02-18,Benoit Paire,Vincent Millot,,,RH,LH,M
2016-02-18,Nick Kyrgios,Teymuraz Gabashvili,,,RH,RH,M
2016-02-18,Richard Gasquet,Ernests Gulbis,,,RH,RH,M
2016-02-18,Tomas Berdych,Alexander Zverev,,,RH,RH,M
2016-02-19,Nick Kyrgios,Richard Gasquet,,,RH,RH,M
2016-02-19,Benoit Paire,Stan Wawrinka,,,RH,RH,M
2016-02-19,Tomas Berdych,David Goffin,,,RH,RH,M
2016-02-20,Marin Cilic,Benoit Paire,,,RH,RH,M
2016-02-20,Nick Kyrgios,Tomas Berdych,,,RH,RH,M
2016-02-21,Nick Kyrgios,Marin Cilic,,,RH,RH,M
2016-02-15,Guido Pella,John Isner,,,LH,RH,M
2016-02-16,Diego Schwartzman,Joao Souza,,,RH,RH,M
2016-02-16,Federico Delbonis,Jack Sock,,,LH,RH,M
2016-02-16,Paolo Lorenzi,Marco Cecchinato,,,RH,RH,M
2016-02-16,Fabio Fognini,Aljaz Bedene,,,RH,RH,M
2016-02-16,Dominic Thiem,Pablo Andujar,,,RH,RH,M
2016-02-16,Pablo Cuevas,Facundo Bagnis,,,RH,LH,M
2016-02-17,Dominic Thiem,Diego Schwartzman,,,RH,RH,M
2016-02-18,Guido Pella,Santiago Giraldo,,,LH,RH,M
2016-02-18,Federico Delbonis,Paolo Lorenzi,,,LH,RH,M
2016-02-18,Rafael Nadal,Nicolas Almagro,,,LH,RH,M
2016-02-19,Pablo Cuevas,Federico Delbonis,,,RH,LH,M
2016-02-20,Dominic Thiem,David Ferrer,,,RH,RH,M
2016-02-20,Guido Pella,Dominic Thiem,,,LH,RH,M
2016-02-21,Pablo Cuevas,Rafael Nadal,,,RH,LH,M
2016-02-21,Pablo Cuevas,Guido Pella,,,RH,LH,M
2016-02-22,Donald Young,Gilles Muller,,,LH,LH,M
2016-02-23,Kei Nishikori,Thiemo De Bakker,,,RH,RH,M
2016-02-23,Ryan Harrison,Marin Cilic,,,RH,RH,M
2016-02-23,Dmitry Tursunov,Samuel Groth,,,RH,RH,M
2016-02-24,Aljaz Bedene,Ivo Karlovic,,,RH,RH,M
2016-02-24,Dominic Thiem,Damir Dzumhur,,,RH,RH,M
2016-02-24,Bernard Tomic,Rajeev Ram,,,RH,RH,M
2016-02-24,Sam Querrey,Dudi Sela,,,RH,RH,M
2016-02-24,David Ferrer,John Millman,,,RH,RH,M
2016-02-24,Grigor Dimitrov,Denis Kudla,,,RH,RH,M
2016-02-24,Bernard Tomic,Adrian Mannarino,,,RH,LH,M
2016-02-24,Robin Haase,Aljaz Bedene,,,RH,RH,M
2016-02-24,Illya Marchenko,Ryan Harrison,,,RH,RH,M
2016-02-25,Grigor Dimitrov,Donald Young,,,RH,LH,M
2016-02-25,Sam Querrey,Kei Nishikori,,,RH,RH,M
2016-02-25,Dominic Thiem,Dmitry Tursunov,,,RH,RH,M
2016-02-25,Bernard Tomic,Illya Marchenko,,,RH,RH,M
2016-02-26,Dominic Thiem,Grigor Dimitrov,,,RH,RH,M
2016-02-27,Dominic Thiem,Sam Querrey,,,RH,RH,M
2016-02-28,Dominic Thiem,Bernard Tomic,,,RH,RH,M
2016-02-22,Hyeon Chung,Andreas Seppi,,,RH,RH,M
2016-02-22,Malek Jaziri,Mikhail Youzhny,,,RH,RH,M
2016-02-22,Vasek Pospisil,Lucas Pouille,,,RH,RH,M
2016-02-22,Novak Djokovic,Tommy Robredo,,,RH,RH,M
2016-02-22,Marcos Baghdatis,Viktor Troicki,,,RH,RH,M
2016-02-23,Thomas Fabbiano,Leonardo Mayer,,,RH,RH,M
2016-02-23,Borna Coric,Jiri Vesely,,,RH,LH,M
2016-02-23,Philipp Kohlschreiber,Marsel Ilhan,,,RH,RH,M
2016-02-23,Tomas Berdych,Joao Sousa,,,RH,RH,M
2016-02-23,Stan Wawrinka,Sergiy Stakhovsky,,,RH,RH,M
2016-02-23,Mikhail Kukushkin,Denis Istomin,,,RH,RH,M
2016-02-23,Nick Kyrgios,Martin Klizan,,,RH,LH,M
2016-02-24,Marcos Baghdatis,Vasek Pospisil,,,RH,RH,M
2016-02-24,Feliciano Lopez,Lukas Rosol,,,LH,RH,M
2016-02-24,Philipp Kohlschreiber,Borna Coric,,,RH,RH,M
2016-02-24,Tomas Berdych,Thomas Fabbiano,,,RH,RH,M
2016-02-24,Nick Kyrgios,Mikhail Kukushkin,,,RH,RH,M
2016-02-24,Novak Djokovic,Malek Jaziri,,,RH,RH,M
2016-02-25,Nick Kyrgios,Tomas Berdych,,,RH,RH,M
2016-02-25,Stan Wawrinka,Philipp Kohlschreiber,,,RH,RH,M
2016-02-25,Feliciano Lopez,Novak Djokovic,,,LH,RH,M
2016-02-26,Stan Wawrinka,Nick Kyrgios,,,RH,RH,M
2016-02-26,Marcos Baghdatis,Feliciano Lopez,,,RH,LH,M
2016-02-27,Stan Wawrinka,Marcos Baghdatis,,,RH,RH,M
2016-02-22,Roberto Carballes Baena,Taro Daniel,,,RH,RH,M
2016-02-23,Blaz Rola,Paolo Lorenzi,,,LH,RH,M
2016-02-23,Diego Schwartzman,Horacio Zeballos,,,RH,LH,M
2016-02-23,Dusan Lajovic,Luca Vanni,,,RH,RH,M
2016-02-23,Santiago Giraldo,Marco Cecchinato,,,RH,RH,M
2016-02-25,Federico Delbonis,Diego Schwartzman,,,LH,RH,M
2016-02-25,Roberto Carballes Baena,Thomaz Bellucci,,,RH,LH,M
2016-02-25,Pablo Cuevas,Facundo Bagnis,,,RH,LH,M
2016-02-25,Dusan Lajovic,Benoit Paire,,,RH,RH,M
