date,P1Name,P2Name,P1WinProb,P2WinProb,P1Hand,P2Hand,Gender
2013-01-14,Tomas Berdych,Michael Russell,,,RH,RH,M
2013-01-14,Mikhail Youzhny,Matthew Ebden,,,RH,RH,M
2013-01-14,Jurgen Melzer,Mikhail Kukushkin,,,LH,RH,M
2013-01-14,Tim Smyczek,Ivo Karlovic,,,RH,RH,M
2013-01-14,Tatsuma Ito,John Millman,,,RH,RH,M
2013-01-14,Jerzy Janowicz,Simone Bolelli,,,RH,RH,M
2013-01-14,Lukas Lacko,Gilles Muller,,,RH,LH,M
2013-01-14,Radek Stepanek,Viktor Troicki,,,RH,RH,M
2013-01-14,Janko Tipsarevic,Lleyton Hewitt,,,RH,RH,M
2013-01-14,Kevin Anderson,Paolo Lorenzi,,,RH,RH,M
2013-01-14,Marcos Baghdatis,Albert Ramos,,,RH,LH,M
2013-01-15,Andy Murray,Robin Haase,,,RH,RH,M
2013-01-15,Blaz Kavcic,Thomaz Bellucci,,,RH,LH,M
2013-01-15,Ricardas Berankis,Sergiy Stakhovsky,,,RH,RH,M
2013-01-15,Andreas Seppi,Horacio Zeballos,,,RH,LH,M
2013-01-15,Philipp Kohlschreiber,Steve Darcis,,,RH,RH,M
2013-01-15,Roger Federer,Benoit Paire,,,RH,RH,M
2013-01-15,Marin Cilic,Marinko Matosevic,,,RH,RH,M
2013-01-15,Jarkko Nieminen,Tommy Haas,,,LH,RH,M
2013-01-15,Benjamin Becker,Aljaz Bedene,,,RH,RH,M
2013-01-15,Gilles Simon,Filippo Volandri,,,RH,RH,M
2013-01-15,Richard Gasquet,Albert Montanes,,,RH,RH,M
2013-01-15,Nikolay Davydenko,Dudi Sela,,,RH,RH,M
2013-01-15,Bernard Tomic,Leonardo Mayer,,,RH,RH,M
2013-01-16,Kei Nishikori,Carlos Berlocq,,,RH,RH,M
2013-01-16,Jerzy Janowicz,Somdev Devvarman,,,RH,RH,M
2013-01-16,Evgeny Donskoy,Mikhail Youzhny,,,RH,RH,M
2013-01-16,Stan Wawrinka,Tobias Kamke,,,RH,RH,M
2013-01-16,David Ferrer,Tim Smyczek,,,RH,RH,M
2013-01-16,Marcos Baghdatis,Tatsuma Ito,,,RH,RH,M
2013-01-16,Radek Stepanek,Feliciano Lopez,,,RH,LH,M
2013-01-16,Janko Tipsarevic,Lukas Lacko,,,RH,RH,M
2013-01-16,Novak Djokovic,Ryan Harrison,,,RH,RH,M
2013-01-17,Ricardas Berankis,Florian Mayer,,,RH,RH,M
2013-01-17,Andreas Seppi,Denis Istomin,,,RH,RH,M
2013-01-17,Milos Raonic,Lukas Rosol,,,RH,RH,M
2013-01-17,Andy Murray,Joao Sousa,,,RH,RH,M
2013-01-17,Jeremy Chardy,Marcel Granollers,,,RH,RH,M
2013-01-17,Marin Cilic,Rajeev Ram,,,RH,RH,M
2013-01-17,Ivan Dodig,Jarkko Nieminen,,,RH,LH,M
2013-01-17,Roger Federer,Nikolay Davydenko,,,RH,RH,M
2013-01-17,Richard Gasquet,Alejandro Falla,,,RH,LH,M
2013-01-18,Janko Tipsarevic,Julien Benneteau,,,RH,RH,M
2013-01-18,Novak Djokovic,Radek Stepanek,,,RH,RH,M
2013-01-18,Kevin Anderson,Fernando Verdasco,,,RH,LH,M
2013-01-18,Nicolas Almagro,Jerzy Janowicz,,,RH,RH,M
2013-01-18,Kei Nishikori,Evgeny Donskoy,,,RH,RH,M
2013-01-18,Stan Wawrinka,Sam Querrey,,,RH,RH,M
2013-01-18,Tomas Berdych,Jurgen Melzer,,,RH,LH,M
2013-01-18,David Ferrer,Marcos Baghdatis,,,RH,RH,M
2013-01-19,Richard Gasquet,Ivan Dodig,,,RH,RH,M
2013-01-19,Andreas Seppi,Marin Cilic,,,RH,RH,M
2013-01-19,Andy Murray,Ricardas Berankis,,,RH,RH,M
2013-01-19,Milos Raonic,Philipp Kohlschreiber,,,RH,RH,M
2013-01-19,Roger Federer,Bernard Tomic,,,RH,RH,M
2013-01-19,Gilles Simon,Gael Monfils,,,RH,RH,M
2013-01-20,David Ferrer,Kei Nishikori,,,RH,RH,M
2013-01-20,Nicolas Almagro,Janko Tipsarevic,,,RH,RH,M
2013-01-20,Tomas Berdych,Kevin Anderson,,,RH,RH,M
2013-01-20,Novak Djokovic,Stan Wawrinka,,,RH,RH,M
2013-01-21,Jeremy Chardy,Andreas Seppi,,,RH,RH,M
2013-01-21,Andy Murray,Gilles Simon,,,RH,RH,M
2013-01-21,Roger Federer,Milos Raonic,,,RH,RH,M
2013-01-22,David Ferrer,Nicolas Almagro,,,RH,RH,M
2013-01-22,Novak Djokovic,Tomas Berdych,,,RH,RH,M
2013-01-23,Andy Murray,Jeremy Chardy,,,RH,RH,M
2013-01-24,Novak Djokovic,David Ferrer,,,RH,RH,M
2013-01-25,Andy Murray,Roger Federer,,,RH,RH,M
2013-01-27,Novak Djokovic,Andy Murray,,,RH,RH,M
2013-02-05,Steve Darcis,Adrian Mannarino,,,RH,LH,M
2013-02-05,Gael Monfils,Ruben Bemelmans,,,RH,LH,M
2013-02-06,Viktor Troicki,Lucas Pouille,,,RH,RH,M
2013-02-06,Michael Llodra,Kenny De Schepper,,,LH,LH,M
2013-02-06,Jarkko Nieminen,Nikolay Davydenko,,,LH,RH,M
2013-02-06,Benoit Paire,Steve Darcis,,,RH,RH,M
2013-02-07,Sergiy Stakhovsky,Tatsuma Ito,,,RH,RH,M
2013-02-07,Michael Llodra,Janko Tipsarevic,,,LH,RH,M
2013-02-07,Richard Gasquet,Gael Monfils,,,RH,RH,M
2013-02-08,Jarkko Nieminen,Sergiy Stakhovsky,,,LH,RH,M
2013-02-08,Benoit Paire,Gilles Simon,,,RH,RH,M
2013-02-08,Richard Gasquet,Julien Benneteau,,,RH,RH,M
2013-02-09,Benoit Paire,Michael Llodra,,,RH,LH,M
2013-02-09,Richard Gasquet,Jarkko Nieminen,,,RH,LH,M
2013-02-10,Richard Gasquet,Benoit Paire,,,RH,RH,M
2013-02-04,Filippo Volandri,Leonardo Mayer,,,RH,RH,M
2013-02-05,Cristian Garin,Dusan Lajovic,,,RH,RH,M
2013-02-05,Federico Delbonis,Guido Pella,,,LH,LH,M
2013-02-05,Tommy Robredo,Pere Riba,,,RH,RH,M
2013-02-05,Horacio Zeballos,Diego Schwartzman,,,LH,RH,M
2013-02-06,Carlos Berlocq,Santiago Giraldo,,,RH,RH,M
2013-02-06,Rafael Nadal,Federico Delbonis,,,LH,LH,M
2013-02-07,Albert Ramos,Filippo Volandri,,,LH,RH,M
2013-02-07,Horacio Zeballos,Pablo Andujar,,,LH,RH,M
2013-02-07,Paolo Lorenzi,Tommy Robredo,,,RH,RH,M
2013-02-07,Jeremy Chardy,Cristian Garin,,,RH,RH,M
2013-02-08,Horacio Zeballos,Albert Ramos,,,LH,LH,M
2013-02-08,Jeremy Chardy,Paolo Lorenzi,,,RH,RH,M
2013-02-09,Horacio Zeballos,Carlos Berlocq,,,LH,RH,M
2013-02-10,Rafael Nadal,Jeremy Chardy,,,LH,RH,M
2013-02-10,Horacio Zeballos,Rafael Nadal,,,LH,LH,M
2013-02-05,Martin Klizan,Matteo Viola,,,LH,RH,M
2013-02-05,Somdev Devvarman,Michael Berrer,,,RH,LH,M
2013-02-05,Blaz Kavcic,Aljaz Bedene,,,RH,RH,M
2013-02-05,Ivo Karlovic,Grigor Dimitrov,,,RH,RH,M
2013-02-06,Marcos Baghdatis,Tobias Kamke,,,RH,RH,M
2013-02-06,Ivan Dodig,Benjamin Becker,,,RH,RH,M
2013-02-07,Robin Haase,Martin Klizan,,,RH,LH,M
2013-02-07,Jurgen Melzer,Somdev Devvarman,,,LH,RH,M
2013-02-07,Blaz Kavcic,Marcos Baghdatis,,,RH,RH,M
2013-02-07,Ivan Dodig,Ivo Karlovic,,,RH,RH,M
2013-02-08,Jurgen Melzer,Lukas Rosol,,,LH,RH,M
2013-02-08,Mikhail Youzhny,Ivan Dodig,,,RH,RH,M
2013-02-08,Marin Cilic,Blaz Kavcic,,,RH,RH,M
2013-02-09,Jurgen Melzer,Robin Haase,,,LH,RH,M
2013-02-09,Marin Cilic,Mikhail Youzhny,,,RH,RH,M
2013-02-10,Marin Cilic,Jurgen Melzer,,,RH,LH,M
2013-02-11,Matteo Viola,Marcel Granollers,,,RH,RH,M
2013-02-11,Grigor Dimitrov,Bernard Tomic,,,RH,RH,M
2013-02-11,Nikolay Davydenko,Florian Mayer,,,RH,RH,M
2013-02-12,Thiemo De Bakker,Mikhail Youzhny,,,RH,RH,M
2013-02-12,Julien Benneteau,Tobias Kamke,,,RH,RH,M
2013-02-12,Ernests Gulbis,Robin Haase,,,RH,RH,M
2013-02-12,Jarkko Nieminen,David Goffin,,,LH,RH,M
2013-02-13,Matthias Bachinger,Andreas Seppi,,,RH,RH,M
2013-02-13,Richard Gasquet,Viktor Troicki,,,RH,RH,M
2013-02-13,Marcos Baghdatis,Benoit Paire,,,RH,RH,M
2013-02-13,Gilles Simon,Matteo Viola,,,RH,RH,M
2013-02-13,Grigor Dimitrov,Nikolay Davydenko,,,RH,RH,M
2013-02-14,Jarkko Nieminen,Matthias Bachinger,,,LH,RH,M
2013-02-14,Marcos Baghdatis,Richard Gasquet,,,RH,RH,M
2013-02-14,Roger Federer,Thiemo De Bakker,,,RH,RH,M
2013-02-15,Grigor Dimitrov,Marcos Baghdatis,,,RH,RH,M
2013-02-15,Julien Benneteau,Roger Federer,,,RH,RH,M
2013-02-15,Gilles Simon,Martin Klizan,,,RH,LH,M
2013-02-16,Julien Benneteau,Gilles Simon,,,RH,RH,M
2013-02-12,Vasek Pospisil,Evgeny Donskoy,,,RH,RH,M
2013-02-12,Lleyton Hewitt,Blaz Kavcic,,,RH,RH,M
2013-02-12,Benjamin Becker,Ryan Harrison,,,RH,RH,M
2013-02-13,Marinko Matosevic,Jack Sock,,,RH,RH,M
2013-02-13,Tim Smyczek,Fernando Verdasco,,,RH,LH,M
2013-02-13,Michael Russell,Donald Young,,,RH,LH,M
2013-02-14,Steve Johnson,Ivo Karlovic,,,RH,RH,M
2013-02-14,John Isner,Vasek Pospisil,,,RH,RH,M
2013-02-14,Denis Istomin,Benjamin Becker,,,RH,RH,M
2013-02-14,Alejandro Falla,Marinko Matosevic,,,LH,RH,M
2013-02-15,Steve Johnson,Tim Smyczek,,,RH,RH,M
2013-02-15,Sam Querrey,Lleyton Hewitt,,,RH,RH,M
2013-02-15,Milos Raonic,Michael Russell,,,RH,RH,M
2013-02-15,Tommy Haas,Steve Johnson,,,RH,RH,M
2013-02-16,Milos Raonic,Denis Istomin,,,RH,RH,M
2013-02-16,Sam Querrey,Alejandro Falla,,,RH,LH,M
2013-02-16,Tommy Haas,John Isner,,,RH,RH,M
2013-02-17,Milos Raonic,Sam Querrey,,,RH,RH,M
2013-02-17,Milos Raonic,Tommy Haas,,,RH,RH,M
2013-02-11,Pablo Andujar,Santiago Giraldo,,,RH,RH,M
2013-02-11,Simone Bolelli,Tommy Robredo,,,RH,RH,M
2013-02-12,Guido Pella,Fabio Fognini,,,LH,RH,M
2013-02-12,Thomaz Bellucci,Guilherme Clezar,,,LH,RH,M
2013-02-13,Albert Montanes,Paolo Lorenzi,,,RH,RH,M
2013-02-14,Simone Bolelli,Juan Monaco,,,RH,RH,M
2013-02-14,Carlos Berlocq,Albert Ramos,,,RH,LH,M
2013-02-14,Albert Montanes,Pablo Andujar,,,RH,RH,M
2013-02-14,Filippo Volandri,Thomaz Bellucci,,,RH,LH,M
2013-02-14,David Nalbandian,Guido Pella,,,RH,LH,M
2013-02-14,Rafael Nadal,Joao Souza,,,LH,RH,M
2013-02-15,Simone Bolelli,Albert Montanes,,,RH,RH,M
2013-02-15,David Nalbandian,Nicolas Almagro,,,RH,RH,M
2013-02-15,Rafael Nadal,Carlos Berlocq,,,LH,RH,M
2013-02-16,David Nalbandian,Simone Bolelli,,,RH,RH,M
2013-02-17,Rafael Nadal,David Nalbandian,,,LH,RH,M
2013-02-18,Federico Delbonis,Joao Sousa,,,LH,RH,M
2013-02-18,Diego Schwartzman,Thomaz Bellucci,,,RH,LH,M
2013-02-18,Aljaz Bedene,Horacio Zeballos,,,RH,LH,M
2013-02-19,Nicolas Almagro,Guido Pella,,,RH,LH,M
2013-02-19,Albert Montanes,Pablo Andujar,,,RH,RH,M
2013-02-19,Leonardo Mayer,Simone Bolelli,,,RH,RH,M
2013-02-19,Stan Wawrinka,Paolo Lorenzi,,,RH,RH,M
2013-02-20,David Nalbandian,Carlos Berlocq,,,RH,RH,M
2013-02-21,Federico Delbonis,Albert Montanes,,,LH,RH,M
2013-02-21,Julian Reister,Aljaz Bedene,,,RH,RH,M
2013-02-21,Albert Ramos,Leonardo Mayer,,,LH,RH,M
2013-02-21,Tommy Robredo,Diego Schwartzman,,,RH,RH,M
2013-02-21,David Ferrer,David Nalbandian,,,RH,RH,M
2013-02-22,Tommy Robredo,Julian Reister,,,RH,RH,M
2013-02-22,David Ferrer,Fabio Fognini,,,RH,RH,M
2013-02-22,Stan Wawrinka,Albert Ramos,,,RH,LH,M
2013-02-23,Nicolas Almagro,Federico Delbonis,,,RH,LH,M
2013-02-23,David Ferrer,Tommy Robredo,,,RH,RH,M
2013-02-23,Stan Wawrinka,Nicolas Almagro,,,RH,RH,M
2013-02-24,David Ferrer,Stan Wawrinka,,,RH,RH,M
2013-02-18,Jerzy Janowicz,Lukas Rosol,,,RH,RH,M
2013-02-18,Bernard Tomic,Martin Klizan,,,RH,LH,M
2013-02-19,Somdev Devvarman,Benoit Paire,,,RH,RH,M
2013-02-19,Nikolay Davydenko,Sergiy Stakhovsky,,,RH,RH,M
2013-02-19,Michael Llodra,David Goffin,,,LH,RH,M
2013-02-19,Ernests Gulbis,Jarkko Nieminen,,,RH,LH,M
2013-02-19,Gilles Muller,Richard Gasquet,,,LH,RH,M
2013-02-19,Marcel Granollers,Gael Monfils,,,RH,RH,M
2013-02-20,Julien Benneteau,Lucas Pouille,,,RH,RH,M
2013-02-20,Gilles Simon,Robin Haase,,,RH,RH,M
2013-02-20,Bernard Tomic,Somdev Devvarman,,,RH,RH,M
2013-02-20,Tomas Berdych,Ernests Gulbis,,,RH,RH,M
2013-02-20,Gilles Muller,Marcel Granollers,,,LH,RH,M
2013-02-21,Dmitry Tursunov,Janko Tipsarevic,,,RH,RH,M
2013-02-21,Jerzy Janowicz,Julien Benneteau,,,RH,RH,M
2013-02-22,Dmitry Tursunov,Gilles Muller,,,RH,LH,M
2013-02-22,Tomas Berdych,Jerzy Janowicz,,,RH,RH,M
2013-02-23,Tomas Berdych,Dmitry Tursunov,,,RH,RH,M
2013-02-18,Lukasz Kubot,Ryan Harrison,,,RH,RH,M
2013-02-18,Marin Cilic,Ivan Dodig,,,RH,RH,M
2013-02-19,Sam Querrey,Alejandro Falla,,,RH,LH,M
2013-02-19,Feliciano Lopez,Benjamin Becker,,,LH,RH,M
2013-02-20,Denis Istomin,John Isner,,,RH,RH,M
2013-02-20,Kei Nishikori,Illya Marchenko,,,RH,RH,M
2013-02-20,Tommy Haas,Evgeny Donskoy,,,RH,RH,M
2013-02-20,Marinko Matosevic,Go Soeda,,,RH,RH,M
2013-02-21,Jack Sock,Milos Raonic,,,RH,RH,M
2013-02-21,Michael Russell,Lukasz Kubot,,,RH,RH,M
2013-02-21,Denis Istomin,Lleyton Hewitt,,,RH,RH,M
2013-02-21,Kei Nishikori,Donald Young,,,RH,LH,M
2013-02-22,Marinko Matosevic,Sam Querrey,,,RH,RH,M
2013-02-22,Feliciano Lopez,Tommy Haas,,,LH,RH,M
2013-02-22,Kei Nishikori,Marin Cilic,,,RH,RH,M
2013-02-23,Feliciano Lopez,Jack Sock,,,LH,RH,M
2013-02-23,Denis Istomin,Michael Russell,,,RH,RH,M
2013-02-23,Kei Nishikori,Marinko Matosevic,,,RH,RH,M
2013-02-23,Feliciano Lopez,Denis Istomin,,,LH,RH,M
2013-02-24,Kei Nishikori,Feliciano Lopez,,,RH,LH,M
2013-02-25,Pablo Andujar,Dusan Lajovic,,,RH,RH,M
2013-02-26,Joao Sousa,Jurgen Melzer,,,RH,LH,M
2013-02-26,Wayne Odesnik,Lukasz Kubot,,,LH,RH,M
2013-02-26,Tommy Robredo,Filippo Volandri,,,RH,RH,M
2013-02-27,Paolo Lorenzi,Benoit Paire,,,RH,RH,M
2013-02-27,Fabio Fognini,Stan Wawrinka,,,RH,RH,M
2013-02-27,Horacio Zeballos,Simone Bolelli,,,LH,RH,M
2013-02-27,Rafael Nadal,Diego Schwartzman,,,LH,RH,M
2013-02-27,Aljaz Bedene,David Nalbandian,,,RH,RH,M
2013-02-27,Santiago Giraldo,Joao Sousa,,,RH,RH,M
2013-02-28,Fabio Fognini,Aljaz Bedene,,,RH,RH,M
2013-02-28,David Ferrer,Wayne Odesnik,,,RH,LH,M
2013-02-28,Paolo Lorenzi,Pablo Andujar,,,RH,RH,M
2013-02-28,Nicolas Almagro,Tommy Robredo,,,RH,RH,M
2013-02-28,David Ferrer,Paolo Lorenzi,,,RH,RH,M
2013-02-28,Fabio Fognini,Santiago Giraldo,,,RH,RH,M
2013-03-01,Nicolas Almagro,Horacio Zeballos,,,RH,LH,M
2013-03-01,Rafael Nadal,Leonardo Mayer,,,LH,RH,M
2013-03-02,David Ferrer,Fabio Fognini,,,RH,RH,M
2013-03-02,Rafael Nadal,Nicolas Almagro,,,LH,RH,M
2013-03-03,Rafael Nadal,David Ferrer,,,LH,RH,M
2013-02-25,Evgeny Donskoy,Steve Darcis,,,RH,RH,M
2013-02-26,Sam Querrey,Michael Russell,,,RH,RH,M
2013-02-26,Denis Istomin,Benjamin Becker,,,RH,RH,M
2013-02-26,Jack Sock,Matthew Ebden,,,RH,RH,M
2013-02-26,Go Soeda,Marinko Matosevic,,,RH,RH,M
2013-02-26,Kevin Anderson,Tim Smyczek,,,RH,RH,M
2013-02-26,Ivo Karlovic,Kei Nishikori,,,RH,RH,M
2013-02-28,Ricardas Berankis,Jack Sock,,,RH,RH,M
2013-02-28,Tommy Haas,Denis Istomin,,,RH,RH,M
2013-02-28,Ivan Dodig,Evgeny Donskoy,,,RH,RH,M
2013-02-28,Ernests Gulbis,Sam Querrey,,,RH,RH,M
2013-03-01,John Isner,Go Soeda,,,RH,RH,M
2013-03-01,Tommy Haas,Ivan Dodig,,,RH,RH,M
2013-03-02,John Isner,Kevin Anderson,,,RH,RH,M
2013-03-02,Ernests Gulbis,Tommy Haas,,,RH,RH,M
2013-02-25,Lukas Rosol,Matteo Viola,,,RH,RH,M
2013-02-25,Mikhail Youzhny,Blaz Kavcic,,,RH,RH,M
2013-02-25,Roger Federer,Malek Jaziri,,,RH,RH,M
2013-02-26,Tobias Kamke,Mikhail Kukushkin,,,RH,RH,M
2013-02-26,Nikolay Davydenko,Janko Tipsarevic,,,RH,RH,M
2013-02-26,Marcel Granollers,Albert Montanes,,,RH,RH,M
2013-02-26,Tomas Berdych,Rajeev Ram,,,RH,RH,M
2013-02-26,Novak Djokovic,Viktor Troicki,,,RH,RH,M
2013-02-27,Tomas Berdych,Tobias Kamke,,,RH,RH,M
2013-02-27,Andreas Seppi,Lukas Rosol,,,RH,RH,M
2013-02-27,Dmitry Tursunov,Michael Llodra,,,RH,LH,M
2013-02-27,Roger Federer,Marcel Granollers,,,RH,RH,M
2013-02-28,Tomas Berdych,Dmitry Tursunov,,,RH,RH,M
2013-02-28,Novak Djokovic,Andreas Seppi,,,RH,RH,M
2013-02-28,Roger Federer,Nikolay Davydenko,,,RH,RH,M
2013-03-01,Tomas Berdych,Roger Federer,,,RH,RH,M
2013-03-02,Novak Djokovic,Tomas Berdych,,,RH,RH,M
2013-03-07,Benoit Paire,Lukasz Kubot,,,RH,RH,M
2013-03-07,David Goffin,Viktor Troicki,,,RH,RH,M
2013-03-07,Bernard Tomic,Thomaz Bellucci,,,RH,LH,M
2013-03-07,Paolo Lorenzi,Gilles Muller,,,RH,LH,M
2013-03-07,David Nalbandian,Marcel Granollers,,,RH,RH,M
2013-03-07,Mischa Zverev,Jurgen Melzer,,,LH,LH,M
2013-03-08,Denis Istomin,Vasek Pospisil,,,RH,RH,M
2013-03-08,Lleyton Hewitt,Lukas Rosol,,,RH,RH,M
2013-03-08,Ivan Dodig,Guido Pella,,,RH,LH,M
2013-03-08,Ernests Gulbis,Feliciano Lopez,,,RH,LH,M
2013-03-08,Ryan Harrison,Go Soeda,,,RH,RH,M
2013-03-08,Pablo Andujar,Steve Johnson,,,RH,RH,M
2013-03-08,Marinko Matosevic,Tommy Robredo,,,RH,RH,M
2013-03-08,Albert Ramos,Horacio Zeballos,,,LH,LH,M
2013-03-08,Carlos Berlocq,Santiago Giraldo,,,RH,RH,M
2013-03-08,Evgeny Donskoy,Tatsuma Ito,,,RH,RH,M
2013-03-08,Ivo Karlovic,Jack Sock,,,RH,RH,M
2013-03-09,Fabio Fognini,Aljaz Bedene,,,RH,RH,M
2013-03-09,Benoit Paire,Philipp Kohlschreiber,,,RH,RH,M
2013-03-09,Jarkko Nieminen,Fernando Verdasco,,,LH,LH,M
2013-03-09,Kevin Anderson,David Ferrer,,,RH,RH,M
2013-03-09,Stan Wawrinka,Wayne Odesnik,,,RH,LH,M
2013-03-09,Leonardo Mayer,Mikhail Youzhny,,,RH,RH,M
2013-03-09,Lleyton Hewitt,John Isner,,,RH,RH,M
2013-03-09,Jerzy Janowicz,David Nalbandian,,,RH,RH,M
2013-03-09,Gilles Simon,Paolo Lorenzi,,,RH,RH,M
