date,P1Name,P2Name,P1WinProb,P2WinProb,P1Hand,P2Hand,Gender
20-04-21,Federico Delbonis,Ricardas Berankis,,,LH,RH,M
20-04-21,Taro Daniel,Joao Sousa,,,RH,RH,M
22-04-21,Taro Daniel,John Millman,,,RH,RH,M
22-04-21,Federico Delbonis,Dusan Lajovic,,,LH,RH,M
23-04-21,Taro Daniel,Federico Delbonis,,,RH,LH,M
26-04-21,Kevin Anderson,Francis Tiafoe,,,RH,RH,M
28-04-21,Kevin Anderson,Roberto Carballes Baena,,,RH,RH,M
29-04-21,Cristian Garin,Richard Gasquet,,,RH,RH,M
30-04-21,Marin Cilic,Kevin Anderson,,,RH,RH,M
27-04-21,Pablo Cuevas,Tennys Sandgren,,,RH,RH,M
28-04-21,John Millman,Guido Pella,,,RH,LH,M
28-04-21,Alexander Zverev,Ricardas Berankis,,,RH,RH,M
01-05-21,Nikoloz Basilashvili,Norbert Gombos,,,RH,RH,M
03-05-21,Marcos Giron,Pablo Andujar,,,RH,RH,M
03-05-21,Cristian Garin,Fernando Verdasco,,,RH,LH,M
03-05-21,Federico Delbonis,Pablo Carreno Busta,,,LH,RH,M
04-05-21,Yoshihito Nishioka,Filip Krajinovic,,,LH,RH,M
04-05-21,Roberto Bautista Agut,Marco Cecchinato,,,RH,RH,M
04-05-21,Benoit Paire,Nikoloz Basilashvili,,,RH,RH,M
04-05-21,Dominic Thiem,Marcos Giron,,,RH,RH,M
05-05-21,Alexander Zverev,Kei Nishikori,,,RH,RH,M
05-05-21,John Isner,Roberto Bautista Agut,,,RH,RH,M
06-05-21,John Isner,Andrey Rublev,,,RH,RH,M
07-05-21,Dominic Thiem,John Isner,,,RH,RH,M
07-05-21,Alexander Zverev,Rafael Nadal,,,RH,LH,M
08-05-21,Alexander Zverev,Dominic Thiem,,,RH,RH,M
10-05-21,Marton Fucsovics,Yoshihito Nishioka,,,RH,LH,M
10-05-21,Kei Nishikori,Fabio Fognini,,,RH,RH,M
11-05-21,John Millman,Dusan Lajovic,,,RH,RH,M
11-05-21,Kei Nishikori,Pablo Carreno Busta,,,RH,RH,M
12-05-21,Dominic Thiem,Marton Fucsovics,,,RH,RH,M
12-05-21,Roberto Bautista Agut,Cristian Garin,,,RH,RH,M
12-05-21,Federico Delbonis,David Goffin,,,LH,RH,M
13-05-21,Alexander Zverev,Kei Nishikori,,,RH,RH,M
13-05-21,Andrey Rublev,Roberto Bautista Agut,,,RH,RH,M
14-05-21,Rafael Nadal,Alexander Zverev,,,LH,RH,M
16-05-21,Rafael Nadal,Novak Djokovic,,,LH,RH,M
18-05-21,Fabio Fognini,Guido Pella,,,RH,LH,M
18-05-21,Pablo Andujar,Roger Federer,,,RH,RH,M
20-05-21,Pablo Cuevas,Grigor Dimitrov,,,RH,RH,M
17-05-21,Aljaz Bedene,Gilles Simon,,,RH,RH,M
19-05-21,Aljaz Bedene,David Goffin,,,RH,RH,M
20-05-21,Yoshihito Nishioka,Gael Monfils,,,LH,RH,M
20-05-21,Richard Gasquet,Diego Schwartzman,,,RH,RH,M
23-05-21,Jeremy Chardy,Tennys Sandgren,,,RH,RH,M
24-05-21,Dusan Lajovic,Ricardas Berankis,,,RH,RH,M
24-05-21,Fernando Verdasco,Lucas Pouille,,,LH,RH,M
25-05-21,Fernando Verdasco,Adrian Mannarino,,,LH,LH,M
26-05-21,Andrej Martin,Nikoloz Basilashvili,,,RH,RH,M
26-05-21,Dusan Lajovic,Jeremy Chardy,,,RH,RH,M
26-05-21,Roberto Carballes Baena,Gael Monfils,,,RH,RH,M
27-05-21,Andrej Martin,Dusan Lajovic,,,RH,RH,M
27-05-21,Federico Delbonis,Roberto Carballes Baena,,,LH,RH,M
28-05-21,Novak Djokovic,Andrej Martin,,,RH,RH,M
25-05-21,Yoshihito Nishioka,Sam Querrey,,,LH,RH,M
25-05-21,Jiri Vesely,Steve Johnson,,,LH,RH,M
26-05-21,Marco Cecchinato,Aljaz Bedene,,,RH,RH,M
27-05-21,Marco Cecchinato,Norbert Gombos,,,RH,RH,M
30-05-21,Pablo Carreno Busta,Norbert Gombos,,,RH,RH,M
30-05-21,Pablo Andujar,Dominic Thiem,,,RH,RH,M
30-05-21,Marton Fucsovics,Gilles Simon,,,RH,RH,M
30-05-21,Marcos Giron,Grigor Dimitrov,,,RH,RH,M
31-05-21,Steve Johnson,Francis Tiafoe,,,RH,RH,M
31-05-21,John Isner,Sam Querrey,,,RH,RH,M
31-05-21,Federico Delbonis,Radu Albot,,,LH,RH,M
31-05-21,Nikoloz Basilashvili,Dusan Lajovic,,,RH,RH,M
31-05-21,Roger Federer,Denis Istomin,,,RH,RH,M
01-06-21,Aljaz Bedene,Adrian Mannarino,,,RH,LH,M
01-06-21,Philipp Kohlschreiber,Fernando Verdasco,,,RH,LH,M
01-06-21,Pablo Cuevas,Lucas Pouille,,,RH,RH,M
01-06-21,Novak Djokovic,Tennys Sandgren,,,RH,RH,M
02-06-21,Federico Delbonis,Pablo Andujar,,,LH,RH,M
02-06-21,Fabio Fognini,Marton Fucsovics,,,RH,RH,M
02-06-21,John Isner,Filip Krajinovic,,,RH,RH,M
02-06-21,Marcos Giron,Guido Pella,,,RH,LH,M
03-06-21,Diego Schwartzman,Aljaz Bedene,,,RH,RH,M
03-06-21,Novak Djokovic,Pablo Cuevas,,,RH,RH,M
03-06-21,Roger Federer,Marin Cilic,,,RH,RH,M
03-06-21,Rafael Nadal,Richard Gasquet,,,LH,RH,M
04-06-21,Federico Delbonis,Fabio Fognini,,,LH,RH,M
04-06-21,Cristian Garin,Marcos Giron,,,RH,RH,M
04-06-21,Pablo Carreno Busta,Steve Johnson,,,RH,RH,M
05-06-21,Diego Schwartzman,Philipp Kohlschreiber,,,RH,RH,M
05-06-21,Novak Djokovic,Ricardas Berankis,,,RH,RH,M
06-06-21,Alexander Zverev,Kei Nishikori,,,RH,RH,M
09-06-21,Rafael Nadal,Diego Schwartzman,,,LH,RH,M
11-06-21,Novak Djokovic,Rafael Nadal,,,RH,LH,M
08-06-21,Nikoloz Basilashvili,Dustin Brown,,,RH,RH,M
10-06-21,Marin Cilic,Nikoloz Basilashvili,,,RH,RH,M
14-06-21,Marcos Giron,Vasek Pospisil,,,RH,RH,M
15-06-21,Kei Nishikori,Ricardas Berankis,,,RH,RH,M
15-06-21,Lukas Lacko,Guido Pella,,,RH,LH,M
15-06-21,Nikoloz Basilashvili,Gilles Simon,,,RH,RH,M
18-06-21,Andrey Rublev,Philipp Kohlschreiber,,,RH,RH,M
19-06-21,Andrey Rublev,Nikoloz Basilashvili,,,RH,RH,M
14-06-21,Feliciano Lopez,Illya Marchenko,,,LH,RH,M
15-06-21,Francis Tiafoe,Aljaz Bedene,,,RH,RH,M
15-06-21,Andy Murray,Benoit Paire,,,RH,RH,M
16-06-21,Marin Cilic,Fabio Fognini,,,RH,RH,M
17-06-21,Francis Tiafoe,Viktor Troicki,,,RH,RH,M
22-06-21,Andreas Seppi,Yoshihito Nishioka,,,RH,LH,M
22-06-21,Marton Fucsovics,Aljaz Bedene,,,RH,RH,M
22-06-21,Vasek Pospisil,James Ward,,,RH,RH,M
22-06-21,Sam Querrey,Roberto Carballes Baena,,,RH,RH,M
22-06-21,Adrian Mannarino,Dominic Thiem,,,LH,RH,M
23-06-21,Pablo Carreno Busta,Jiri Vesely,,,RH,LH,M
24-06-21,Sam Querrey,Roberto Bautista Agut,,,RH,RH,M
24-06-21,Adrian Mannarino,Feliciano Lopez,,,LH,LH,M
25-06-21,Sam Querrey,Adrian Mannarino,,,RH,LH,M
28-06-21,Andreas Seppi,Joao Sousa,,,RH,RH,M
28-06-21,Roberto Bautista Agut,John Millman,,,RH,RH,M
28-06-21,Andrey Rublev,Federico Delbonis,,,RH,LH,M
28-06-21,Andy Murray,Nikoloz Basilashvili,,,RH,RH,M
28-06-21,Vasek Pospisil,Roberto Carballes Baena,,,RH,RH,M
29-06-21,Diego Schwartzman,Benoit Paire,,,RH,RH,M
29-06-21,Roger Federer,Adrian Mannarino,,,RH,LH,M
29-06-21,Richard Gasquet,Yuichi Sugita,,,RH,RH,M
29-06-21,Dusan Lajovic,Gilles Simon,,,RH,RH,M
29-06-21,Tennys Sandgren,Norbert Gombos,,,RH,RH,M
29-06-21,Alex Bolt,Filip Krajinovic,,,LH,RH,M
30-06-21,Yoshihito Nishioka,John Isner,,,LH,RH,M
30-06-21,Sam Querrey,Pablo Carreno Busta,,,RH,RH,M
30-06-21,Grigor Dimitrov,Fernando Verdasco,,,RH,LH,M
30-06-21,Novak Djokovic,Kevin Anderson,,,RH,RH,M
30-06-21,Denis Kudla,Andreas Seppi,,,RH,RH,M
30-06-21,Marton Fucsovics,Jiri Vesely,,,RH,LH,M
30-06-21,Francis Tiafoe,Vasek Pospisil,,,RH,RH,M
01-07-21,Alexander Zverev,Tennys Sandgren,,,RH,RH,M
01-07-21,Aljaz Bedene,Yoshihito Nishioka,,,RH,LH,M
01-07-21,Roger Federer,Richard Gasquet,,,RH,RH,M
02-07-21,Andrey Rublev,Fabio Fognini,,,RH,RH,M
02-07-21,Marton Fucsovics,Diego Schwartzman,,,RH,RH,M
02-07-21,Novak Djokovic,Denis Kudla,,,RH,RH,M
05-07-21,Marton Fucsovics,Andrey Rublev,,,RH,RH,M
05-07-21,Novak Djokovic,Cristian Garin,,,RH,RH,M
07-07-21,Novak Djokovic,Marton Fucsovics,,,RH,RH,M
12-07-21,Marco Cecchinato,Richard Gasquet,,,RH,RH,M
12-07-21,Elias Ymer,Taro Daniel,,,RH,RH,M
13-07-21,Norbert Gombos,Pablo Cuevas,,,RH,RH,M
13-07-21,Roberto Carballes Baena,Facundo Bagnis,,,RH,LH,M
15-07-21,Roberto Carballes Baena,Fabio Fognini,,,RH,RH,M
16-07-21,Roberto Carballes Baena,Norbert Gombos,,,RH,RH,M
12-07-21,Benoit Paire,Ricardas Berankis,,,RH,RH,M
13-07-21,Dusan Lajovic,Lucas Pouille,,,RH,RH,M
14-07-21,Filip Krajinovic,Philipp Kohlschreiber,,,RH,RH,M
16-07-21,Pablo Carreno Busta,Dusan Lajovic,,,RH,RH,M
16-07-21,Federico Delbonis,Benoit Paire,,,LH,RH,M
17-07-21,Pablo Carreno Busta,Federico Delbonis,,,RH,LH,M
18-07-21,Pablo Carreno Busta,Filip Krajinovic,,,RH,RH,M
12-07-21,Denis Kudla,Steve Johnson,,,RH,RH,M
12-07-21,Kevin Anderson,Illya Marchenko,,,RH,RH,M
13-07-21,Tennys Sandgren,Joao Sousa,,,RH,RH,M
13-07-21,Jack Sock,Alex Bolt,,,RH,LH,M
13-07-21,Peter Gojowczyk,Mitchell Krueger,,,RH,RH,M
14-07-21,Peter Gojowczyk,Vasek Pospisil,,,RH,RH,M
14-07-21,Jack Sock,Yoshihito Nishioka,,,RH,LH,M
15-07-21,Kevin Anderson,Jack Sock,,,RH,RH,M
20-07-21,Alex Bolt,Andreas Seppi,,,LH,RH,M
20-07-21,Denis Kudla,Thanasi Kokkinakis,,,RH,RH,M
21-07-21,Illya Marchenko,Peter Gojowczyk,,,RH,RH,M
21-07-21,Elias Ymer,Matthew Ebden,,,RH,RH,M
22-07-21,John Isner,Evgeny Donskoy,,,RH,RH,M
23-07-21,John Isner,Alex Bolt,,,RH,LH,M
20-07-21,Andrej Martin,Renzo Olivo,,,RH,RH,M
20-07-21,Marco Cecchinato,Aljaz Bedene,,,RH,RH,M
21-07-21,Damir Dzumhur,Marco Cecchinato,,,RH,RH,M
22-07-21,Filip Krajinovic,Radu Albot,,,RH,RH,M
23-07-21,Richard Gasquet,Damir Dzumhur,,,RH,RH,M
26-07-21,Bjorn Fratangelo,Andreas Seppi,,,RH,RH,M
27-07-21,Peter Gojowczyk,Sam Querrey,,,RH,RH,M
28-07-21,Jack Sock,Ricardas Berankis,,,RH,RH,M
28-07-21,Nick Kyrgios,Kevin Anderson,,,RH,RH,M
30-07-21,John Isner,Jack Sock,,,RH,RH,M
26-07-21,Jiri Vesely,Ernests Gulbis,,,LH,RH,M
27-07-21,Marco Cecchinato,Radu Albot,,,RH,RH,M
02-08-21,Ricardas Berankis,Mitchell Krueger,,,RH,RH,M
02-08-21,Marcos Giron,Illya Marchenko,,,RH,RH,M
03-08-21,Kei Nishikori,Sam Querrey,,,RH,RH,M
03-08-21,Jack Sock,Yoshihito Nishioka,,,RH,LH,M
03-08-21,Denis Kudla,Feliciano Lopez,,,RH,LH,M
04-08-21,John Millman,Elias Ymer,,,RH,RH,M
05-08-21,Rafael Nadal,Jack Sock,,,LH,RH,M
05-08-21,Steve Johnson,Ricardas Berankis,,,RH,RH,M
09-08-21,John Millman,Ricardas Berankis,,,RH,RH,M
10-08-21,Francis Tiafoe,Yoshihito Nishioka,,,RH,LH,M
11-08-21,John Isner,Cristian Garin,,,RH,RH,M
11-08-21,Andrey Rublev,Fabio Fognini,,,RH,RH,M
11-08-21,Diego Schwartzman,Benoit Paire,,,RH,RH,M
12-08-21,Gael Monfils,John Millman,,,RH,RH,M
12-08-21,John Isner,Andrey Rublev,,,RH,RH,M
12-08-21,Roberto Bautista Agut,Diego Schwartzman,,,RH,RH,M
12-08-21,Gael Monfils,Francis Tiafoe,,,RH,RH,M
14-08-21,John Isner,Gael Monfils,,,RH,RH,M
16-08-21,Guido Pella,David Goffin,,,LH,RH,M
16-08-21,Fabio Fognini,Nikoloz Basilashvili,,,RH,RH,M
17-08-21,Andy Murray,Richard Gasquet,,,RH,RH,M
17-08-21,Grigor Dimitrov,Roberto Bautista Agut,,,RH,RH,M
18-08-21,Gael Monfils,Dusan Lajovic,,,RH,RH,M
18-08-21,Guido Pella,Fabio Fognini,,,LH,RH,M
18-08-21,Andrey Rublev,Marin Cilic,,,RH,RH,M
19-08-21,Diego Schwartzman,Francis Tiafoe,,,RH,RH,M
19-08-21,Benoit Paire,John Isner,,,RH,RH,M
19-08-21,Andrey Rublev,Gael Monfils,,,RH,RH,M
19-08-21,Alexander Zverev,Guido Pella,,,RH,LH,M
20-08-21,Andrey Rublev,Benoit Paire,,,RH,RH,M
22-08-21,Alexander Zverev,Andrey Rublev,,,RH,RH,M
22-08-21,Marco Cecchinato,Tennys Sandgren,,,RH,RH,M
23-08-21,Marcos Giron,Facundo Bagnis,,,RH,LH,M
23-08-21,Lucas Pouille,Feliciano Lopez,,,RH,LH,M
24-08-21,Benoit Paire,Gilles Simon,,,RH,RH,M
25-08-21,Marcos Giron,Federico Delbonis,,,RH,LH,M
25-08-21,Francis Tiafoe,Andy Murray,,,RH,RH,M
30-08-21,Dusan Lajovic,Benoit Paire,,,RH,RH,M
30-08-21,Facundo Bagnis,Taro Daniel,,,LH,RH,M
30-08-21,Diego Schwartzman,Ricardas Berankis,,,RH,RH,M
30-08-21,Kevin Anderson,Jiri Vesely,,,RH,LH,M
30-08-21,Philipp Kohlschreiber,Marin Cilic,,,RH,RH,M
30-08-21,Andrey Rublev,Ivo Karlovic,,,RH,RH,M
30-08-21,Cristian Garin,Norbert Gombos,,,RH,RH,M
30-08-21,Pablo Andujar,Mikhail Kukushkin,,,RH,RH,M
31-08-21,Guido Pella,Filip Krajinovic,,,LH,RH,M
31-08-21,Roberto Bautista Agut,Nick Kyrgios,,,RH,RH,M
31-08-21,Alexander Zverev,Sam Querrey,,,RH,RH,M
31-08-21,Andreas Seppi,Marton Fucsovics,,,RH,RH,M
31-08-21,Jack Sock,Yoshihito Nishioka,,,RH,LH,M
31-08-21,Vasek Pospisil,Fabio Fognini,,,RH,RH,M
01-09-21,Peter Gojowczyk,Dusan Lajovic,,,RH,RH,M
01-09-21,Pablo Andujar,Philipp Kohlschreiber,,,RH,RH,M
01-09-21,Francis Tiafoe,Guido Pella,,,RH,LH,M
02-09-21,Diego Schwartzman,Kevin Anderson,,,RH,RH,M
02-09-21,Gael Monfils,Steve Johnson,,,RH,RH,M
04-09-21,Francis Tiafoe,Andrey Rublev,,,RH,RH,M
04-09-21,Novak Djokovic,Kei Nishikori,,,RH,RH,M
05-09-21,Alexander Zverev,Jack Sock,,,RH,RH,M
11-09-21,Novak Djokovic,Alexander Zverev,,,RH,RH,M
21-09-21,Philipp Kohlschreiber,Marco Cecchinato,,,RH,RH,M
22-09-21,Andy Murray,Vasek Pospisil,,,RH,RH,M
23-09-21,Gael Monfils,Philipp Kohlschreiber,,,RH,RH,M
24-09-21,Peter Gojowczyk,Marcos Giron,,,RH,RH,M
24-09-21,Gael Monfils,Nikoloz Basilashvili,,,RH,RH,M
25-09-21,Pablo Carreno Busta,Gael Monfils,,,RH,RH,M
28-09-21,Grigor Dimitrov,Marton Fucsovics,,,RH,RH,M
29-09-21,Andy Murray,Denis Kudla,,,RH,RH,M
01-10-21,Andrey Rublev,Diego Schwartzman,,,RH,RH,M
29-09-21,Illya Marchenko,Andreas Seppi,,,RH,RH,M
30-09-21,John Millman,Illya Marchenko,,,RH,RH,M
01-10-21,Marcos Giron,John Millman,,,RH,RH,M
02-10-21,Gael Monfils,Marcos Giron,,,RH,RH,M
07-10-21,Taro Daniel,Philipp Kohlschreiber,,,RH,RH,M
07-10-21,Kei Nishikori,Joao Sousa,,,RH,RH,M
08-10-21,Roberto Carballes Baena,Renzo Olivo,,,RH,RH,M
08-10-21,Francis Tiafoe,Benoit Paire,,,RH,RH,M
08-10-21,Yoshihito Nishioka,Federico Delbonis,,,LH,LH,M
09-10-21,John Millman,Jack Sock,,,RH,RH,M
09-10-21,Andy Murray,Adrian Mannarino,,,RH,LH,M
09-10-21,Roberto Bautista Agut,Guido Pella,,,RH,LH,M
10-10-21,Filip Krajinovic,Marcos Giron,,,RH,RH,M
11-10-21,John Isner,Yoshihito Nishioka,,,RH,LH,M
12-10-21,Alexander Zverev,Andy Murray,,,RH,RH,M
13-10-21,Gael Monfils,Kevin Anderson,,,RH,RH,M
14-10-21,Alexander Zverev,Gael Monfils,,,RH,RH,M
18-10-21,Dusan Lajovic,Richard Gasquet,,,RH,RH,M
19-10-21,Andy Murray,Francis Tiafoe,,,RH,RH,M
21-10-21,Marton Fucsovics,Roberto Bautista Agut,,,RH,RH,M
21-10-21,Diego Schwartzman,Andy Murray,,,RH,RH,M
18-10-21,Marin Cilic,Damir Dzumhur,,,RH,RH,M
