date,P1Name,P2Name,P1WinProb,P2WinProb,P1Hand,P2Hand,Gender
2012-01-05,Roger Federer,Andreas Seppi,,,RH,RH,M
2012-01-05,Rafael Nadal,Mikhail Youzhny,,,LH,RH,M
2012-01-05,Gael Monfils,Viktor Troicki,,,RH,RH,M
2012-01-06,Gael Monfils,Rafael Nadal,,,RH,LH,M
2012-01-09,Alejandro Falla,Donald Young,,,LH,LH,M
2012-01-10,Carlos Berlocq,Filippo Volandri,,,RH,RH,M
2012-01-10,Adrian Mannarino,Kevin Anderson,,,LH,RH,M
2012-01-10,Lukas Rosol,Albert Ramos,,,RH,LH,M
2012-01-10,Ryan Harrison,Sam Querrey,,,RH,RH,M
2012-01-10,Potito Starace,Albert Montanes,,,RH,RH,M
2012-01-11,Philipp Kohlschreiber,Ryan Harrison,,,RH,RH,M
2012-01-11,Alejandro Falla,Potito Starace,,,LH,RH,M
2012-01-11,Nicolas Almagro,Santiago Giraldo,,,RH,RH,M
2012-01-11,David Ferrer,Lukas Rosol,,,RH,RH,M
2012-01-11,Fernando Verdasco,Carlos Berlocq,,,LH,RH,M
2012-01-12,Philipp Kohlschreiber,Nicolas Almagro,,,RH,RH,M
2012-01-12,David Ferrer,Alejandro Falla,,,RH,LH,M
2012-01-13,David Ferrer,Fernando Verdasco,,,RH,LH,M
2012-01-09,Lukasz Kubot,Ivan Dodig,,,RH,RH,M
2012-01-09,Denis Istomin,Pablo Andujar,,,RH,RH,M
2012-01-09,Matthew Ebden,Marcel Granollers,,,RH,RH,M
2012-01-10,Julien Benneteau,Andreas Seppi,,,RH,RH,M
2012-01-10,Fabio Fognini,Michael Russell,,,RH,RH,M
2012-01-10,Marcos Baghdatis,Dmitry Tursunov,,,RH,RH,M
2012-01-10,Viktor Troicki,Lleyton Hewitt,,,RH,RH,M
2012-01-11,Jarkko Nieminen,Radek Stepanek,,,LH,RH,M
2012-01-11,Richard Gasquet,Fabio Fognini,,,RH,RH,M
2012-01-11,Marcos Baghdatis,Matthew Ebden,,,RH,RH,M
2012-01-11,Julien Benneteau,Feliciano Lopez,,,RH,LH,M
2012-01-12,Denis Istomin,Richard Gasquet,,,RH,RH,M
2012-01-13,Jarkko Nieminen,Denis Istomin,,,LH,RH,M
2012-01-13,Julien Benneteau,Marcos Baghdatis,,,RH,RH,M
2012-01-15,Jarkko Nieminen,Julien Benneteau,,,LH,RH,M
2012-01-16,Nicolas Almagro,Lukasz Kubot,,,RH,RH,M
2012-01-16,Pere Riba,Albert Montanes,,,RH,RH,M
2012-01-16,Sergiy Stakhovsky,Illya Marchenko,,,RH,RH,M
2012-01-16,Feliciano Lopez,Leonardo Mayer,,,LH,RH,M
2012-01-16,Blaz Kavcic,James Ward,,,RH,RH,M
2012-01-16,Tomas Berdych,Albert Ramos,,,RH,LH,M
2012-01-16,Bernard Tomic,Fernando Verdasco,,,RH,LH,M
2012-01-16,Ivo Karlovic,Jurgen Melzer,,,RH,LH,M
2012-01-16,Mardy Fish,Gilles Muller,,,RH,LH,M
2012-01-16,Philipp Kohlschreiber,Juan Monaco,,,RH,RH,M
2012-01-16,Stan Wawrinka,Benoit Paire,,,RH,RH,M
2012-01-16,Sam Querrey,Kenny De Schepper,,,RH,LH,M
2012-01-16,Alejandro Falla,Fabio Fognini,,,LH,RH,M
2012-01-16,Tommy Haas,Denis Kudla,,,RH,RH,M
2012-01-16,Grigor Dimitrov,Jeremy Chardy,,,RH,RH,M
2012-01-16,Donald Young,Peter Gojowczyk,,,LH,RH,M
2012-01-16,Marcos Baghdatis,Benjamin Becker,,,RH,RH,M
2012-01-16,David Nalbandian,Jarkko Nieminen,,,RH,LH,M
2012-01-17,Kei Nishikori,Stephane Robert,,,RH,RH,M
2012-01-17,Richard Gasquet,Andreas Seppi,,,RH,RH,M
2012-01-17,Andrey Golubev,Mikhail Youzhny,,,RH,RH,M
2012-01-17,Novak Djokovic,Paolo Lorenzi,,,RH,RH,M
2012-01-17,Milos Raonic,Filippo Volandri,,,RH,RH,M
2012-01-17,Michael Llodra,Ernests Gulbis,,,LH,RH,M
2012-01-17,Janko Tipsarevic,Dmitry Tursunov,,,RH,RH,M
2012-01-17,Tatsuma Ito,Potito Starace,,,RH,RH,M
2012-01-17,Gael Monfils,Marinko Matosevic,,,RH,RH,M
2012-01-17,Andy Murray,Ryan Harrison,,,RH,RH,M
2012-01-17,Thomaz Bellucci,Dudi Sela,,,LH,RH,M
2012-01-17,Nicolas Mahut,Radek Stepanek,,,RH,RH,M
2012-01-17,Matthew Ebden,Joao Souza,,,RH,RH,M
2012-01-18,Alejandro Falla,Mardy Fish,,,LH,RH,M
2012-01-18,Philipp Kohlschreiber,Pere Riba,,,RH,RH,M
2012-01-18,Kevin Anderson,Sergiy Stakhovsky,,,RH,RH,M
2012-01-18,Rafael Nadal,Tommy Haas,,,LH,RH,M
2012-01-18,John Isner,David Nalbandian,,,RH,RH,M
2012-01-18,Lukas Lacko,Donald Young,,,RH,LH,M
2012-01-18,Roger Federer,Andreas Beck,,,RH,LH,F
2012-01-18,Ivo Karlovic,Carlos Berlocq,,,RH,RH,M
2012-01-18,Nicolas Almagro,Grigor Dimitrov,,,RH,RH,M
2012-01-18,Bernard Tomic,Sam Querrey,,,RH,RH,M
2012-01-18,Stan Wawrinka,Marcos Baghdatis,,,RH,RH,M
2012-01-19,Nicolas Mahut,Tatsuma Ito,,,RH,RH,M
2012-01-19,Novak Djokovic,Santiago Giraldo,,,RH,RH,M
2012-01-19,Kei Nishikori,Matthew Ebden,,,RH,RH,M
2012-01-19,Richard Gasquet,Andrey Golubev,,,RH,RH,M
2012-01-19,Mikhail Kukushkin,Viktor Troicki,,,RH,RH,M
2012-01-19,Julien Benneteau,Gilles Simon,,,RH,RH,M
2012-01-19,Gael Monfils,Thomaz Bellucci,,,RH,LH,M
2012-01-20,Rafael Nadal,Lukas Lacko,,,LH,RH,M
2012-01-20,Roger Federer,Ivo Karlovic,,,RH,RH,M
2012-01-20,Tomas Berdych,Kevin Anderson,,,RH,RH,M
2012-01-20,Feliciano Lopez,John Isner,,,LH,RH,M
2012-01-20,Philipp Kohlschreiber,Alejandro Falla,,,RH,LH,M
2012-01-20,Nicolas Almagro,Stan Wawrinka,,,RH,RH,M
2012-01-21,Novak Djokovic,Nicolas Mahut,,,RH,RH,M
2012-01-21,Richard Gasquet,Janko Tipsarevic,,,RH,RH,M
2012-01-21,Kei Nishikori,Julien Benneteau,,,RH,RH,M
2012-01-21,Mikhail Kukushkin,Gael Monfils,,,RH,RH,M
2012-01-21,Andy Murray,Michael Llodra,,,RH,LH,M
2012-01-21,Lleyton Hewitt,Milos Raonic,,,RH,RH,M
2012-01-22,Rafael Nadal,Feliciano Lopez,,,LH,LH,M
2012-01-22,Tomas Berdych,Nicolas Almagro,,,RH,RH,M
2012-01-22,Roger Federer,Bernard Tomic,,,RH,RH,M
2012-01-23,Andy Murray,Mikhail Kukushkin,,,RH,RH,M
2012-01-23,David Ferrer,Richard Gasquet,,,RH,RH,M
2012-01-23,Novak Djokovic,Lleyton Hewitt,,,RH,RH,M
2012-01-24,Rafael Nadal,Tomas Berdych,,,LH,RH,M
2012-01-25,Andy Murray,Kei Nishikori,,,RH,RH,M
2012-01-25,Novak Djokovic,David Ferrer,,,RH,RH,M
2012-01-26,Rafael Nadal,Roger Federer,,,LH,RH,M
2012-01-27,Novak Djokovic,Andy Murray,,,RH,RH,M
2012-01-29,Novak Djokovic,Rafael Nadal,,,RH,LH,M
2012-01-30,Florian Mayer,Gilles Muller,,,RH,LH,M
2012-01-30,Nikolay Davydenko,Stephane Robert,,,RH,RH,M
2012-01-31,Nicolas Mahut,Albert Ramos,,,RH,LH,M
2012-01-31,Michael Russell,Adrian Mannarino,,,RH,LH,M
2012-02-01,Richard Gasquet,Nikolay Davydenko,,,RH,RH,M
2012-02-02,Nicolas Mahut,Florian Mayer,,,RH,RH,M
2012-02-02,Gael Monfils,Michael Russell,,,RH,RH,M
2012-02-03,Tomas Berdych,Nicolas Mahut,,,RH,RH,M
2012-02-03,Gael Monfils,Jarkko Nieminen,,,RH,LH,M
2012-02-03,Philipp Kohlschreiber,Richard Gasquet,,,RH,RH,M
2012-02-04,Gael Monfils,Gilles Simon,,,RH,RH,M
2012-02-04,Tomas Berdych,Philipp Kohlschreiber,,,RH,RH,M
2012-02-05,Tomas Berdych,Gael Monfils,,,RH,RH,M
2012-01-30,Joao Souza,Filippo Volandri,,,RH,RH,M
2012-01-30,Leonardo Mayer,Santiago Giraldo,,,RH,RH,M
2012-02-01,Jeremy Chardy,Leonardo Mayer,,,RH,RH,M
2012-02-04,Juan Monaco,Albert Montanes,,,RH,RH,M
2012-02-05,Juan Monaco,Jeremy Chardy,,,RH,RH,M
2012-02-05,Juan Monaco,Carlos Berlocq,,,RH,RH,M
2012-01-30,Lukas Lacko,Potito Starace,,,RH,RH,M
2012-01-31,Mikhail Youzhny,Sergiy Stakhovsky,,,RH,RH,M
2012-01-31,Ivo Karlovic,Blaz Kavcic,,,RH,RH,M
2012-01-31,Marcos Baghdatis,Lukas Rosol,,,RH,RH,M
2012-02-01,Dudi Sela,Andreas Beck,,,RH,LH,F
2012-02-01,Ivan Dodig,Marsel Ilhan,,,RH,RH,M
2012-02-01,Robin Haase,Matthias Bachinger,,,RH,RH,M
2012-02-01,Jurgen Melzer,Andreas Seppi,,,LH,RH,M
2012-02-02,Marcos Baghdatis,Lukasz Kubot,,,RH,RH,M
2012-02-02,Ivo Karlovic,Dudi Sela,,,RH,RH,M
2012-02-03,Lukas Lacko,Robin Haase,,,RH,RH,M
2012-02-03,Michael Berrer,Jurgen Melzer,,,LH,LH,M
2012-02-03,Mikhail Youzhny,Ivo Karlovic,,,RH,RH,M
2012-02-03,Marcos Baghdatis,Ivan Dodig,,,RH,RH,M
2012-02-04,Mikhail Youzhny,Michael Berrer,,,RH,LH,M
2012-02-04,Lukas Lacko,Marcos Baghdatis,,,RH,RH,M
2012-02-05,Mikhail Youzhny,Lukas Lacko,,,RH,RH,M
2012-02-14,Philipp Kohlschreiber,Marcel Granollers,,,RH,RH,M
2012-02-14,Viktor Troicki,Thiemo De Bakker,,,RH,RH,M
2012-02-14,Nikolay Davydenko,Robin Haase,,,RH,RH,M
2012-02-15,Marcos Baghdatis,Matthias Bachinger,,,RH,RH,M
2012-02-15,Tomas Berdych,Lukas Rosol,,,RH,RH,M
2012-02-15,Roger Federer,Nicolas Mahut,,,RH,RH,M
2012-02-15,Jarkko Nieminen,Lukasz Kubot,,,LH,RH,M
2012-02-16,Roger Federer,Mikhail Youzhny,,,RH,RH,M
2012-02-16,Andreas Seppi,Philipp Kohlschreiber,,,RH,RH,M
2012-02-16,Tomas Berdych,Marcos Baghdatis,,,RH,RH,M
2012-02-17,Tomas Berdych,Andreas Seppi,,,RH,RH,M
2012-02-17,Roger Federer,Jarkko Nieminen,,,RH,LH,M
2012-02-17,Nikolay Davydenko,Richard Gasquet,,,RH,RH,M
2012-02-18,Roger Federer,Nikolay Davydenko,,,RH,RH,M
2012-02-14,Kevin Anderson,Grigor Dimitrov,,,RH,RH,M
2012-02-14,Gilles Muller,Tim Smyczek,,,LH,RH,M
2012-02-14,Denis Kudla,Jack Sock,,,RH,RH,M
2012-02-15,Steve Darcis,Steve Johnson,,,RH,RH,M
2012-02-15,Michael Russell,Donald Young,,,RH,LH,M
2012-02-15,Matthew Ebden,Dudi Sela,,,RH,RH,M
2012-02-15,Denis Istomin,Sam Querrey,,,RH,RH,M
2012-02-16,Milos Raonic,Tobias Kamke,,,RH,RH,M
2012-02-16,Steve Darcis,Radek Stepanek,,,RH,RH,M
2012-02-16,Kevin Anderson,Matthew Ebden,,,RH,RH,M
2012-02-16,Julien Benneteau,Gilles Muller,,,RH,LH,M
2012-02-17,Ryan Harrison,Robby Ginepri,,,RH,RH,M
2012-02-17,Denis Istomin,Michael Russell,,,RH,RH,M
2012-02-18,Milos Raonic,Kevin Anderson,,,RH,RH,M
2012-02-18,Julien Benneteau,Steve Darcis,,,RH,RH,M
2012-02-18,Milos Raonic,Ryan Harrison,,,RH,RH,M
2012-02-19,Denis Istomin,Julien Benneteau,,,RH,RH,M
2012-02-19,Milos Raonic,Denis Istomin,,,RH,RH,M
2012-02-13,Filippo Volandri,Albert Montanes,,,RH,RH,M
2012-02-15,Jeremy Chardy,Blaz Kavcic,,,RH,RH,M
2012-02-15,Albert Ramos,Santiago Giraldo,,,LH,RH,M
2012-02-15,David Nalbandian,Benoit Paire,,,RH,RH,M
2012-02-16,Carlos Berlocq,Potito Starace,,,RH,RH,M
2012-02-16,Leonardo Mayer,Jeremy Chardy,,,RH,RH,M
2012-02-17,David Nalbandian,Gilles Simon,,,RH,RH,M
2012-02-17,Nicolas Almagro,Carlos Berlocq,,,RH,RH,M
2012-02-17,Albert Ramos,Fernando Verdasco,,,LH,LH,M
2012-02-17,Filippo Volandri,David Nalbandian,,,RH,RH,M
2012-02-18,Thomaz Bellucci,Leonardo Mayer,,,LH,RH,M
2012-02-18,Nicolas Almagro,Albert Ramos,,,RH,LH,M
2012-02-18,Filippo Volandri,Thomaz Bellucci,,,RH,LH,M
2012-02-19,Nicolas Almagro,Filippo Volandri,,,RH,RH,M
2012-02-20,Carlos Berlocq,Pere Riba,,,RH,RH,M
2012-02-20,Facundo Bagnis,Leonardo Mayer,,,LH,RH,M
2012-02-21,Stan Wawrinka,Horacio Zeballos,,,RH,LH,M
2012-02-21,Juan Monaco,Filippo Volandri,,,RH,RH,M
2012-02-21,Nicolas Almagro,Potito Starace,,,RH,RH,M
2012-02-21,David Nalbandian,Wayne Odesnik,,,RH,LH,M
2012-02-22,Stan Wawrinka,Benoit Paire,,,RH,RH,M
2012-02-22,David Ferrer,Facundo Bagnis,,,RH,LH,M
2012-02-23,Carlos Berlocq,Gilles Simon,,,RH,RH,M
2012-02-23,David Nalbandian,Juan Monaco,,,RH,RH,M
2012-02-24,Stan Wawrinka,Kei Nishikori,,,RH,RH,M
2012-02-25,David Nalbandian,Carlos Berlocq,,,RH,RH,M
2012-02-25,Nicolas Almagro,Stan Wawrinka,,,RH,RH,M
2012-02-25,David Ferrer,David Nalbandian,,,RH,RH,M
2012-02-26,David Ferrer,Nicolas Almagro,,,RH,RH,M
2012-02-21,David Goffin,Adrian Mannarino,,,RH,LH,M
2012-02-21,Nikolay Davydenko,Andreas Beck,,,RH,LH,F
2012-02-21,Richard Gasquet,Go Soeda,,,RH,RH,M
2012-02-22,Janko Tipsarevic,David Goffin,,,RH,RH,M
2012-02-25,Michael Llodra,Janko Tipsarevic,,,LH,RH,M
2012-02-20,Ivan Dodig,Bernard Tomic,,,RH,RH,M
2012-02-20,Donald Young,Grigor Dimitrov,,,LH,RH,M
2012-02-21,Sam Querrey,Alejandro Falla,,,RH,LH,M
2012-02-22,John Isner,Gilles Muller,,,RH,LH,M
2012-02-22,Ryan Harrison,Jack Sock,,,RH,RH,M
2012-02-22,Jurgen Melzer,Denis Istomin,,,LH,RH,M
2012-02-22,Kevin Anderson,Robby Ginepri,,,RH,RH,M
2012-02-23,Benjamin Becker,Dudi Sela,,,RH,RH,M
2012-02-23,Milos Raonic,Ernests Gulbis,,,RH,RH,M
2012-02-23,Jurgen Melzer,Ivan Dodig,,,LH,RH,M
2012-02-23,Sam Querrey,Kevin Anderson,,,RH,RH,M
2012-02-24,John Isner,Donald Young,,,RH,LH,M
2012-02-24,Milos Raonic,Sergiy Stakhovsky,,,RH,RH,M
2012-02-24,Radek Stepanek,Sam Querrey,,,RH,RH,M
2012-02-24,Jurgen Melzer,John Isner,,,LH,RH,M
2012-02-25,Benjamin Becker,Lukasz Kubot,,,RH,RH,M
2012-02-25,Jurgen Melzer,Radek Stepanek,,,LH,RH,M
2012-02-25,Milos Raonic,Benjamin Becker,,,RH,RH,M
2012-02-26,Jurgen Melzer,Milos Raonic,,,LH,RH,M
2012-02-27,Pablo Andujar,Leonardo Mayer,,,RH,RH,M
2012-02-27,Florian Mayer,Facundo Bagnis,,,RH,LH,M
2012-02-27,Marcel Granollers,Thomaz Bellucci,,,RH,LH,M
2012-02-28,Carlos Berlocq,Gilles Simon,,,RH,RH,M
2012-02-28,Albert Ramos,Juan Monaco,,,LH,RH,M
2012-02-28,Santiago Giraldo,David Nalbandian,,,RH,RH,M
2012-02-28,Fernando Verdasco,Filippo Volandri,,,LH,RH,M
2012-02-29,Kei Nishikori,Albert Montanes,,,RH,RH,M
2012-02-29,Nicolas Almagro,Pere Riba,,,RH,RH,M
2012-02-29,Santiago Giraldo,Marcel Granollers,,,RH,RH,M
2012-02-29,Carlos Berlocq,Potito Starace,,,RH,RH,M
2012-02-29,Pablo Andujar,Florian Mayer,,,RH,RH,M
2012-02-29,Nicolas Almagro,Benoit Paire,,,RH,RH,M
2012-03-01,Jeremy Chardy,Kei Nishikori,,,RH,RH,M
2012-03-01,David Ferrer,Lukasz Kubot,,,RH,RH,M
2012-03-01,Stan Wawrinka,Albert Ramos,,,RH,LH,M
2012-03-01,Fernando Verdasco,Nicolas Almagro,,,LH,RH,M
2012-03-01,Stan Wawrinka,Jeremy Chardy,,,RH,RH,M
2012-03-02,David Ferrer,Pablo Andujar,,,RH,RH,M
2012-03-02,Santiago Giraldo,Carlos Berlocq,,,RH,RH,M
2012-03-02,Fernando Verdasco,Stan Wawrinka,,,LH,RH,M
2012-03-03,David Ferrer,Santiago Giraldo,,,RH,RH,M
2012-03-04,David Ferrer,Fernando Verdasco,,,RH,LH,M
2012-02-27,Dudi Sela,Denis Kudla,,,RH,RH,M
2012-02-27,Denis Istomin,Matthew Ebden,,,RH,RH,M
2012-02-28,Bernard Tomic,Tommy Haas,,,RH,RH,M
2012-02-28,Ernests Gulbis,Alejandro Falla,,,RH,LH,M
2012-02-28,Steve Darcis,Viktor Troicki,,,RH,RH,M
2012-02-28,Ivan Dodig,Matthias Bachinger,,,RH,RH,M
2012-02-28,Jarkko Nieminen,Marin Cilic,,,LH,RH,M
2012-02-28,Kevin Anderson,Austin Krajicek,,,RH,LH,M
2012-02-28,Tim Smyczek,Jurgen Melzer,,,RH,LH,M
2012-02-28,Marinko Matosevic,Ivo Karlovic,,,RH,RH,M
2012-02-29,Ernests Gulbis,Steve Darcis,,,RH,RH,M
2012-03-01,Bernard Tomic,Tim Smyczek,,,RH,RH,M
2012-03-01,Dudi Sela,Jarkko Nieminen,,,RH,LH,M
2012-03-01,Philipp Kohlschreiber,Ivan Dodig,,,RH,RH,M
2012-03-02,Dudi Sela,Philipp Kohlschreiber,,,RH,RH,M
2012-03-02,Marinko Matosevic,Ernests Gulbis,,,RH,RH,M
2012-03-02,John Isner,Bernard Tomic,,,RH,RH,M
2012-03-03,Marinko Matosevic,Dudi Sela,,,RH,RH,M
2012-03-04,Kevin Anderson,John Isner,,,RH,RH,M
2012-03-04,Kevin Anderson,Marinko Matosevic,,,RH,RH,M
2012-02-27,Mardy Fish,Andreas Beck,,,RH,LH,F
2012-02-27,Lukas Rosol,Adrian Mannarino,,,RH,LH,M
2012-02-28,Andy Murray,Michael Berrer,,,RH,LH,M
2012-02-28,Mikhail Youzhny,Richard Gasquet,,,RH,RH,M
2012-02-28,Tomas Berdych,Benjamin Becker,,,RH,RH,M
2012-02-28,Roger Federer,Michael Llodra,,,RH,LH,M
2012-02-28,Feliciano Lopez,Nicolas Mahut,,,LH,RH,M
2012-02-29,Novak Djokovic,Sergiy Stakhovsky,,,RH,RH,M
2012-02-29,Mikhail Youzhny,Mardy Fish,,,RH,RH,M
2012-02-29,Tomas Berdych,Lukas Lacko,,,RH,RH,M
2012-02-29,Roger Federer,Feliciano Lopez,,,RH,LH,M
2012-03-01,Andy Murray,Tomas Berdych,,,RH,RH,M
2012-03-01,Roger Federer,Mikhail Youzhny,,,RH,RH,M
2012-03-01,Novak Djokovic,Janko Tipsarevic,,,RH,RH,M
2012-03-02,Andy Murray,Novak Djokovic,,,RH,RH,M
2012-03-03,Roger Federer,Andy Murray,,,RH,RH,M
2012-03-08,Lukasz Kubot,Ivo Karlovic,,,RH,RH,M
2012-03-08,Philipp Kohlschreiber,Matthias Bachinger,,,RH,RH,M
2012-03-08,Robby Ginepri,Paolo Lorenzi,,,RH,RH,M
2012-03-08,Santiago Giraldo,Jack Sock,,,RH,RH,M
2012-03-08,Pablo Andujar,Robin Haase,,,RH,RH,M
2012-03-09,Sam Querrey,Tim Smyczek,,,RH,RH,M
2012-03-09,Nicolas Mahut,Vasek Pospisil,,,RH,RH,M
2012-03-09,Denis Kudla,Tobias Kamke,,,RH,RH,M
2012-03-09,Tommy Haas,Jarkko Nieminen,,,RH,LH,M
2012-03-09,Carlos Berlocq,Benoit Paire,,,RH,RH,M
2012-03-09,Michael Llodra,Ernests Gulbis,,,LH,RH,M
2012-03-09,Marcos Baghdatis,Jeremy Chardy,,,RH,RH,M
2012-03-09,David Nalbandian,Potito Starace,,,RH,RH,M
2012-03-09,Marinko Matosevic,Ruben Bemelmans,,,RH,LH,M
2012-03-09,Thomaz Bellucci,Lukas Rosol,,,LH,RH,M
2012-03-10,Leonardo Mayer,Alejandro Falla,,,RH,LH,M
2012-03-10,Grigor Dimitrov,Ivan Dodig,,,RH,RH,M
2012-03-10,Gilles Muller,Bernard Tomic,,,LH,RH,M
2012-03-10,Steve Darcis,Donald Young,,,RH,LH,M
2012-03-10,Matthew Ebden,Julien Benneteau,,,RH,RH,M
2012-03-10,Albert Ramos,Richard Gasquet,,,LH,RH,M
2012-03-10,Gilles Simon,Dudi Sela,,,RH,RH,M
2012-03-10,Tomas Berdych,Sergiy Stakhovsky,,,RH,RH,M
2012-03-10,Juan Monaco,Nicolas Mahut,,,RH,RH,M
2012-03-10,Kevin Anderson,Philipp Kohlschreiber,,,RH,RH,M
2012-03-10,Stan Wawrinka,Robby Ginepri,,,RH,RH,M
2012-03-10,Pablo Andujar,Florian Mayer,,,RH,RH,M
2012-03-10,Nicolas Almagro,Sam Querrey,,,RH,RH,M
2012-03-10,Novak Djokovic,Andrey Golubev,,,RH,RH,M
2012-03-11,Mardy Fish,Andreas Seppi,,,RH,RH,M
2012-03-11,Ryan Harrison,Viktor Troicki,,,RH,RH,M
2012-03-11,Santiago Giraldo,Kei Nishikori,,,RH,RH,M
2012-03-11,Marcel Granollers,Tommy Haas,,,RH,RH,M
2012-03-11,Rafael Nadal,Leonardo Mayer,,,LH,RH,M
2012-03-11,Marcos Baghdatis,Feliciano Lopez,,,RH,LH,M
2012-03-11,Thomaz Bellucci,Jurgen Melzer,,,LH,LH,M
2012-03-11,Janko Tipsarevic,Gilles Muller,,,RH,LH,M
2012-03-11,David Ferrer,Grigor Dimitrov,,,RH,RH,M
2012-03-11,David Nalbandian,Marin Cilic,,,RH,RH,M
2012-03-12,Milos Raonic,Carlos Berlocq,,,RH,RH,M
2012-03-12,Roger Federer,Denis Kudla,,,RH,RH,M
2012-03-12,John Isner,Juan Monaco,,,RH,RH,M
2012-03-12,Gilles Simon,Stan Wawrinka,,,RH,RH,M
2012-03-12,Pablo Andujar,Albert Ramos,,,RH,LH,M
2012-03-12,Novak Djokovic,Kevin Anderson,,,RH,RH,M
2012-03-12,Matthew Ebden,Mardy Fish,,,RH,RH,M
2012-03-12,Nicolas Almagro,Santiago Giraldo,,,RH,RH,M
2012-03-13,Thomaz Bellucci,Nikolay Davydenko,,,LH,RH,M
2012-03-13,Denis Istomin,David Ferrer,,,RH,RH,M
2012-03-13,Rafael Nadal,Marcel Granollers,,,LH,RH,M
2012-03-14,David Nalbandian,Janko Tipsarevic,,,RH,RH,M
2012-03-14,Roger Federer,Milos Raonic,,,RH,RH,M
2012-03-14,Nicolas Almagro,Tomas Berdych,,,RH,RH,M
2012-03-14,Novak Djokovic,Pablo Andujar,,,RH,RH,M
2012-03-14,John Isner,Matthew Ebden,,,RH,RH,M
2012-03-15,Gilles Simon,Ryan Harrison,,,RH,RH,M
2012-03-15,Roger Federer,Thomaz Bellucci,,,RH,LH,M
2012-03-15,Novak Djokovic,Nicolas Almagro,,,RH,RH,M
2012-03-16,John Isner,Gilles Simon,,,RH,RH,M
2012-03-16,Rafael Nadal,David Nalbandian,,,LH,RH,M
2012-03-17,John Isner,Novak Djokovic,,,RH,RH,M
2012-03-18,Roger Federer,Rafael Nadal,,,RH,LH,M
2012-03-18,Roger Federer,John Isner,,,RH,RH,M
2012-03-21,Robin Haase,Marinko Matosevic,,,RH,RH,M
2012-03-21,Grigor Dimitrov,Mikhail Kukushkin,,,RH,RH,M
2012-03-21,Alejandro Falla,Denis Istomin,,,LH,RH,M
2012-03-21,Lukas Rosol,Michael Llodra,,,RH,LH,M
2012-03-21,Santiago Giraldo,Pablo Andujar,,,RH,RH,M
2012-03-21,Ivan Dodig,Tobias Kamke,,,RH,RH,M
2012-03-21,David Nalbandian,Steve Darcis,,,RH,RH,M
