date,P1Name,P2Name,P1WinProb,P2WinProb,P1Hand,P2Hand,Gender
2017-01-04,Nicolas Almagro,Philipp Kohlschreiber,,,RH,RH,M
2017-01-04,Fernando Verdasco,David Goffin,,,LH,RH,M
2017-01-04,Radek Stepanek,Arthur De Greef,,,RH,RH,M
2017-01-04,Tomas Berdych,Jiri Vesely,,,RH,LH,M
2017-01-04,Novak Djokovic,Horacio Zeballos,,,RH,LH,M
2017-01-04,Andy Murray,Gerald Melzer,,,RH,LH,M
2017-01-05,Fernando Verdasco,Ivo Karlovic,,,LH,RH,M
2017-01-05,Novak Djokovic,Radek Stepanek,,,RH,RH,M
2017-01-05,Andy Murray,Nicolas Almagro,,,RH,RH,M
2017-01-06,Novak Djokovic,Fernando Verdasco,,,RH,LH,M
2017-01-06,Andy Murray,Tomas Berdych,,,RH,RH,M
2017-01-07,Novak Djokovic,Andy Murray,,,RH,RH,M
2017-01-08,Steve Johnson,Stephane Robert,,,RH,RH,M
2017-01-09,Jiri Vesely,Horacio Zeballos,,,LH,LH,M
2017-01-09,Malek Jaziri,Diego Schwartzman,,,RH,RH,M
2017-01-10,Marcos Baghdatis,Adrian Mannarino,,,RH,LH,M
2017-01-10,Robin Haase,David Ferrer,,,RH,RH,M
2017-01-11,John Isner,Malek Jaziri,,,RH,RH,M
2017-01-11,Marcos Baghdatis,Dustin Brown,,,RH,RH,M
2017-01-11,Jeremy Chardy,Feliciano Lopez,,,RH,LH,M
2017-01-11,Jack Sock,Ryan Harrison,,,RH,RH,M
2017-01-11,Joao Sousa,Robin Haase,,,RH,RH,M
2017-01-12,Steve Johnson,John Isner,,,RH,RH,M
2017-01-12,Marcos Baghdatis,Jiri Vesely,,,RH,LH,M
2017-01-12,Jack Sock,Jeremy Chardy,,,RH,RH,M
2017-01-13,Joao Sousa,Marcos Baghdatis,,,RH,RH,M
2017-01-13,Jack Sock,Steve Johnson,,,RH,RH,M
2017-01-14,Jack Sock,Joao Sousa,,,RH,RH,M
2017-01-08,Nicolas Mahut,Thomaz Bellucci,,,RH,LH,M
2017-01-09,Paolo Lorenzi,Florian Mayer,,,RH,RH,M
2017-01-09,Philipp Kohlschreiber,Fabio Fognini,,,RH,RH,M
2017-01-10,Mischa Zverev,Nicolas Almagro,,,LH,RH,M
2017-01-10,Marcel Granollers,Santiago Giraldo,,,RH,RH,M
2017-01-11,Pablo Cuevas,Nicolas Mahut,,,RH,RH,M
2017-01-11,Pablo Carreno Busta,Mischa Zverev,,,RH,LH,M
2017-01-11,Viktor Troicki,Paolo Lorenzi,,,RH,RH,M
2017-01-12,Gilles Muller,Pablo Cuevas,,,LH,RH,M
2017-01-12,Viktor Troicki,Philipp Kohlschreiber,,,RH,RH,M
2017-01-13,Gilles Muller,Viktor Troicki,,,LH,RH,M
2017-01-16,Jeremy Chardy,Nicolas Almagro,,,RH,RH,M
2017-01-16,Viktor Troicki,Damir Dzumhur,,,RH,RH,M
2017-01-16,Ryan Harrison,Nicolas Mahut,,,RH,RH,M
2017-01-16,Tomas Berdych,Luca Vanni,,,RH,RH,M
2017-01-16,Bernard Tomic,Thomaz Bellucci,,,RH,LH,M
2017-01-16,John Isner,Konstantin Kravchuk,,,RH,RH,M
2017-01-16,Marin Cilic,Jerzy Janowicz,,,RH,RH,M
2017-01-16,Malek Jaziri,Go Soeda,,,RH,RH,M
2017-01-16,Andy Murray,Illya Marchenko,,,RH,RH,M
2017-01-16,Dusan Lajovic,Stephane Robert,,,RH,RH,M
2017-01-16,Diego Schwartzman,Pablo Cuevas,,,RH,RH,M
2017-01-16,Dudi Sela,Marcel Granollers,,,RH,RH,M
2017-01-16,Steve Johnson,Federico Delbonis,,,RH,LH,M
2017-01-16,Stan Wawrinka,Martin Klizan,,,RH,LH,M
2017-01-16,Steve Darcis,Samuel Groth,,,RH,RH,M
2017-01-16,Roger Federer,Jurgen Melzer,,,RH,LH,M
2017-01-17,Philipp Kohlschreiber,Nikoloz Basilashvili,,,RH,RH,M
2017-01-17,Donald Young,Thomas Fabbiano,,,LH,RH,M
2017-01-17,Alexander Zverev,Robin Haase,,,RH,RH,M
2017-01-17,Carlos Berlocq,Radu Albot,,,RH,RH,M
2017-01-17,Yoshihito Nishioka,Alex Bolt,,,LH,LH,M
2017-01-17,Milos Raonic,Dustin Brown,,,RH,RH,M
2017-01-17,Francis Tiafoe,Mikhail Kukushkin,,,RH,RH,M
2017-01-17,Pablo Carreno Busta,Peter Polansky,,,RH,RH,M
2017-01-17,Rafael Nadal,Florian Mayer,,,LH,RH,M
2017-01-17,Kyle Edmund,Santiago Giraldo,,,RH,RH,M
2017-01-17,Marcos Baghdatis,Mikhail Youzhny,,,RH,RH,M
2017-01-17,Roberto Bautista Agut,Guido Pella,,,RH,LH,M
2017-01-17,Radek Stepanek,Dmitry Tursunov,,,RH,RH,M
2017-01-17,Ivo Karlovic,Horacio Zeballos,,,RH,LH,M
2017-01-17,Hyeon Chung,Renzo Olivo,,,RH,RH,M
2017-01-17,Benoit Paire,Tommy Haas,,,RH,RH,M
2017-01-17,Gael Monfils,Jiri Vesely,,,RH,LH,M
2017-01-17,Fabio Fognini,Feliciano Lopez,,,RH,LH,M
2017-01-17,Novak Djokovic,Fernando Verdasco,,,RH,LH,M
2017-01-17,Denis Istomin,Ivan Dodig,,,RH,RH,M
2017-01-18,Kei Nishikori,Jeremy Chardy,,,RH,RH,M
2017-01-18,Lukas Lacko,Dudi Sela,,,RH,RH,M
2017-01-18,Mischa Zverev,John Isner,,,LH,RH,M
2017-01-18,Tomas Berdych,Ryan Harrison,,,RH,RH,M
2017-01-18,Stan Wawrinka,Steve Johnson,,,RH,RH,M
2017-01-18,Viktor Troicki,Paolo Lorenzi,,,RH,RH,M
2017-01-18,Steve Darcis,Diego Schwartzman,,,RH,RH,M
2017-01-18,Andreas Seppi,Nick Kyrgios,,,RH,RH,M
2017-01-18,Andy Murray,Andrey Rublev,,,RH,RH,M
2017-01-19,Richard Gasquet,Carlos Berlocq,,,RH,RH,M
2017-01-19,Pablo Carreno Busta,Kyle Edmund,,,RH,RH,M
2017-01-19,Philipp Kohlschreiber,Donald Young,,,RH,LH,M
2017-01-19,Roberto Bautista Agut,Yoshihito Nishioka,,,RH,LH,M
2017-01-19,Grigor Dimitrov,Hyeon Chung,,,RH,RH,M
2017-01-19,Denis Istomin,Novak Djokovic,,,RH,RH,M
2017-01-19,Milos Raonic,Gilles Muller,,,RH,LH,M
2017-01-19,David Goffin,Radek Stepanek,,,RH,RH,M
2017-01-19,Alexander Zverev,Francis Tiafoe,,,RH,RH,M
2017-01-19,Benoit Paire,Fabio Fognini,,,RH,RH,M
2017-01-19,Rafael Nadal,Marcos Baghdatis,,,LH,RH,M
2017-01-20,Andreas Seppi,Steve Darcis,,,RH,RH,M
2017-01-20,Mischa Zverev,Malek Jaziri,,,LH,RH,M
2017-01-20,Stan Wawrinka,Viktor Troicki,,,RH,RH,M
2017-01-20,Andy Murray,Sam Querrey,,,RH,RH,M
2017-01-20,Kei Nishikori,Lukas Lacko,,,RH,RH,M
2017-01-20,Roger Federer,Tomas Berdych,,,RH,RH,M
2017-01-21,David Goffin,Ivo Karlovic,,,RH,RH,M
2017-01-21,Dominic Thiem,Benoit Paire,,,RH,RH,M
2017-01-21,Roberto Bautista Agut,David Ferrer,,,RH,RH,M
2017-01-21,Denis Istomin,Pablo Carreno Busta,,,RH,RH,M
2017-01-21,Rafael Nadal,Alexander Zverev,,,LH,RH,M
2017-01-21,Milos Raonic,Gilles Simon,,,RH,RH,M
2017-01-21,Gael Monfils,Philipp Kohlschreiber,,,RH,RH,M
2017-01-21,Grigor Dimitrov,Richard Gasquet,,,RH,RH,M
2017-01-22,Mischa Zverev,Andy Murray,,,LH,RH,M
2017-01-22,Stan Wawrinka,Andreas Seppi,,,RH,RH,M
2017-01-22,Roger Federer,Kei Nishikori,,,RH,RH,M
2017-01-23,David Goffin,Dominic Thiem,,,RH,RH,M
2017-01-23,Grigor Dimitrov,Denis Istomin,,,RH,RH,M
2017-01-23,Milos Raonic,Roberto Bautista Agut,,,RH,RH,M
2017-01-23,Rafael Nadal,Gael Monfils,,,LH,RH,M
2017-01-24,Roger Federer,Mischa Zverev,,,RH,LH,M
2017-01-25,Grigor Dimitrov,David Goffin,,,RH,RH,M
2017-01-25,Rafael Nadal,Milos Raonic,,,LH,RH,M
2017-01-26,Roger Federer,Stan Wawrinka,,,RH,RH,M
2017-01-27,Rafael Nadal,Grigor Dimitrov,,,LH,RH,M
2017-01-29,Roger Federer,Rafael Nadal,,,RH,LH,M
2017-02-06,Jeremy Chardy,Marcel Granollers,,,RH,RH,M
2017-02-07,Aljaz Bedene,Borna Coric,,,RH,RH,M
2017-02-08,Malek Jaziri,Tristan Lamasine,,,RH,RH,M
2017-02-08,Feliciano Lopez,Julien Benneteau,,,LH,RH,M
2017-02-08,Kenny De Schepper,Mischa Zverev,,,LH,LH,M
2017-02-08,Dustin Brown,Marin Cilic,,,RH,RH,M
2017-02-09,Alexander Zverev,Aljaz Bedene,,,RH,RH,M
2017-02-09,Kenny De Schepper,Illya Marchenko,,,LH,RH,M
2017-02-09,Richard Gasquet,Malek Jaziri,,,RH,RH,M
2017-02-09,Benoit Paire,Feliciano Lopez,,,RH,LH,M
2017-02-10,Richard Gasquet,Kenny De Schepper,,,RH,LH,M
2017-02-10,Benoit Paire,Dustin Brown,,,RH,RH,M
2017-02-10,Alexander Zverev,Jeremy Chardy,,,RH,RH,M
2017-02-11,Richard Gasquet,Benoit Paire,,,RH,RH,M
2017-02-12,Alexander Zverev,Richard Gasquet,,,RH,RH,M
2017-02-06,Gerald Melzer,Horacio Zeballos,,,LH,LH,M
2017-02-06,Santiago Giraldo,Benjamin Becker,,,RH,RH,M
2017-02-08,Renzo Olivo,Santiago Giraldo,,,RH,RH,M
2017-02-08,Thomaz Bellucci,Janko Tipsarevic,,,LH,RH,M
2017-02-09,Paolo Lorenzi,Matthew Ebden,,,RH,RH,M
2017-02-10,Paolo Lorenzi,Rajeev Ram,,,RH,RH,M
2017-02-10,Thomaz Bellucci,Renzo Olivo,,,LH,RH,M
2017-02-07,Gilles Muller,Mathias Bourgue,,,LH,RH,M
2017-02-08,Nikoloz Basilashvili,Adrian Mannarino,,,RH,LH,M
2017-02-08,Jerzy Janowicz,Dudi Sela,,,RH,RH,M
2017-02-08,Andreas Seppi,Damir Dzumhur,,,RH,RH,M
2017-02-08,David Goffin,Radu Albot,,,RH,RH,M
2017-02-09,Gilles Muller,Mikhail Youzhny,,,LH,RH,M
2017-02-09,Viktor Troicki,Robin Haase,,,RH,RH,M
2017-02-09,Nikoloz Basilashvili,Dominic Thiem,,,RH,RH,M
2017-02-09,Steve Darcis,Andreas Seppi,,,RH,RH,M
2017-02-09,Grigor Dimitrov,Jerzy Janowicz,,,RH,RH,M
2017-02-10,Roberto Bautista Agut,Gilles Muller,,,RH,LH,M
2017-02-10,David Goffin,Steve Darcis,,,RH,RH,M
2017-02-10,Grigor Dimitrov,Viktor Troicki,,,RH,RH,M
2017-02-10,Nikoloz Basilashvili,Martin Klizan,,,RH,LH,M
2017-02-11,David Goffin,Roberto Bautista Agut,,,RH,RH,M
2017-02-11,Grigor Dimitrov,Nikoloz Basilashvili,,,RH,RH,M
2017-02-12,Grigor Dimitrov,David Goffin,,,RH,RH,M
2017-02-14,Federico Delbonis,Stephane Robert,,,LH,RH,M
2017-02-15,Tommy Robredo,Fabio Fognini,,,RH,RH,M
2017-02-15,Diego Schwartzman,Facundo Bagnis,,,RH,LH,M
2017-02-15,Joao Sousa,Horacio Zeballos,,,RH,LH,M
2017-02-15,Gerald Melzer,Paolo Lorenzi,,,LH,RH,M
2017-02-15,Joao Sousa,Federico Delbonis,,,RH,LH,M
2017-02-16,Kei Nishikori,Diego Schwartzman,,,RH,RH,M
2017-02-16,Carlos Berlocq,David Ferrer,,,RH,RH,M
2017-02-17,Kei Nishikori,Joao Sousa,,,RH,RH,M
2017-02-18,Kei Nishikori,Carlos Berlocq,,,RH,RH,M
2017-02-13,Donald Young,Adrian Mannarino,,,LH,LH,M
2017-02-14,Damir Dzumhur,Kevin Anderson,,,RH,RH,M
2017-02-14,Matthew Ebden,Peter Polansky,,,RH,RH,M
2017-02-14,Ryan Harrison,Konstantin Kravchuk,,,RH,RH,M
2017-02-14,Steve Darcis,Radu Albot,,,RH,RH,M
2017-02-15,Tim Smyczek,Francis Tiafoe,,,RH,RH,M
2017-02-15,Mikhail Kukushkin,Benjamin Becker,,,RH,RH,M
2017-02-15,Damir Dzumhur,Steve Darcis,,,RH,RH,M
2017-02-16,John Isner,Yoshihito Nishioka,,,RH,LH,M
2017-02-16,Ryan Harrison,Sam Querrey,,,RH,RH,M
2017-02-16,Steve Johnson,Tim Smyczek,,,RH,RH,M
2017-02-16,Nikoloz Basilashvili,Ivo Karlovic,,,RH,RH,M
2017-02-17,Mikhail Kukushkin,Steve Johnson,,,RH,RH,M
2017-02-17,Nikoloz Basilashvili,Matthew Ebden,,,RH,RH,M
2017-02-18,Donald Young,John Isner,,,LH,RH,M
2017-02-18,Ryan Harrison,Damir Dzumhur,,,RH,RH,M
2017-02-18,Nikoloz Basilashvili,Mikhail Kukushkin,,,RH,RH,M
2017-02-19,Ryan Harrison,Donald Young,,,RH,LH,M
2017-02-19,Ryan Harrison,Nikoloz Basilashvili,,,RH,RH,M
2017-02-13,Robin Haase,Florian Mayer,,,RH,RH,M
2017-02-13,Evgeny Donskoy,Marcel Granollers,,,RH,RH,M
2017-02-13,Denis Istomin,Aljaz Bedene,,,RH,RH,M
2017-02-14,Philipp Kohlschreiber,Lucas Pouille,,,RH,RH,M
2017-02-14,Gilles Simon,Nicolas Mahut,,,RH,RH,M
2017-02-14,Martin Klizan,Fernando Verdasco,,,LH,LH,M
2017-02-14,Marin Cilic,Benoit Paire,,,RH,RH,M
2017-02-15,Richard Gasquet,Viktor Troicki,,,RH,RH,M
2017-02-15,Grigor Dimitrov,Mischa Zverev,,,RH,LH,M
2017-02-15,Dominic Thiem,Alexander Zverev,,,RH,RH,M
2017-02-15,Martin Klizan,Philipp Kohlschreiber,,,LH,RH,M
2017-02-16,Tomas Berdych,Richard Gasquet,,,RH,RH,M
2017-02-16,Marin Cilic,Borna Coric,,,RH,RH,M
2017-02-16,David Goffin,Robin Haase,,,RH,RH,M
2017-02-16,Grigor Dimitrov,Denis Istomin,,,RH,RH,M
2017-02-16,Dominic Thiem,Gilles Simon,,,RH,RH,M
2017-02-17,Tomas Berdych,Martin Klizan,,,RH,LH,M
2017-02-17,David Goffin,Grigor Dimitrov,,,RH,RH,M
2017-02-20,Kyle Edmund,Adrian Mannarino,,,RH,LH,M
2017-02-20,Sam Querrey,Dudi Sela,,,RH,RH,M
2017-02-21,Damir Dzumhur,Konstantin Kravchuk,,,RH,RH,M
2017-02-21,Jack Sock,Radu Albot,,,RH,RH,M
2017-02-21,Steve Darcis,Bernard Tomic,,,RH,RH,M
2017-02-21,Borna Coric,Santiago Giraldo,,,RH,RH,M
2017-02-21,Milos Raonic,Tim Smyczek,,,RH,RH,M
2017-02-21,Jared Donaldson,Mikhail Kukushkin,,,RH,RH,M
2017-02-21,Steve Johnson,Stefan Kozlov,,,RH,RH,M
2017-02-21,Donald Young,Ivo Karlovic,,,LH,RH,M
2017-02-21,Nikoloz Basilashvili,Tommy Haas,,,RH,RH,M
2017-02-23,Steve Johnson,Yoshihito Nishioka,,,RH,LH,M
2017-02-23,Milos Raonic,Borna Coric,,,RH,RH,M
2017-02-23,Steve Darcis,Nikoloz Basilashvili,,,RH,RH,M
2017-02-23,Sam Querrey,Jared Donaldson,,,RH,RH,M
2017-02-24,Donald Young,Steve Darcis,,,LH,RH,M
2017-02-24,Jack Sock,Steve Johnson,,,RH,RH,M
2017-02-24,Milos Raonic,Kyle Edmund,,,RH,RH,M
2017-02-25,Jack Sock,Donald Young,,,RH,LH,M
2017-02-26,Jack Sock,Milos Raonic,,,RH,RH,M
2017-02-21,Illya Marchenko,Andrey Rublev,,,RH,RH,M
2017-02-21,Norbert Gombos,Evgeny Donskoy,,,RH,RH,M
2017-02-21,Sergiy Stakhovsky,Jiri Vesely,,,RH,LH,M
2017-02-21,Richard Gasquet,Robin Haase,,,RH,RH,M
2017-02-21,Nicolas Mahut,Alexander Zverev,,,RH,RH,M
2017-02-22,Gilles Simon,Julien Benneteau,,,RH,RH,M
2017-02-22,Richard Gasquet,Mikhail Youzhny,,,RH,RH,M
2017-02-22,Nick Kyrgios,Malek Jaziri,,,RH,RH,M
2017-02-22,Lucas Pouille,Aljaz Bedene,,,RH,RH,M
2017-02-23,Norbert Gombos,Nicolas Mahut,,,RH,RH,M
2017-02-23,Gael Monfils,Sergiy Stakhovsky,,,RH,RH,M
2017-02-24,Nick Kyrgios,Norbert Gombos,,,RH,RH,M
2017-02-24,Richard Gasquet,Gael Monfils,,,RH,RH,M
2017-02-25,Lucas Pouille,Richard Gasquet,,,RH,RH,M
2017-02-20,Dusan Lajovic,Facundo Bagnis,,,RH,LH,M
2017-02-20,Diego Schwartzman,Renzo Olivo,,,RH,RH,M
2017-02-20,Arthur De Greef,Pablo Cuevas,,,RH,RH,M
2017-02-21,Roberto Carballes Baena,Joao Sousa,,,RH,RH,M
2017-02-21,Fabio Fognini,Tommy Robredo,,,RH,RH,M
2017-02-21,Federico Delbonis,Paolo Lorenzi,,,LH,RH,M
2017-02-21,Pablo Carreno Busta,Joao Souza,,,RH,RH,M
2017-02-21,Horacio Zeballos,Carlos Berlocq,,,LH,RH,M
2017-02-21,Thomaz Bellucci,Kei Nishikori,,,LH,RH,M
2017-02-22,Dominic Thiem,Janko Tipsarevic,,,RH,RH,M
2017-02-22,Diego Schwartzman,Federico Delbonis,,,RH,LH,M
2017-02-22,Dominic Thiem,Dusan Lajovic,,,RH,RH,M
2017-02-24,Dominic Thiem,Diego Schwartzman,,,RH,RH,M
2017-02-26,Dominic Thiem,Pablo Carreno Busta,,,RH,RH,M
2017-02-28,Steve Johnson,John Isner,,,RH,RH,M
2017-02-28,David Goffin,Stephane Robert,,,RH,RH,M
2017-02-28,Donald Young,Bernard Tomic,,,LH,RH,M
2017-02-28,Sam Querrey,Kyle Edmund,,,RH,RH,M
2017-03-01,Novak Djokovic,Martin Klizan,,,RH,LH,M
2017-03-01,Nick Kyrgios,Dudi Sela,,,RH,RH,M
2017-03-01,Rafael Nadal,Mischa Zverev,,,LH,LH,M
2017-03-01,Dominic Thiem,Gilles Simon,,,RH,RH,M
2017-03-01,Yoshihito Nishioka,Jack Sock,,,LH,RH,M
2017-03-01,Sam Querrey,David Goffin,,,RH,RH,M
2017-03-01,Nick Kyrgios,Donald Young,,,RH,LH,M
2017-03-02,Marin Cilic,Borna Coric,,,RH,RH,M
2017-03-02,Rafael Nadal,Paolo Lorenzi,,,LH,RH,M
2017-03-02,Dominic Thiem,Adrian Mannarino,,,RH,LH,M
2017-03-02,Marin Cilic,Steve Johnson,,,RH,RH,M
2017-03-02,Rafael Nadal,Yoshihito Nishioka,,,LH,LH,M
2017-03-03,Sam Querrey,Dominic Thiem,,,RH,RH,M
2017-03-03,Nick Kyrgios,Novak Djokovic,,,RH,RH,M
2017-03-04,Rafael Nadal,Marin Cilic,,,LH,RH,M
2017-03-04,Sam Querrey,Nick Kyrgios,,,RH,RH,M
2017-03-05,Sam Querrey,Rafael Nadal,,,RH,LH,M
2017-02-27,Marcel Granollers,Jiri Vesely,,,RH,LH,M
2017-02-27,Philipp Kohlschreiber,Gilles Muller,,,RH,LH,M
2017-02-27,Roger Federer,Benoit Paire,,,RH,RH,M
2017-02-27,Gael Monfils,Mohamed Safwat,,,RH,RH,M
2017-02-28,Damir Dzumhur,Stan Wawrinka,,,RH,RH,M
2017-02-28,Evgeny Donskoy,Mikhail Youzhny,,,RH,RH,M
2017-02-28,Fernando Verdasco,Andreas Seppi,,,LH,RH,M
2017-02-28,Lucas Pouille,Adam Pavlasek,,,RH,RH,M
2017-02-28,Robin Haase,Denis Istomin,,,RH,RH,M
2017-02-28,Andy Murray,Malek Jaziri,,,RH,RH,M
2017-02-28,Tomas Berdych,Lukas Rosol,,,RH,RH,M
2017-03-01,Fernando Verdasco,Roberto Bautista Agut,,,LH,RH,M
2017-03-01,Robin Haase,Tomas Berdych,,,RH,RH,M
2017-03-01,Damir Dzumhur,Marcel Granollers,,,RH,RH,M
2017-03-01,Evgeny Donskoy,Roger Federer,,,RH,RH,M
2017-03-02,Robin Haase,Damir Dzumhur,,,RH,RH,M
2017-03-02,Fernando Verdasco,Gael Monfils,,,LH,RH,M
2017-03-02,Andy Murray,Philipp Kohlschreiber,,,RH,RH,M
2017-03-02,Lucas Pouille,Evgeny Donskoy,,,RH,RH,M
2017-03-03,Fernando Verdasco,Robin Haase,,,LH,RH,M
2017-03-03,Andy Murray,Lucas Pouille,,,RH,RH,M
2017-03-04,Andy Murray,Fernando Verdasco,,,RH,LH,M
2017-02-27,Guido Pella,Guilherme Clezar,,,LH,RH,M
2017-02-28,Facundo Bagnis,Dusan Lajovic,,,LH,RH,M
2017-02-28,Fabio Fognini,Marco Cecchinato,,,RH,RH,M
2017-02-28,Joao Souza,Horacio Zeballos,,,RH,LH,M
2017-03-01,Diego Schwartzman,Thomaz Bellucci,,,RH,LH,M
2017-03-01,Joao Sousa,Renzo Olivo,,,RH,RH,M
2017-03-01,Guido Pella,Carlos Berlocq,,,LH,RH,M
2017-03-02,Pablo Cuevas,Facundo Bagnis,,,RH,LH,M
2017-03-02,Pablo Carreno Busta,Joao Souza,,,RH,RH,M
2017-03-02,Diego Schwartzman,Gerald Melzer,,,RH,LH,M
2017-03-03,Joao Sousa,Federico Delbonis,,,RH,LH,M
2017-03-04,Pablo Carreno Busta,Fabio Fognini,,,RH,RH,M
2017-03-04,Pablo Cuevas,Diego Schwartzman,,,RH,RH,M
2017-03-04,Pablo Cuevas,Pablo Carreno Busta,,,RH,RH,M
2017-03-09,Bjorn Fratangelo,Bernard Tomic,,,RH,RH,M
2017-03-09,Paolo Lorenzi,Robin Haase,,,RH,RH,M
2017-03-09,Adrian Mannarino,Juan Monaco,,,LH,RH,M
2017-03-09,Joao Sousa,Diego Schwartzman,,,RH,RH,M
2017-03-09,Dusan Lajovic,Francis Tiafoe,,,RH,RH,M
2017-03-10,Fabio Fognini,Konstantin Kravchuk,,,RH,RH,M
2017-03-10,Yoshihito Nishioka,Elias Ymer,,,LH,RH,M
2017-03-10,Jeremy Chardy,Radu Albot,,,RH,RH,M
2017-03-10,Damir Dzumhur,Ryan Harrison,,,RH,RH,M
2017-03-10,Jiri Vesely,Renzo Olivo,,,LH,RH,M
2017-03-10,Malek Jaziri,Nicolas Mahut,,,RH,RH,M
2017-03-11,Stephane Robert,Dudi Sela,,,RH,RH,M
2017-03-11,Donald Young,Stefan Kozlov,,,LH,RH,M
2017-03-11,Facundo Bagnis,Julien Benneteau,,,LH,RH,M
2017-03-11,Dominic Thiem,Jeremy Chardy,,,RH,RH,M
2017-03-11,Yoshihito Nishioka,Ivo Karlovic,,,LH,RH,M
2017-03-11,John Isner,Mikhail Kukushkin,,,RH,RH,M
2017-03-11,Pablo Carreno Busta,Peter Gojowczyk,,,RH,RH,M
2017-03-11,Tomas Berdych,Bjorn Fratangelo,,,RH,RH,M
2017-03-11,Dusan Lajovic,Feliciano Lopez,,,RH,LH,M
2017-03-11,Mischa Zverev,Joao Sousa,,,LH,RH,M
2017-03-12,Roberto Bautista Agut,Adrian Mannarino,,,RH,LH,M
2017-03-12,Pablo Cuevas,Martin Klizan,,,RH,LH,M
2017-03-12,Stan Wawrinka,Paolo Lorenzi,,,RH,RH,M
2017-03-12,Vasek Pospisil,Andy Murray,,,RH,RH,M
2017-03-12,Malek Jaziri,Marcel Granollers,,,RH,RH,M
2017-03-12,Gilles Muller,Jiri Vesely,,,LH,LH,M
2017-03-12,Alexander Zverev,Facundo Bagnis,,,RH,LH,M
2017-03-12,Rafael Nadal,Guido Pella,,,LH,LH,M
2017-03-12,Grigor Dimitrov,Mikhail Youzhny,,,RH,RH,M
2017-03-12,Donald Young,Sam Querrey,,,LH,RH,M
2017-03-12,Nick Kyrgios,Horacio Zeballos,,,RH,LH,M
2017-03-13,Novak Djokovic,Kyle Edmund,,,RH,RH,M
2017-03-13,Steve Johnson,Kevin Anderson,,,RH,RH,M
2017-03-13,Roger Federer,Stephane Robert,,,RH,RH,M
2017-03-13,Dominic Thiem,Mischa Zverev,,,RH,LH,M
2017-03-13,Pablo Carreno Busta,Roberto Bautista Agut,,,RH,RH,M
2017-03-13,Yoshihito Nishioka,Tomas Berdych,,,LH,RH,M
2017-03-13,Dusan Lajovic,Vasek Pospisil,,,RH,RH,M
2017-03-13,Stan Wawrinka,Philipp Kohlschreiber,,,RH,RH,M
2017-03-14,Pablo Cuevas,Fabio Fognini,,,RH,RH,M
