date,P1Name,P2Name,P1WinProb,P2WinProb,P1Hand,P2Hand,Gender
2014-02-25,Potito Starace,Alejandro Gonzalez,,,RH,RH,M
2014-02-25,Thomaz Bellucci,Santiago Giraldo,,,LH,RH,M
2014-02-26,Horacio Zeballos,Guido Pella,,,LH,LH,M
2014-02-26,Federico Delbonis,Nicolas Almagro,,,LH,RH,M
2014-02-26,Albert Montanes,Joao Souza,,,RH,RH,M
2014-02-26,Tommy Haas,Potito Starace,,,RH,RH,M
2014-02-27,Juan Monaco,Albert Ramos,,,RH,LH,M
2014-02-27,Martin Klizan,Marcel Granollers,,,LH,RH,M
2014-02-28,Paolo Lorenzi,Juan Monaco,,,RH,RH,M
2014-02-28,Federico Delbonis,Albert Montanes,,,LH,RH,M
2014-02-28,Tommy Haas,Horacio Zeballos,,,RH,LH,M
2014-03-01,Thomaz Bellucci,Martin Klizan,,,LH,LH,M
2014-03-01,Paolo Lorenzi,Tommy Haas,,,RH,RH,M
2014-03-01,Federico Delbonis,Thomaz Bellucci,,,LH,LH,M
2014-03-02,Federico Delbonis,Paolo Lorenzi,,,LH,RH,M
2014-03-06,Alejandro Falla,Federico Delbonis,,,LH,LH,M
2014-03-06,Tim Smyczek,Jack Sock,,,RH,RH,M
2014-03-06,Sergiy Stakhovsky,Lukasz Kubot,,,RH,RH,M
2014-03-06,Michael Russell,Donald Young,,,RH,LH,M
2014-03-06,Radek Stepanek,Denis Istomin,,,RH,RH,M
2014-03-06,Lukas Rosol,Dusan Lajovic,,,RH,RH,M
2014-03-06,Juan Monaco,Peter Polansky,,,RH,RH,M
2014-03-07,Lleyton Hewitt,Matthew Ebden,,,RH,RH,M
2014-03-07,Ryan Harrison,Andrey Golubev,,,RH,RH,M
2014-03-07,Mikhail Kukushkin,Samuel Groth,,,RH,RH,M
2014-03-07,Joao Sousa,Aleksandr Nedovyesov,,,RH,RH,M
2014-03-07,Teymuraz Gabashvili,Nicolas Mahut,,,RH,RH,M
2014-03-07,Alejandro Gonzalez,Adrian Mannarino,,,RH,LH,M
2014-03-07,Marinko Matosevic,Bradley Klahn,,,RH,LH,M
2014-03-07,Horacio Zeballos,Rajeev Ram,,,LH,RH,M
2014-03-08,Feliciano Lopez,Dudi Sela,,,LH,RH,M
2014-03-08,Nikolay Davydenko,David Goffin,,,RH,RH,M
2014-03-08,Alejandro Falla,Jerzy Janowicz,,,LH,RH,M
2014-03-08,Tommy Haas,Jeremy Chardy,,,RH,RH,M
2014-03-08,Evgeny Donskoy,Michael Russell,,,RH,RH,M
2014-03-08,Kevin Anderson,Lleyton Hewitt,,,RH,RH,M
2014-03-08,Andy Murray,Lukas Rosol,,,RH,RH,M
2014-03-08,Andreas Seppi,Sam Querrey,,,RH,RH,M
2014-03-08,Dmitry Tursunov,Juan Monaco,,,RH,RH,M
2014-03-08,Jiri Vesely,Pablo Andujar,,,LH,RH,M
2014-03-09,Stan Wawrinka,Ivo Karlovic,,,RH,RH,M
2014-03-09,Fabio Fognini,Ryan Harrison,,,RH,RH,M
2014-03-09,Kei Nishikori,Santiago Giraldo,,,RH,RH,M
2014-03-09,Rafael Nadal,Radek Stepanek,,,LH,RH,M
2014-03-09,Gael Monfils,Sergiy Stakhovsky,,,RH,RH,M
2014-03-09,Marin Cilic,Paolo Lorenzi,,,RH,RH,M
2014-03-09,Alejandro Gonzalez,Ivan Dodig,,,RH,RH,M
2014-03-09,Mikhail Kukushkin,Vasek Pospisil,,,RH,RH,M
2014-03-09,John Isner,Nikolay Davydenko,,,RH,RH,M
2014-03-09,Tommy Robredo,Marinko Matosevic,,,RH,RH,M
2014-03-09,Dominic Thiem,Gilles Simon,,,RH,RH,M
2014-03-09,Feliciano Lopez,James Ward,,,LH,RH,M
2014-03-09,Ernests Gulbis,Joao Sousa,,,RH,RH,M
2014-03-09,Richard Gasquet,Teymuraz Gabashvili,,,RH,RH,M
2014-03-10,Fernando Verdasco,Horacio Zeballos,,,LH,LH,M
2014-03-10,Jarkko Nieminen,Florian Mayer,,,LH,RH,M
2014-03-10,Grigor Dimitrov,Robin Haase,,,RH,RH,M
2014-03-10,Andy Murray,Jiri Vesely,,,RH,LH,M
2014-03-10,Roger Federer,Dmitry Tursunov,,,RH,RH,M
2014-03-10,Fabio Fognini,Gael Monfils,,,RH,RH,M
2014-03-10,Milos Raonic,Alejandro Falla,,,RH,LH,M
2014-03-10,Stan Wawrinka,Andreas Seppi,,,RH,RH,M
2014-03-11,Kevin Anderson,Evgeny Donskoy,,,RH,RH,M
2014-03-11,Tommy Haas,Kei Nishikori,,,RH,RH,M
2014-03-11,Marin Cilic,Tommy Robredo,,,RH,RH,M
2014-03-11,Fernando Verdasco,Richard Gasquet,,,LH,RH,M
2014-03-11,Feliciano Lopez,Mikhail Kukushkin,,,LH,RH,M
2014-03-11,Novak Djokovic,Alejandro Gonzalez,,,RH,RH,M
2014-03-11,Ernests Gulbis,Grigor Dimitrov,,,RH,RH,M
2014-03-12,Julien Benneteau,Dominic Thiem,,,RH,RH,M
2014-03-12,Milos Raonic,Andy Murray,,,RH,RH,M
2014-03-12,Kevin Anderson,Stan Wawrinka,,,RH,RH,M
2014-03-12,John Isner,Fernando Verdasco,,,RH,LH,M
2014-03-13,Roger Federer,Tommy Haas,,,RH,RH,M
2014-03-13,Julien Benneteau,Feliciano Lopez,,,RH,LH,M
2014-03-13,Novak Djokovic,Marin Cilic,,,RH,RH,M
2014-03-14,Roger Federer,Kevin Anderson,,,RH,RH,M
2014-03-14,Novak Djokovic,Julien Benneteau,,,RH,RH,M
2014-03-14,John Isner,Ernests Gulbis,,,RH,RH,M
2014-03-15,Novak Djokovic,John Isner,,,RH,RH,M
2014-03-16,Novak Djokovic,Roger Federer,,,RH,RH,M
2014-03-19,Matthew Ebden,Lukasz Kubot,,,RH,RH,M
2014-03-19,Adrian Mannarino,Nikolay Davydenko,,,LH,RH,M
2014-03-19,Albert Montanes,Michal Przysiezny,,,RH,RH,M
2014-03-19,Jeremy Chardy,Juan Monaco,,,RH,RH,M
2014-03-19,Teymuraz Gabashvili,Marcel Granollers,,,RH,RH,M
2014-03-19,Alejandro Gonzalez,Malek Jaziri,,,RH,RH,M
2014-03-19,Julien Benneteau,Kyle Edmund,,,RH,RH,M
2014-03-19,Marinko Matosevic,Alejandro Falla,,,RH,LH,M
2014-03-19,Ivan Dodig,Andrey Golubev,,,RH,RH,M
2014-03-19,Jiri Vesely,Filippo Volandri,,,LH,RH,M
2014-03-19,Dominic Thiem,Lukas Rosol,,,RH,RH,M
2014-03-19,Horacio Zeballos,David Goffin,,,LH,RH,M
2014-03-19,Marcos Baghdatis,Santiago Giraldo,,,RH,RH,M
2014-03-20,Jack Sock,Guido Pella,,,RH,LH,M
2014-03-20,Denis Istomin,Nicolas Mahut,,,RH,RH,M
2014-03-20,Lukas Lacko,Kenny De Schepper,,,RH,LH,M
2014-03-20,Ryan Harrison,Federico Delbonis,,,RH,LH,M
2014-03-20,Jarkko Nieminen,Bernard Tomic,,,LH,RH,M
2014-03-20,Lleyton Hewitt,Robin Haase,,,RH,RH,M
2014-03-20,Donald Young,Carlos Berlocq,,,LH,RH,M
2014-03-21,Sam Querrey,Sergiy Stakhovsky,,,RH,RH,M
2014-03-21,Kevin Anderson,Horacio Zeballos,,,RH,LH,M
2014-03-21,David Ferrer,Teymuraz Gabashvili,,,RH,RH,M
2014-03-21,Richard Gasquet,Alejandro Gonzalez,,,RH,RH,M
2014-03-21,Florian Mayer,Ivan Dodig,,,RH,RH,M
2014-03-21,Tommy Robredo,Dominic Thiem,,,RH,RH,M
2014-03-21,Roger Federer,Ivo Karlovic,,,RH,RH,M
2014-03-21,Andreas Seppi,Radek Stepanek,,,RH,RH,M
2014-03-21,Grigor Dimitrov,Albert Montanes,,,RH,RH,M
2014-03-21,Novak Djokovic,Jeremy Chardy,,,RH,RH,M
2014-03-21,Thiemo De Bakker,Fernando Verdasco,,,RH,LH,M
2014-03-21,Feliciano Lopez,Jiri Vesely,,,LH,LH,M
2014-03-21,Kei Nishikori,Marinko Matosevic,,,RH,RH,M
2014-03-21,Julien Benneteau,Ernests Gulbis,,,RH,RH,M
2014-03-21,Marcos Baghdatis,Philipp Kohlschreiber,,,RH,RH,M
2014-03-22,Andy Murray,Matthew Ebden,,,RH,RH,M
2014-03-22,Tomas Berdych,Stephane Robert,,,RH,RH,M
2014-03-22,Joao Sousa,Gilles Simon,,,RH,RH,M
2014-03-22,Aljaz Bedene,Vasek Pospisil,,,RH,RH,M
2014-03-22,John Isner,Donald Young,,,RH,LH,M
2014-03-22,Nicolas Almagro,Sam Querrey,,,RH,RH,M
2014-03-22,Benjamin Becker,Ryan Harrison,,,RH,RH,M
2014-03-22,Fabio Fognini,Lukas Lacko,,,RH,RH,M
2014-03-22,Milos Raonic,Jack Sock,,,RH,RH,M
2014-03-22,Denis Istomin,Dmitry Tursunov,,,RH,RH,M
2014-03-23,Rafael Nadal,Lleyton Hewitt,,,LH,RH,M
2014-03-23,Novak Djokovic,Florian Mayer,,,RH,RH,M
2014-03-23,Tommy Robredo,Julien Benneteau,,,RH,RH,M
2014-03-23,Andy Murray,Feliciano Lopez,,,RH,LH,M
2014-03-23,Richard Gasquet,Kevin Anderson,,,RH,RH,M
2014-03-23,Roger Federer,Thiemo De Bakker,,,RH,RH,M
2014-03-23,Kei Nishikori,Grigor Dimitrov,,,RH,RH,M
2014-03-24,David Ferrer,Andreas Seppi,,,RH,RH,M
2014-03-24,Benjamin Becker,Aljaz Bedene,,,RH,RH,M
2014-03-24,Rafael Nadal,Denis Istomin,,,LH,RH,M
2014-03-24,John Isner,Nicolas Almagro,,,RH,RH,M
2014-03-24,Tomas Berdych,Joao Sousa,,,RH,RH,M
2014-03-25,Kei Nishikori,David Ferrer,,,RH,RH,M
2014-03-25,Novak Djokovic,Tommy Robredo,,,RH,RH,M
2014-03-25,Roger Federer,Richard Gasquet,,,RH,RH,M
2014-03-25,Milos Raonic,Benjamin Becker,,,RH,RH,M
2014-03-25,Tomas Berdych,John Isner,,,RH,RH,M
2014-03-26,Rafael Nadal,Fabio Fognini,,,LH,RH,M
2014-03-26,Novak Djokovic,Andy Murray,,,RH,RH,M
2014-03-27,Kei Nishikori,Roger Federer,,,RH,RH,M
2014-03-27,Rafael Nadal,Milos Raonic,,,LH,RH,M
2014-03-28,Novak Djokovic,Kei Nishikori,,,RH,RH,M
2014-03-28,Rafael Nadal,Tomas Berdych,,,LH,RH,M
2014-03-30,Novak Djokovic,Rafael Nadal,,,RH,LH,M
2014-04-07,Carlos Berlocq,Teymuraz Gabashvili,,,RH,RH,M
2014-04-08,Roberto Carballes Baena,David Goffin,,,RH,RH,M
2014-04-08,Filip Peliwo,Filippo Volandri,,,RH,RH,M
2014-04-08,Albert Ramos,Lamine Ouahab,,,LH,RH,M
2014-04-08,Federico Delbonis,Gilles Simon,,,LH,RH,M
2014-04-09,Jiri Vesely,Leonardo Mayer,,,LH,RH,M
2014-04-09,Aleksandr Nedovyesov,Robin Haase,,,RH,RH,M
2014-04-09,Albert Montanes,Kenny De Schepper,,,RH,LH,M
2014-04-09,Federico Delbonis,Filip Peliwo,,,LH,RH,M
2014-04-10,Roberto Carballes Baena,Joao Sousa,,,RH,RH,M
2014-04-10,Benoit Paire,Albert Montanes,,,RH,RH,M
2014-04-10,Marcel Granollers,Albert Ramos,,,RH,LH,M
2014-04-12,Marcel Granollers,Federico Delbonis,,,RH,LH,M
2014-04-07,Jack Sock,Ivo Karlovic,,,RH,RH,M
2014-04-08,Alejandro Gonzalez,Marcos Baghdatis,,,RH,RH,M
2014-04-08,Donald Young,Ryan Harrison,,,LH,RH,M
2014-04-08,Lleyton Hewitt,Peter Polansky,,,RH,RH,M
2014-04-08,Steve Johnson,Denis Kudla,,,RH,RH,M
2014-04-09,Feliciano Lopez,Robby Ginepri,,,LH,RH,M
2014-04-09,Santiago Giraldo,Matthew Ebden,,,RH,RH,M
2014-04-09,Juan Monaco,Somdev Devvarman,,,RH,RH,M
2014-04-09,Sam Querrey,Lleyton Hewitt,,,RH,RH,M
2014-04-10,Dustin Brown,John Isner,,,RH,RH,M
2014-04-10,Donald Young,Juan Monaco,,,LH,RH,M
2014-04-10,Fernando Verdasco,Steve Johnson,,,LH,RH,M
2014-04-10,Alejandro Gonzalez,Feliciano Lopez,,,RH,LH,M
2014-04-10,Jack Sock,Benjamin Becker,,,RH,RH,M
2014-04-10,Santiago Giraldo,Tommy Robredo,,,RH,RH,M
2014-04-11,Nicolas Almagro,Michael Russell,,,RH,RH,M
2014-04-11,Fernando Verdasco,Donald Young,,,LH,LH,M
2014-04-11,Santiago Giraldo,Alejandro Gonzalez,,,RH,RH,M
2014-04-12,Sam Querrey,Dustin Brown,,,RH,RH,M
2014-04-12,Nicolas Almagro,Jack Sock,,,RH,RH,M
2014-04-12,Fernando Verdasco,Santiago Giraldo,,,LH,RH,M
2014-04-12,Nicolas Almagro,Sam Querrey,,,RH,RH,M
2014-04-13,Fernando Verdasco,Nicolas Almagro,,,LH,RH,M
2014-04-13,Dmitry Tursunov,Robin Haase,,,RH,RH,M
2014-04-13,Nicolas Mahut,Dominic Thiem,,,RH,RH,M
2014-04-14,Philipp Kohlschreiber,Simone Bolelli,,,RH,RH,M
2014-04-14,Radek Stepanek,Ivo Karlovic,,,RH,RH,M
2014-04-14,Fabio Fognini,Joao Sousa,,,RH,RH,M
2014-04-14,Albert Montanes,Benoit Paire,,,RH,RH,M
2014-04-14,Lukas Rosol,Evgeny Donskoy,,,RH,RH,M
2014-04-14,Albert Ramos,Jarkko Nieminen,,,LH,LH,M
2014-04-14,Tommy Robredo,David Goffin,,,RH,RH,M
2014-04-15,Andreas Seppi,Mikhail Youzhny,,,RH,RH,M
2014-04-15,Teymuraz Gabashvili,Gilles Simon,,,RH,RH,M
2014-04-15,Michael Llodra,Jerzy Janowicz,,,LH,RH,M
2014-04-15,Julien Benneteau,Jurgen Melzer,,,RH,LH,M
2014-04-15,Grigor Dimitrov,Marcel Granollers,,,RH,RH,M
2014-04-15,Marin Cilic,Marinko Matosevic,,,RH,RH,M
2014-04-15,Gael Monfils,Kevin Anderson,,,RH,RH,M
2014-04-15,Novak Djokovic,Albert Montanes,,,RH,RH,M
2014-04-15,David Ferrer,Jeremy Chardy,,,RH,RH,M
2014-04-15,Tomas Berdych,Dmitry Tursunov,,,RH,RH,M
2014-04-16,Lukas Rosol,Michael Llodra,,,RH,LH,M
2014-04-16,Andreas Seppi,Pablo Andujar,,,RH,RH,M
2014-04-16,Roger Federer,Radek Stepanek,,,RH,RH,M
2014-04-16,Tommy Robredo,Julien Benneteau,,,RH,RH,M
2014-04-16,Rafael Nadal,Teymuraz Gabashvili,,,LH,RH,M
2014-04-16,Grigor Dimitrov,Albert Ramos,,,RH,LH,M
2014-04-16,Nicolas Almagro,Nicolas Mahut,,,RH,RH,M
2014-04-16,Stan Wawrinka,Marin Cilic,,,RH,RH,M
2014-04-17,Milos Raonic,Tommy Robredo,,,RH,RH,M
2014-04-17,Rafael Nadal,Andreas Seppi,,,LH,RH,M
2014-04-17,Stan Wawrinka,Nicolas Almagro,,,RH,RH,M
2014-04-17,David Ferrer,Grigor Dimitrov,,,RH,RH,M
2014-04-17,Roger Federer,Lukas Rosol,,,RH,RH,M
2014-04-18,Stan Wawrinka,Milos Raonic,,,RH,RH,M
2014-04-18,David Ferrer,Rafael Nadal,,,RH,LH,M
2014-04-19,Stan Wawrinka,David Ferrer,,,RH,RH,M
2014-04-19,Roger Federer,Novak Djokovic,,,RH,RH,M
2014-04-20,Stan Wawrinka,Roger Federer,,,RH,RH,M
2014-04-21,Teymuraz Gabashvili,Michal Przysiezny,,,RH,RH,M
2014-04-21,Andrey Golubev,Matteo Viola,,,RH,RH,M
2014-04-21,Dominic Thiem,Radek Stepanek,,,RH,RH,M
2014-04-21,Kenny De Schepper,Marsel Ilhan,,,LH,RH,M
2014-04-21,Marinko Matosevic,Joao Sousa,,,RH,RH,M
2014-04-22,Jurgen Melzer,Mikhail Kukushkin,,,LH,RH,M
2014-04-22,Martin Klizan,Somdev Devvarman,,,LH,RH,M
2014-04-22,Albert Ramos,Nikolay Davydenko,,,LH,RH,M
2014-04-22,Andrey Golubev,Benoit Paire,,,RH,RH,M
2014-04-22,Tommy Robredo,Marinko Matosevic,,,RH,RH,M
2014-04-22,Dominic Thiem,Marcel Granollers,,,RH,RH,M
2014-04-23,Nicolas Almagro,Martin Klizan,,,RH,LH,M
2014-04-23,Ivan Dodig,Feliciano Lopez,,,RH,LH,M
2014-04-23,Teymuraz Gabashvili,David Ferrer,,,RH,RH,M
2014-04-23,Santiago Giraldo,Fabio Fognini,,,RH,RH,M
2014-04-23,Rafael Nadal,Albert Ramos,,,LH,LH,M
2014-04-23,Jurgen Melzer,Jerzy Janowicz,,,LH,RH,M
2014-04-23,Fernando Verdasco,Kenny De Schepper,,,LH,LH,M
2014-04-24,Kei Nishikori,Andrey Golubev,,,RH,RH,M
2014-04-24,Ernests Gulbis,Albert Montanes,,,RH,RH,M
2014-04-24,Nicolas Almagro,Fernando Verdasco,,,RH,LH,M
2014-04-24,Philipp Kohlschreiber,Jurgen Melzer,,,RH,LH,M
2014-04-24,Marin Cilic,Tommy Robredo,,,RH,RH,M
2014-04-24,Santiago Giraldo,Dominic Thiem,,,RH,RH,M
2014-04-24,Rafael Nadal,Ivan Dodig,,,LH,RH,M
2014-04-25,Ernests Gulbis,Teymuraz Gabashvili,,,RH,RH,M
2014-04-25,Kei Nishikori,Marin Cilic,,,RH,RH,M
2014-04-25,Nicolas Almagro,Rafael Nadal,,,RH,LH,M
2014-04-25,Santiago Giraldo,Philipp Kohlschreiber,,,RH,RH,M
2014-04-26,Kei Nishikori,Ernests Gulbis,,,RH,RH,M
2014-04-26,Santiago Giraldo,Nicolas Almagro,,,RH,RH,M
2014-04-27,Kei Nishikori,Santiago Giraldo,,,RH,RH,M
2014-04-21,Jiri Vesely,Jeremy Chardy,,,LH,RH,M
2014-04-21,Jarkko Nieminen,Leonardo Mayer,,,LH,RH,M
2014-04-22,Lukas Rosol,Filippo Volandri,,,RH,RH,M
2014-04-22,Denis Istomin,Thomaz Bellucci,,,RH,LH,M
2014-04-22,Carlos Berlocq,Andreas Seppi,,,RH,RH,M
2014-04-22,Robin Haase,Matthew Ebden,,,RH,RH,M
2014-04-22,Ricardas Berankis,Nikoloz Basilashvili,,,RH,RH,M
2014-04-23,Lukas Rosol,Jarkko Nieminen,,,RH,LH,M
2014-04-23,Sergiy Stakhovsky,Carlos Berlocq,,,RH,RH,M
2014-04-23,Grigor Dimitrov,Jiri Vesely,,,RH,LH,M
2014-04-24,Robin Haase,Mikhail Youzhny,,,RH,RH,M
2014-04-24,Gael Monfils,Ricardas Berankis,,,RH,RH,M
2014-04-25,Lukas Rosol,Gilles Simon,,,RH,RH,M
2014-04-25,Robin Haase,Denis Istomin,,,RH,RH,M
2014-04-25,Grigor Dimitrov,Sergiy Stakhovsky,,,RH,RH,M
2014-04-26,Lukas Rosol,Robin Haase,,,RH,RH,M
2014-04-26,Grigor Dimitrov,Gael Monfils,,,RH,RH,M
2014-04-27,Grigor Dimitrov,Lukas Rosol,,,RH,RH,M
2014-04-28,Alejandro Falla,Jarkko Nieminen,,,LH,LH,M
2014-04-28,Federico Delbonis,Nikolay Davydenko,,,LH,RH,M
2014-04-28,Marinko Matosevic,Michal Przysiezny,,,RH,RH,M
2014-04-28,Dustin Brown,Ivo Karlovic,,,RH,RH,M
2014-04-29,Martin Klizan,Dudi Sela,,,LH,RH,M
2014-04-29,Jurgen Melzer,Alexander Zverev,,,LH,RH,M
2014-04-29,Thomaz Bellucci,Ivan Dodig,,,LH,RH,M
2014-04-29,Denis Istomin,Philipp Kohlschreiber,,,RH,RH,M
2014-04-29,Andreas Seppi,Michael Berrer,,,RH,LH,M
2014-04-29,Sergiy Stakhovsky,Peter Gojowczyk,,,RH,RH,M
2014-04-29,Albert Ramos,Lleyton Hewitt,,,LH,RH,M
2014-04-30,Denis Istomin,Marinko Matosevic,,,RH,RH,M
2014-04-30,Martin Klizan,Mikhail Youzhny,,,LH,RH,M
2014-05-01,Andreas Seppi,Albert Ramos,,,RH,LH,M
2014-05-01,Ricardas Berankis,Jurgen Melzer,,,RH,LH,M
2014-05-01,Tommy Haas,Alejandro Falla,,,RH,LH,M
2014-05-01,Fabio Fognini,Dustin Brown,,,RH,RH,M
2014-05-01,Thomaz Bellucci,Federico Delbonis,,,LH,LH,M
2014-05-02,Martin Klizan,Denis Istomin,,,LH,RH,M
2014-05-02,Tommy Haas,Andreas Seppi,,,RH,RH,M
2014-05-02,Fabio Fognini,Thomaz Bellucci,,,RH,LH,M
2014-05-03,Martin Klizan,Tommy Haas,,,LH,RH,M
2014-05-04,Martin Klizan,Fabio Fognini,,,LH,RH,M
2014-04-28,Andrey Golubev,Adrian Mannarino,,,RH,LH,M
2014-04-29,Somdev Devvarman,Matthew Ebden,,,RH,RH,M
2014-04-29,Carlos Berlocq,Taro Daniel,,,RH,RH,M
2014-04-29,Pablo Cuevas,Aleksandr Nedovyesov,,,RH,RH,M
2014-04-29,Albert Montanes,Roberto Carballes Baena,,,RH,RH,M
2014-04-29,Leonardo Mayer,Joao Sousa,,,RH,RH,M
2014-04-29,Lukasz Kubot,Teymuraz Gabashvili,,,RH,RH,M
2014-04-30,Marcel Granollers,Albert Montanes,,,RH,RH,M
2014-05-01,Milos Raonic,Pablo Cuevas,,,RH,RH,M
2014-05-01,Tomas Berdych,Somdev Devvarman,,,RH,RH,M
2014-05-01,Leonardo Mayer,Andrey Golubev,,,RH,RH,M
2014-05-01,Carlos Berlocq,Lukasz Kubot,,,RH,RH,M
2014-05-02,Tomas Berdych,Leonardo Mayer,,,RH,RH,M
2014-05-02,Carlos Berlocq,Milos Raonic,,,RH,RH,M
2014-05-04,Carlos Berlocq,Tomas Berdych,,,RH,RH,M
2014-05-04,Jeremy Chardy,Lukas Rosol,,,RH,RH,M
2014-05-05,Kei Nishikori,Ivan Dodig,,,RH,RH,M
2014-05-05,Jarkko Nieminen,Robin Haase,,,LH,RH,M
2014-05-05,John Isner,Teymuraz Gabashvili,,,RH,RH,M
2014-05-05,Dominic Thiem,Dmitry Tursunov,,,RH,RH,M
2014-05-05,Marinko Matosevic,Philipp Kohlschreiber,,,RH,RH,M
2014-05-05,Mikhail Youzhny,Benjamin Becker,,,RH,RH,M
2014-05-05,Albert Ramos,Nicolas Mahut,,,LH,RH,M
2014-05-05,Fernando Verdasco,Andreas Seppi,,,LH,RH,M
2014-05-05,Gilles Simon,Benoit Paire,,,RH,RH,M
2014-05-05,Feliciano Lopez,Federico Delbonis,,,LH,LH,M
2014-05-05,Santiago Giraldo,Lleyton Hewitt,,,RH,RH,M
2014-05-06,Kevin Anderson,Radek Stepanek,,,RH,RH,M
2014-05-06,Ernests Gulbis,Jerzy Janowicz,,,RH,RH,M
2014-05-06,Nicolas Almagro,Andrey Golubev,,,RH,RH,M
2014-05-06,Juan Monaco,Jurgen Melzer,,,RH,LH,M
2014-05-06,Marin Cilic,Joao Sousa,,,RH,RH,M
2014-05-06,David Ferrer,Albert Ramos,,,RH,LH,M
2014-05-06,Milos Raonic,Jeremy Chardy,,,RH,RH,M
2014-05-06,Dominic Thiem,Stan Wawrinka,,,RH,RH,M
2014-05-07,Tomas Berdych,Kevin Anderson,,,RH,RH,M
2014-05-07,Lukasz Kubot,Gilles Simon,,,RH,RH,M
2014-05-07,John Isner,Marinko Matosevic,,,RH,RH,M
2014-05-07,Rafael Nadal,Juan Monaco,,,LH,RH,M
2014-05-07,Feliciano Lopez,Mikhail Youzhny,,,LH,RH,M
2014-05-07,Andy Murray,Nicolas Almagro,,,RH,RH,M
2014-05-08,Tomas Berdych,Grigor Dimitrov,,,RH,RH,M
2014-05-08,Kei Nishikori,Milos Raonic,,,RH,RH,M
2014-05-08,Rafael Nadal,Jarkko Nieminen,,,LH,LH,M
2014-05-08,Santiago Giraldo,Andy Murray,,,RH,RH,M
2014-05-08,Ernests Gulbis,Marin Cilic,,,RH,RH,M
2014-05-08,Feliciano Lopez,Dominic Thiem,,,LH,RH,M
2014-05-08,David Ferrer,John Isner,,,RH,RH,M
2014-05-09,Rafael Nadal,Tomas Berdych,,,LH,RH,M
2014-05-09,David Ferrer,Ernests Gulbis,,,RH,RH,M
2014-05-09,Kei Nishikori,Feliciano Lopez,,,RH,LH,M
2014-05-10,Kei Nishikori,David Ferrer,,,RH,RH,M
2014-05-11,Rafael Nadal,Kei Nishikori,,,LH,RH,M
2014-05-11,Jeremy Chardy,Robin Haase,,,RH,RH,M
2014-05-11,Radek Stepanek,Pablo Andujar,,,RH,RH,M
2014-05-11,Mikhail Kukushkin,Joao Sousa,,,RH,RH,M
2014-05-11,Jurgen Melzer,John Isner,,,LH,RH,M
2014-05-11,Philipp Kohlschreiber,Jerzy Janowicz,,,RH,RH,M
2014-05-11,Tommy Robredo,Juan Monaco,,,RH,RH,M
2014-05-12,Ivan Dodig,Federico Delbonis,,,RH,LH,M
2014-05-12,Marcel Granollers,Feliciano Lopez,,,RH,LH,M
2014-05-12,Pere Riba,Paolo Lorenzi,,,RH,RH,M
2014-05-12,Gilles Simon,Filippo Volandri,,,RH,RH,M
2014-05-12,Stephane Robert,Alejandro Gonzalez,,,RH,RH,M
2014-05-12,Lukas Rosol,Fabio Fognini,,,RH,RH,M
2014-05-12,Mikhail Youzhny,Nicolas Mahut,,,RH,RH,M
2014-05-13,Marin Cilic,Santiago Giraldo,,,RH,RH,M
2014-05-13,Kevin Anderson,Vasek Pospisil,,,RH,RH,M
2014-05-13,Andrey Golubev,Fernando Verdasco,,,RH,LH,M
2014-05-13,Tommy Haas,Andreas Seppi,,,RH,RH,M
2014-05-13,Ernests Gulbis,Alejandro Falla,,,RH,LH,M
2014-05-13,Novak Djokovic,Radek Stepanek,,,RH,RH,M
2014-05-13,Stan Wawrinka,Pere Riba,,,RH,RH,M
2014-05-13,Philipp Kohlschreiber,Tommy Robredo,,,RH,RH,M
2014-05-13,Milos Raonic,Simone Bolelli,,,RH,RH,M
2014-05-13,David Ferrer,Mikhail Kukushkin,,,RH,RH,M
2014-05-14,Jurgen Melzer,Marin Cilic,,,LH,RH,M
2014-05-14,Andy Murray,Marcel Granollers,,,RH,RH,M
2014-05-14,Jeremy Chardy,Roger Federer,,,RH,RH,M
2014-05-14,Ivan Dodig,Lukas Rosol,,,RH,RH,M
2014-05-14,Mikhail Youzhny,Andrey Golubev,,,RH,RH,M
2014-05-14,Ernests Gulbis,Stephane Robert,,,RH,RH,M
2014-05-14,Grigor Dimitrov,Ivo Karlovic,,,RH,RH,M
2014-05-14,Rafael Nadal,Gilles Simon,,,LH,RH,M
2014-05-14,Tomas Berdych,Dmitry Tursunov,,,RH,RH,M
2014-05-15,Tommy Haas,Stan Wawrinka,,,RH,RH,M
2014-05-15,Andy Murray,Jurgen Melzer,,,RH,LH,M
2014-05-15,Jeremy Chardy,Ivan Dodig,,,RH,RH,M
2014-05-15,Rafael Nadal,Mikhail Youzhny,,,LH,RH,M
2014-05-15,Grigor Dimitrov,Tomas Berdych,,,RH,RH,M
2014-05-15,David Ferrer,Ernests Gulbis,,,RH,RH,M
2014-05-15,Novak Djokovic,Philipp Kohlschreiber,,,RH,RH,M
2014-05-16,Milos Raonic,Jeremy Chardy,,,RH,RH,M
2014-05-16,Grigor Dimitrov,Tommy Haas,,,RH,RH,M
2014-05-16,Novak Djokovic,David Ferrer,,,RH,RH,M
2014-05-16,Rafael Nadal,Andy Murray,,,LH,RH,M
2014-05-17,Novak Djokovic,Milos Raonic,,,RH,RH,M
2014-05-17,Rafael Nadal,Grigor Dimitrov,,,LH,RH,M
