date,P1Name,P2Name,P1WinProb,P2WinProb,P1Hand,P2Hand,Gender
2018-01-17,Rafael Nadal,Leonardo Mayer,,,LH,RH,M
2018-01-17,Andrey Rublev,Marcos Baghdatis,,,RH,RH,M
2018-01-17,Nick Kyrgios,Viktor Troicki,,,RH,RH,M
2018-01-18,Marton Fucsovics,Sam Querrey,,,RH,RH,M
2018-01-18,Dominic Thiem,Denis Kudla,,,RH,RH,M
2018-01-18,Adrian Mannarino,Jiri Vesely,,,LH,LH,M
2018-01-18,Fabio Fognini,Evgeny Donskoy,,,RH,RH,M
2018-01-18,Novak Djokovic,Gael Monfils,,,RH,RH,M
2018-01-18,Julien Benneteau,David Goffin,,,RH,RH,M
2018-01-18,Alexander Zverev,Peter Gojowczyk,,,RH,RH,M
2018-01-18,Tennys Sandgren,Stan Wawrinka,,,RH,RH,M
2018-01-19,Kyle Edmund,Nikoloz Basilashvili,,,RH,RH,M
2018-01-19,Pablo Carreno Busta,Gilles Muller,,,RH,LH,M
2018-01-19,Grigor Dimitrov,Andrey Rublev,,,RH,RH,M
2018-01-19,Andreas Seppi,Ivo Karlovic,,,RH,RH,M
2018-01-19,Rafael Nadal,Damir Dzumhur,,,LH,RH,M
2018-01-19,Marin Cilic,Ryan Harrison,,,RH,RH,M
2018-01-20,Dominic Thiem,Adrian Mannarino,,,RH,LH,M
2018-01-20,Fabio Fognini,Julien Benneteau,,,RH,RH,M
2018-01-20,Hyeon Chung,Alexander Zverev,,,RH,RH,M
2018-01-20,Roger Federer,Richard Gasquet,,,RH,RH,M
2018-01-21,Marin Cilic,Pablo Carreno Busta,,,RH,RH,M
2018-01-21,Rafael Nadal,Diego Schwartzman,,,LH,RH,M
2018-01-21,Kyle Edmund,Andreas Seppi,,,RH,RH,M
2018-01-21,Grigor Dimitrov,Nick Kyrgios,,,RH,RH,M
2018-01-22,Tomas Berdych,Fabio Fognini,,,RH,RH,M
2018-01-22,Roger Federer,Marton Fucsovics,,,RH,RH,M
2018-01-22,Tennys Sandgren,Dominic Thiem,,,RH,RH,M
2018-01-22,Hyeon Chung,Novak Djokovic,,,RH,RH,M
2018-01-23,Kyle Edmund,Grigor Dimitrov,,,RH,RH,M
2018-01-23,Marin Cilic,Rafael Nadal,,,RH,LH,M
2018-01-24,Hyeon Chung,Tennys Sandgren,,,RH,RH,M
2018-01-24,Roger Federer,Tomas Berdych,,,RH,RH,M
2018-01-25,Marin Cilic,Kyle Edmund,,,RH,RH,M
2018-01-26,Roger Federer,Hyeon Chung,,,RH,RH,M
2018-01-28,Roger Federer,Marin Cilic,,,RH,RH,M
2018-02-05,Benoit Paire,Mischa Zverev,,,RH,LH,M
2018-02-06,Ricardas Berankis,Julien Benneteau,,,RH,RH,M
2018-02-07,John Millman,Yuichi Sugita,,,RH,RH,M
2018-02-07,Nicolas Mahut,Dustin Brown,,,RH,RH,M
2018-02-07,David Goffin,Gilles Simon,,,RH,RH,M
2018-02-07,Andrey Rublev,Jeremy Chardy,,,RH,RH,M
2018-02-08,Damir Dzumhur,Ruben Bemelmans,,,RH,LH,M
2018-02-08,Benoit Paire,John Millman,,,RH,RH,M
2018-02-09,Richard Gasquet,Damir Dzumhur,,,RH,RH,M
2018-02-09,Lucas Pouille,Benoit Paire,,,RH,RH,M
2018-02-10,Richard Gasquet,David Goffin,,,RH,RH,M
2018-02-11,Lucas Pouille,Richard Gasquet,,,RH,RH,M
2018-02-07,Gerald Melzer,Marco Cecchinato,,,LH,RH,M
2018-02-08,Roberto Carballes Baena,Paolo Lorenzi,,,RH,RH,M
2018-02-08,Andrej Martin,Pablo Carreno Busta,,,RH,RH,M
2018-02-10,Roberto Carballes Baena,Andrej Martin,,,RH,RH,M
2018-02-05,Lukas Lacko,Evgeny Donskoy,,,RH,RH,M
2018-02-06,Viktor Troicki,Ernests Gulbis,,,RH,RH,M
2018-02-07,Andreas Seppi,Mikhail Youzhny,,,RH,RH,M
2018-02-08,Gilles Muller,Andreas Seppi,,,LH,RH,M
2018-02-08,Viktor Troicki,Denis Istomin,,,RH,RH,M
2018-02-08,Marcos Baghdatis,Adrian Mannarino,,,RH,LH,M
2018-02-08,Stan Wawrinka,Martin Klizan,,,RH,LH,M
2018-02-09,Stan Wawrinka,Viktor Troicki,,,RH,RH,M
2018-02-12,Dusan Lajovic,Facundo Bagnis,,,RH,LH,M
2018-02-12,Federico Delbonis,Florian Mayer,,,LH,RH,M
2018-02-13,Aljaz Bedene,Jiri Vesely,,,RH,LH,M
2018-02-13,Gael Monfils,Pablo Cuevas,,,RH,RH,M
2018-02-13,Horacio Zeballos,Marco Cecchinato,,,LH,RH,M
2018-02-14,Guido Pella,Fernando Verdasco,,,LH,LH,M
2018-02-14,Diego Schwartzman,Thomaz Bellucci,,,RH,LH,M
2018-02-15,Dominic Thiem,Horacio Zeballos,,,RH,LH,M
2018-02-15,Gael Monfils,Dusan Lajovic,,,RH,RH,M
2018-02-16,Leonardo Mayer,Fabio Fognini,,,RH,RH,M
2018-02-16,Aljaz Bedene,Diego Schwartzman,,,RH,RH,M
2018-02-16,Gael Monfils,Leonardo Mayer,,,RH,RH,M
2018-02-17,Dominic Thiem,Guido Pella,,,RH,LH,M
2018-02-17,Aljaz Bedene,Federico Delbonis,,,RH,LH,M
2018-02-17,Dominic Thiem,Gael Monfils,,,RH,RH,M
2018-02-18,Dominic Thiem,Aljaz Bedene,,,RH,RH,M
2018-02-12,Dudi Sela,Nikoloz Basilashvili,,,RH,RH,M
2018-02-12,Ivo Karlovic,Jared Donaldson,,,RH,RH,M
2018-02-13,Ryan Harrison,Donald Young,,,RH,LH,M
2018-02-13,Radu Albot,Bjorn Fratangelo,,,RH,RH,M
2018-02-13,Peter Gojowczyk,Blaz Kavcic,,,RH,RH,M
2018-02-14,Mikhail Youzhny,Matthew Ebden,,,RH,RH,M
2018-02-14,Adrian Mannarino,Peter Gojowczyk,,,LH,RH,M
2018-02-15,Radu Albot,John Isner,,,RH,RH,M
2018-02-15,Kei Nishikori,Evgeny Donskoy,,,RH,RH,M
2018-02-15,Francis Tiafoe,Dudi Sela,,,RH,RH,M
2018-02-15,Ivo Karlovic,Ryan Harrison,,,RH,RH,M
2018-02-16,Sam Querrey,Mikhail Youzhny,,,RH,RH,M
2018-02-16,Sam Querrey,Ivo Karlovic,,,RH,RH,M
2018-02-17,Kei Nishikori,Radu Albot,,,RH,RH,M
2018-02-17,Kevin Anderson,Francis Tiafoe,,,RH,RH,M
2018-02-17,Sam Querrey,Adrian Mannarino,,,RH,LH,M
2018-02-18,Kevin Anderson,Kei Nishikori,,,RH,RH,M
2018-02-18,Kevin Anderson,Sam Querrey,,,RH,RH,M
2018-02-12,Feliciano Lopez,Martin Klizan,,,LH,LH,M
2018-02-12,Tomas Berdych,Mischa Zverev,,,RH,LH,M
2018-02-12,Alexander Zverev,David Ferrer,,,RH,RH,M
2018-02-12,Andreas Seppi,Joao Sousa,,,RH,RH,M
2018-02-13,David Goffin,Nicolas Mahut,,,RH,RH,M
2018-02-14,Andrey Rublev,Lucas Pouille,,,RH,RH,M
2018-02-14,Robin Haase,Thiemo De Bakker,,,RH,RH,M
2018-02-14,Grigor Dimitrov,Yuichi Sugita,,,RH,RH,M
2018-02-14,Roger Federer,Ruben Bemelmans,,,RH,LH,M
2018-02-14,David Goffin,Feliciano Lopez,,,RH,LH,M
2018-02-14,Tomas Berdych,Viktor Troicki,,,RH,RH,M
2018-02-14,Andreas Seppi,Alexander Zverev,,,RH,RH,M
2018-02-15,Andrey Rublev,Damir Dzumhur,,,RH,RH,M
2018-02-15,Grigor Dimitrov,Filip Krajinovic,,,RH,RH,M
2018-02-15,Roger Federer,Philipp Kohlschreiber,,,RH,RH,M
2018-02-16,David Goffin,Tomas Berdych,,,RH,RH,M
2018-02-16,Grigor Dimitrov,Andrey Rublev,,,RH,RH,M
2018-02-16,Roger Federer,Robin Haase,,,RH,RH,M
2018-02-17,Grigor Dimitrov,David Goffin,,,RH,RH,M
2018-02-17,Roger Federer,Andreas Seppi,,,RH,RH,M
2018-02-18,Roger Federer,Grigor Dimitrov,,,RH,RH,M
2018-02-19,Francis Tiafoe,Matthew Ebden,,,RH,RH,M
2018-02-20,John Isner,Radu Albot,,,RH,RH,M
2018-02-20,Peter Gojowczyk,Lukas Lacko,,,RH,RH,M
2018-02-20,Steve Johnson,Nikoloz Basilashvili,,,RH,RH,M
2018-02-20,Milos Raonic,Taro Daniel,,,RH,RH,M
2018-02-20,Jared Donaldson,Peter Polansky,,,RH,RH,M
2018-02-20,Mikhail Youzhny,Dudi Sela,,,RH,RH,M
2018-02-21,Evgeny Donskoy,Donald Young,,,RH,LH,M
2018-02-21,Peter Gojowczyk,John Isner,,,RH,RH,M
2018-02-21,Steve Johnson,Milos Raonic,,,RH,RH,M
2018-02-23,Steve Johnson,Evgeny Donskoy,,,RH,RH,M
2018-02-24,Francis Tiafoe,Hyeon Chung,,,RH,RH,M
2018-02-24,Peter Gojowczyk,Steve Johnson,,,RH,RH,M
2018-02-25,Francis Tiafoe,Peter Gojowczyk,,,RH,RH,M
2018-02-19,Damir Dzumhur,Mikhail Kukushkin,,,RH,RH,M
2018-02-19,Julien Benneteau,Malek Jaziri,,,RH,RH,M
2018-02-20,Filip Krajinovic,Joao Sousa,,,RH,RH,M
2018-02-21,Mischa Zverev,Blaz Kavcic,,,LH,RH,M
2018-02-21,Gilles Muller,Sergiy Stakhovsky,,,LH,RH,M
2018-02-21,Damir Dzumhur,Thomas Fabbiano,,,RH,RH,M
2018-02-21,Julien Benneteau,Roberto Bautista Agut,,,RH,RH,M
2018-02-22,Filip Krajinovic,Gilles Simon,,,RH,RH,M
2018-02-22,Nicolas Mahut,Gilles Muller,,,RH,LH,M
2018-02-23,Tomas Berdych,Damir Dzumhur,,,RH,RH,M
2018-02-23,Lucas Pouille,Filip Krajinovic,,,RH,RH,M
2018-02-19,Tennys Sandgren,Roberto Carballes Baena,,,RH,RH,M
2018-02-19,Fernando Verdasco,Leonardo Mayer,,,LH,RH,M
2018-02-19,Marin Cilic,Carlos Berlocq,,,RH,RH,M
2018-02-20,Fabio Fognini,Thomaz Bellucci,,,RH,LH,M
2018-02-20,Pablo Andujar,Gerald Melzer,,,RH,LH,M
2018-02-20,Federico Delbonis,Jiri Vesely,,,LH,LH,M
2018-02-20,Pablo Carreno Busta,Marco Cecchinato,,,RH,RH,M
2018-02-20,Gael Monfils,Horacio Zeballos,,,RH,LH,M
2018-02-21,Dominic Thiem,Dusan Lajovic,,,RH,RH,M
2018-02-21,Diego Schwartzman,Federico Delbonis,,,RH,LH,M
2018-02-22,Aljaz Bedene,Pablo Carreno Busta,,,RH,RH,M
2018-02-22,Fabio Fognini,Tennys Sandgren,,,RH,RH,M
2018-02-22,Gael Monfils,Marin Cilic,,,RH,RH,M
2018-02-22,Dominic Thiem,Pablo Andujar,,,RH,RH,M
2018-02-23,Diego Schwartzman,Gael Monfils,,,RH,RH,M
2018-02-23,Fernando Verdasco,Dominic Thiem,,,LH,RH,M
2018-02-24,Fabio Fognini,Aljaz Bedene,,,RH,RH,M
2018-02-24,Fernando Verdasco,Fabio Fognini,,,LH,RH,M
2018-02-25,Diego Schwartzman,Fernando Verdasco,,,RH,LH,M
2018-02-26,Jared Donaldson,Nikoloz Basilashvili,,,RH,RH,M
2018-02-27,Ryan Harrison,John Isner,,,RH,RH,M
2018-02-27,David Ferrer,Andrey Rublev,,,RH,RH,M
2018-02-27,Kevin Anderson,Radu Albot,,,RH,RH,M
2018-02-27,Matthew Ebden,Sam Querrey,,,RH,RH,M
2018-02-27,Adrian Mannarino,Ricardas Berankis,,,LH,RH,M
2018-02-27,Hyeon Chung,Donald Young,,,RH,LH,M
2018-02-28,Diego Schwartzman,Fernando Verdasco,,,RH,LH,M
2018-02-28,Feliciano Lopez,Taro Daniel,,,LH,RH,M
2018-02-28,Jared Donaldson,Matthew Ebden,,,RH,RH,M
2018-02-28,Ryan Harrison,Diego Schwartzman,,,RH,RH,M
2018-03-01,Alexander Zverev,Peter Gojowczyk,,,RH,RH,M
2018-03-01,Feliciano Lopez,Thanasi Kokkinakis,,,LH,RH,M
2018-03-01,Kevin Anderson,Adrian Mannarino,,,RH,LH,M
2018-03-01,Jared Donaldson,Feliciano Lopez,,,RH,LH,M
2018-03-01,Alexander Zverev,Ryan Harrison,,,RH,RH,M
2018-03-02,Kevin Anderson,Hyeon Chung,,,RH,RH,M
2018-03-03,Kevin Anderson,Jared Donaldson,,,RH,RH,M
2018-02-26,Roberto Bautista Agut,Florian Mayer,,,RH,RH,M
2018-02-26,Marcos Baghdatis,Viktor Troicki,,,RH,RH,M
2018-02-26,Benoit Paire,Yoshihito Nishioka,,,RH,LH,M
2018-02-27,Borna Coric,Richard Gasquet,,,RH,RH,M
2018-02-27,Filip Krajinovic,Thomas Fabbiano,,,RH,RH,M
2018-02-27,Lucas Pouille,Ernests Gulbis,,,RH,RH,M
2018-02-27,Malek Jaziri,Grigor Dimitrov,,,RH,RH,M
2018-02-27,Evgeny Donskoy,Blaz Kavcic,,,RH,RH,M
2018-02-28,Borna Coric,Benoit Paire,,,RH,RH,M
2018-02-28,Evgeny Donskoy,Damir Dzumhur,,,RH,RH,M
2018-02-28,Filip Krajinovic,Marcos Baghdatis,,,RH,RH,M
2018-02-28,Malek Jaziri,Robin Haase,,,RH,RH,M
2018-03-01,Roberto Bautista Agut,Borna Coric,,,RH,RH,M
2018-03-01,Lucas Pouille,Yuichi Sugita,,,RH,RH,M
2018-03-01,Filip Krajinovic,Evgeny Donskoy,,,RH,RH,M
2018-03-02,Lucas Pouille,Filip Krajinovic,,,RH,RH,M
2018-03-02,Roberto Bautista Agut,Malek Jaziri,,,RH,RH,M
2018-03-03,Roberto Bautista Agut,Lucas Pouille,,,RH,RH,M
2018-02-26,Federico Delbonis,Roberto Carballes Baena,,,LH,RH,M
2018-02-27,Horacio Zeballos,Thomaz Bellucci,,,LH,LH,M
2018-02-28,Leonardo Mayer,Carlos Berlocq,,,RH,RH,M
2018-03-01,Horacio Zeballos,Gael Monfils,,,LH,RH,M
2018-03-02,Pablo Cuevas,Leonardo Mayer,,,RH,RH,M
2018-03-03,Fabio Fognini,Pablo Cuevas,,,RH,RH,M
2018-03-08,Jeremy Chardy,Julien Benneteau,,,RH,RH,M
2018-03-08,Horacio Zeballos,Yuichi Sugita,,,LH,RH,M
2018-03-08,Borna Coric,Donald Young,,,RH,LH,M
2018-03-08,Dusan Lajovic,Lukas Lacko,,,RH,RH,M
2018-03-09,Fernando Verdasco,Guido Pella,,,LH,LH,M
2018-03-09,Federico Delbonis,Ryan Harrison,,,LH,RH,M
2018-03-09,Mitchell Krueger,Benoit Paire,,,RH,RH,M
2018-03-09,Marcos Baghdatis,Yoshihito Nishioka,,,RH,LH,M
2018-03-09,Gael Monfils,Matthew Ebden,,,RH,RH,M
2018-03-09,Joao Sousa,Mikhail Youzhny,,,RH,RH,M
2018-03-09,Marton Fucsovics,Viktor Troicki,,,RH,RH,M
2018-03-10,Dudi Sela,Peter Gojowczyk,,,RH,RH,M
2018-03-10,Tennys Sandgren,Nikoloz Basilashvili,,,RH,RH,M
2018-03-10,Thomas Fabbiano,Bradley Klahn,,,RH,LH,M
2018-03-10,Mischa Zverev,Mikhail Kukushkin,,,LH,RH,M
2018-03-10,Kevin Anderson,Evgeny Donskoy,,,RH,RH,M
2018-03-10,Jeremy Chardy,Fabio Fognini,,,RH,RH,M
2018-03-11,Roberto Bautista Agut,Jared Donaldson,,,RH,RH,M
2018-03-11,Adrian Mannarino,Peter Polansky,,,LH,RH,M
2018-03-11,Pablo Carreno Busta,Horacio Zeballos,,,RH,LH,M
2018-03-11,Fernando Verdasco,Grigor Dimitrov,,,LH,RH,M
2018-03-11,Filip Krajinovic,Mitchell Krueger,,,RH,RH,M
2018-03-11,Hyeon Chung,Dusan Lajovic,,,RH,RH,M
2018-03-11,Gael Monfils,John Isner,,,RH,RH,M
2018-03-11,Philipp Kohlschreiber,Tim Smyczek,,,RH,RH,M
2018-03-11,Dudi Sela,Kyle Edmund,,,RH,RH,M
2018-03-11,David Ferrer,Tennys Sandgren,,,RH,RH,M
2018-03-11,Taro Daniel,Novak Djokovic,,,RH,RH,M
2018-03-11,Leonardo Mayer,Ruben Bemelmans,,,RH,LH,M
2018-03-11,Roger Federer,Federico Delbonis,,,RH,LH,M
2018-03-11,Sam Querrey,Mischa Zverev,,,RH,LH,M
2018-03-12,Marin Cilic,Marton Fucsovics,,,RH,RH,M
2018-03-12,Marcos Baghdatis,Diego Schwartzman,,,RH,RH,M
2018-03-12,Jack Sock,Thomas Fabbiano,,,RH,RH,M
2018-03-12,Joao Sousa,Alexander Zverev,,,RH,RH,M
2018-03-12,Jeremy Chardy,Adrian Mannarino,,,RH,LH,M
2018-03-12,Roger Federer,Filip Krajinovic,,,RH,RH,M
2018-03-12,Borna Coric,Roberto Bautista Agut,,,RH,RH,M
2018-03-13,Pablo Cuevas,Dominic Thiem,,,RH,RH,M
2018-03-13,Hyeon Chung,Tomas Berdych,,,RH,RH,M
2018-03-13,Philipp Kohlschreiber,Marin Cilic,,,RH,RH,M
2018-03-13,Leonardo Mayer,Taro Daniel,,,RH,RH,M
2018-03-13,Milos Raonic,Joao Sousa,,,RH,RH,M
2018-03-14,Marcos Baghdatis,Dudi Sela,,,RH,RH,M
2018-03-14,Feliciano Lopez,Jack Sock,,,LH,RH,M
2018-03-14,Hyeon Chung,Pablo Cuevas,,,RH,RH,M
2018-03-14,Kevin Anderson,Pablo Carreno Busta,,,RH,RH,M
2018-03-14,Roger Federer,Jeremy Chardy,,,RH,RH,M
2018-03-15,Sam Querrey,Feliciano Lopez,,,RH,LH,M
2018-03-15,Milos Raonic,Marcos Baghdatis,,,RH,RH,M
2018-03-15,Borna Coric,Kevin Anderson,,,RH,RH,M
2018-03-16,Roger Federer,Hyeon Chung,,,RH,RH,M
2018-03-16,Milos Raonic,Sam Querrey,,,RH,RH,M
2018-03-17,Roger Federer,Borna Coric,,,RH,RH,M
2018-03-21,Robin Haase,Yuichi Sugita,,,RH,RH,M
2018-03-21,Joao Sousa,Ryan Harrison,,,RH,RH,M
2018-03-21,Jiri Vesely,Lukas Lacko,,,LH,RH,M
2018-03-21,Matthew Ebden,Gilles Simon,,,RH,RH,M
2018-03-21,John Millman,Peter Gojowczyk,,,RH,RH,M
2018-03-21,Benoit Paire,Mischa Zverev,,,RH,LH,M
2018-03-21,Vasek Pospisil,Ivo Karlovic,,,RH,RH,M
2018-03-21,Mikhail Youzhny,Guido Pella,,,RH,LH,M
2018-03-21,Jared Donaldson,Marcos Baghdatis,,,RH,RH,M
2018-03-22,Leonardo Mayer,Donald Young,,,RH,LH,M
2018-03-22,Nikoloz Basilashvili,Thomas Fabbiano,,,RH,RH,M
2018-03-22,Evgeny Donskoy,Aljaz Bedene,,,RH,RH,M
2018-03-22,Dusan Lajovic,Horacio Zeballos,,,RH,LH,M
2018-03-22,Radu Albot,Ricardas Berankis,,,RH,RH,M
2018-03-23,Joao Sousa,David Goffin,,,RH,RH,M
2018-03-23,Jeremy Chardy,Richard Gasquet,,,RH,RH,M
2018-03-23,Kei Nishikori,John Millman,,,RH,RH,M
2018-03-23,Benoit Paire,Novak Djokovic,,,RH,RH,M
2018-03-23,Vasek Pospisil,Andrey Rublev,,,RH,RH,M
2018-03-23,Jared Donaldson,Feliciano Lopez,,,RH,LH,M
2018-03-23,Hyeon Chung,Matthew Ebden,,,RH,RH,M
2018-03-23,Mikhail Youzhny,Gilles Muller,,,RH,LH,M
2018-03-23,John Isner,Jiri Vesely,,,RH,LH,M
2018-03-24,Borna Coric,Leonardo Mayer,,,RH,RH,M
2018-03-24,Francis Tiafoe,Kyle Edmund,,,RH,RH,M
2018-03-24,David Ferrer,Evgeny Donskoy,,,RH,RH,M
2018-03-24,Tomas Berdych,Yoshihito Nishioka,,,RH,LH,M
2018-03-24,Sam Querrey,Radu Albot,,,RH,RH,M
2018-03-24,Thanasi Kokkinakis,Roger Federer,,,RH,RH,M
2018-03-24,Kevin Anderson,Nikoloz Basilashvili,,,RH,RH,M
